"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","1470","1145.31","1170.150024","1186.369995","1193.130005","1190.25","1177.75","1155.130005","1120.420044","1069.859985","1003.820007","0.8","0.810000002","0.819999993","0.829999983","0.839999974","0.850000024","0.860000014","0.870000005","0.879999995","0.889999986","2018-06-25 14:49:28"
"2","1480","439.84","512.8699951","589.1400146","665.8300171","740.0100098","808.7999878","869.0100098","916.2399902","943.8599854","947.4199829","0.9","0.889999986","0.879999995","0.870000005","0.870000005","0.870000005","0.870000005","0.879999995","0.879999995","0.889999986","2018-06-25 14:49:32"
"3","1490","962.5","917.5300293","887.8200073","873.4899902","873.5","885.6500244","906.4099731","930.1199951","947.5800171","948.9299927","0","0.079999998","0.170000002","0.25999999","0.349999994","0.430000007","0.519999981","0.610000014","0.709999979","0.800000012","2018-06-25 14:49:47"
"4","1500","1151.56","1128.160034","1098.810059","1068.140015","1040.329956","1018.599976","1004.469971","996.5499878","988.3800049","969.1900024","0.4","0.360000014","0.349999994","0.349999994","0.379999995","0.409999996","0.469999999","0.550000012","0.639999986","0.75999999","2018-06-25 14:49:59"
"5","1510","901.56","924.2199707","941.0100098","951.5300293","957.0700073","960.0800171","963.2999878","968.0499878","971.0200195","962.4299927","0.7","0.660000026","0.629999995","0.589999974","0.569999993","0.550000012","0.560000002","0.589999974","0.649999976","0.75","2018-06-25 14:50:10"
"6","1520","930.46","929.8400269","932.5700073","936.7800293","941.1099854","945.2700195","950.1699829","956.7800293","962.9000244","959.2299805","0.6","0.600000024","0.600000024","0.589999974","0.579999983","0.569999993","0.569999993","0.589999974","0.639999986","0.74000001","2018-06-25 14:50:19"
"7","1530","771.87","787.6699829","804.0100098","821.3400269","839.5599976","858.5700073","878.8499756","901.2999878","924.7000122","940.5","0.5","0.50999999","0.519999981","0.519999981","0.529999971","0.529999971","0.540000021","0.560000002","0.610000014","0.709999979","2018-06-25 14:50:28"
"8","1540","871.09","862.75","857.6699829","856.1699829","858.4799805","864.8300171","875.7399902","892.2399902","913.9799805","933.5599976","0.9","0.860000014","0.819999993","0.779999971","0.75","0.709999979","0.680000007","0.660000026","0.670000017","0.730000019","2018-06-25 14:50:40"
"9","1550","1056.25","1036.900024","1016.530029","996.2199707","977.1400146","960.539978","947.9400024","941.4400024","942.4299927","945.8200073","0.9","0.889999986","0.879999995","0.860000014","0.839999974","0.800000012","0.769999981","0.730000019","0.709999979","0.75","2018-06-25 14:50:50"
"10","1560","940.62","950.25","955.7999878","957.2999878","955.2299805","950.5800171","945.0100098","941.1900024","942.0700073","945.2999878","0.8","0.800000012","0.810000002","0.819999993","0.810000002","0.800000012","0.779999971","0.75","0.730000019","0.75","2018-06-25 14:51:01"
"11","1570","1057.03","1046.349976","1036.780029","1027.109985","1016.309998","1003.799988","989.8200073","975.9400024","965.0599976","956.4799805","0.7","0.709999979","0.720000029","0.730000019","0.74000001","0.75","0.75","0.730000019","0.720000029","0.75","2018-06-25 14:51:14"
"12","1580","1022.65","1025.02002","1025.47998","1023.98999","1020.109985","1013.22998","1002.950012","989.960022","976.5800171","963.0900269","0.8","0.790000021","0.779999971","0.779999971","0.769999981","0.769999981","0.769999981","0.75","0.74000001","0.75","2018-06-25 14:51:25"
"13","1590","1064.84","1060.859985","1056.969971","1052.579956","1046.949951","1039.030029","1027.709961","1012.419983","994.2299805","973.2700195","0.9","0.879999995","0.870000005","0.860000014","0.850000024","0.829999983","0.819999993","0.800000012","0.769999981","0.769999981","2018-06-25 14:51:37"
"14","1600","992.96","999.75","1005.76001","1010.849976","1014.559998","1016","1013.809998","1006.580017","993.9799805","975.2399902","0.7","0.709999979","0.730000019","0.74000001","0.75999999","0.75999999","0.769999981","0.769999981","0.75","0.75999999","2018-06-25 14:51:49"
"15","1610","1126.56","1113.880005","1102.400024","1091.849976","1081.76001","1071.280029","1058.910034","1042.579956","1020.48999","990.3699951","0.7","0.699999988","0.699999988","0.709999979","0.720000029","0.730000019","0.74000001","0.74000001","0.74000001","0.75","2018-06-25 14:52:02"
"16","1620","859.37","884.8200073","907.9799805","929.1099854","948.3300171","965.3200073","979.0900269","987.6099854","988.2700195","977.2700195","0.8","0.790000021","0.779999971","0.769999981","0.75999999","0.75999999","0.75999999","0.75999999","0.75","0.75999999","2018-06-25 14:52:11"
"17","1630","761.71","774.0200195","790.9699707","811.9299927","836.3599854","863.5200195","892.1400146","919.8400269","942.960022","955.710022","0.9","0.879999995","0.870000005","0.860000014","0.839999974","0.829999983","0.810000002","0.800000012","0.779999971","0.769999981","2018-06-25 14:52:19"
"18","1640","917.18","902.8699951","891.9400024","885.6099854","884.8499756","890.3499756","902.1599731","919.0499878","937.7999878","951.8599854","0.7","0.709999979","0.730000019","0.74000001","0.75","0.75999999","0.769999981","0.769999981","0.75999999","0.75999999","2018-06-25 14:52:30"
"19","1650","1064.84","1048.640015","1030.26001","1011.070007","992.8400269","977.5900269","967.2299805","962.7800293","963.210022","963.1599731","1","0.970000029","0.939999998","0.920000017","0.899999976","0.879999995","0.860000014","0.839999974","0.810000002","0.790000021","2018-06-25 14:52:42"
