"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","70","567.63","530.7299805","493.8299866","456.9400024","420.0400085","383.1400146","346.25","309.3500061","272.4500122","235.5500031","0","0","0","0","0","0","0","0","0","0","2018-08-08 10:22:06"
"2","105","269.41","295.5499878","314.2999878","325.6700134","329.6600037","326.2799988","315.5100098","297.3699951","271.8399963","238.9400024","0","0","0","0","0","0","0","0","0","0","2018-08-08 10:22:42"
"3","140","168.08","180.8200073","197.3200073","215.3500061","232.7100067","247.1799927","256.5400085","258.5799866","251.0899963","231.8500061","0","0","0","0","0","0","0","0","0","0","2018-08-08 10:23:18"
"4","175","303.79","291.4899902","282.5","277.2600098","275.3599854","275.480011","275.4400024","272.1400146","261.6300049","239.0500031","0","0","0","0","0","0","0","0","0","0","2018-08-08 10:23:48"
"5","210","161.83","174.7899933","185.9600067","196.4600067","207.2400055","218.6499939","229.9900055","239.0500031","241.6699982","231.3200073","0","0","0","0","0","0","0","0","0","0","2018-08-08 10:24:28"
"6","245","212.72","208.9299927","207.3699951","207.8399963","210.5299988","215.6900024","223.0800018","231.1499939","235.8800049","229.4600067","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0","0","0","2018-08-08 10:25:00"
"7","280","137.72","144.8399963","151.6499939","158.75","166.8399963","176.6999969","188.9400024","203.1199951","216.25","220.2899933","0","0","0","0","0","0","0","0","0","0","2018-08-08 10:25:36"
"8","315","89.73","95.23999786","102.1100006","110.4400024","120.5699997","133.2100067","149.25","169.1000061","190.9400024","207.2299957","0","0","0","0","0","0","0","0","0","0","2018-08-08 10:26:11"
"9","350","113.16","111.3700027","110.9499969","112.3499985","116.1299973","123.1900024","134.8200073","152.3200073","175.3899994","197.8300018","0","0","0","0","0","0","0","0","0","0","2018-08-08 10:26:48"
"10","385","169.41","163.6100006","157.7200012","152.2899933","148.1000061","146.3000031","148.6600037","157.4499969","174.1900024","194.9900055","0","0","0","0","0","0","0","0","0","0","2018-08-08 10:27:23"
