"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","50","3.12","3.779999971","4.429999828","5.090000153","5.75","6.400000095","7.059999943","7.710000038","8.369999886","9.029999733","0","0","0","0","0","0","0","0","0","0","2018-08-08 09:29:21"
"2","75","21.56","19.78000069","18.12999916","16.62000084","15.22999954","13.97999954","12.85999966","11.86999989","11.01000023","10.27999973","0","0","0","0","0","0","0","0","0","0","2018-08-08 09:29:46"
"3","100","26.56","25.87999916","24.87000084","23.57999992","22.03000069","20.27000046","18.34000015","16.27000046","14.11999989","11.90999985","0","0","0","0","0","0","0","0","0","0","2018-08-08 09:30:10"
"4","125","105","97.08000183","88.97000122","80.56999969","71.80999756","62.63000107","53","42.88999939","32.29000092","21.21999931","0","0","0","0","0","0","0","0","0","0","2018-08-08 09:30:38"
"5","150","20.31","27.98999977","34.04000092","38.38999939","40.90999985","41.47000122","39.91999817","36.11999893","29.89999962","21.12999916","0","0","0","0","0","0","0","0","0","0","2018-08-08 09:31:00"
"6","175","58.43","55.38999939","53.54999924","52.41999817","51.41999817","49.95000076","47.33000183","42.81000137","35.59999847","24.86000061","0","0","0","0","0","0","0","0","0","0","2018-08-08 09:31:25"
"7","200","11.56","15.93999958","19.95999908","23.81999969","27.5","30.75","33.02000046","33.43000031","30.79000092","23.53000069","0","0","0","0","0","0","0","0","0","0","2018-08-08 09:31:47"
"8","225","9.37","10.02999973","11.48999977","13.69999981","16.62000084","20.05999947","23.55999947","26.21999931","26.51000023","22.11000061","0","0","0","0","0","0","0","0","0","0","2018-08-08 09:32:12"
"9","250","25.62","24.05999947","22.79000092","22.04999924","22.02000046","22.84000015","24.37999916","26.04000092","26.32999992","22.45999908","0","0","0","0","0","0","0","0","0","0","2018-08-08 09:32:41"
"10","275","4.06","6.059999943","7.800000191","9.449999809","11.23999977","13.44999981","16.25","19.44000053","21.87999916","20.62000084","0","0","0","0","0","0","0","0","0","0","2018-08-08 09:33:10"
