"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","45","592.18","623.0599976","648.7000122","669.1199951","684.3099976","694.2700195","699","698.5","692.7700195","681.8099976","0","0.01","0.02","0.039999999","0.050000001","0.059999999","0.079999998","0.090000004","0.100000001","0.119999997","2018-08-09 15:34:36"
"2","60","916.66","887.2999878","863.0700073","842.4000244","823.7199707","805.460022","786.0599976","763.9500122","737.5499878","705.289978","0","0","0","0.01","0.02","0.029999999","0.039999999","0.059999999","0.079999998","0.100000001","2018-08-09 15:34:58"
"3","75","909.89","907.6300049","900.5300293","889.6400146","875.4199829","857.6799927","835.5900269","807.7299805","772.0100098","725.75","0.13","0.119999997","0.100000001","0.090000004","0.079999998","0.079999998","0.079999998","0.079999998","0.090000004","0.109999999","2018-08-09 15:35:16"
"4","90","780.2","792.9500122","804.2700195","813.039978","818.289978","818.9400024","813.4400024","799.4699707","773.6500244","731.2000122","0.13","0.129999995","0.119999997","0.119999997","0.109999999","0.100000001","0.100000001","0.100000001","0.100000001","0.109999999","2018-08-09 15:35:34"
"5","105","575","596.789978","620.8499756","646.4099731","672.3099976","696.9699707","718.0599976","732.1300049","733.9199829","715.5800171","0","0.01","0.02","0.029999999","0.039999999","0.050000001","0.059999999","0.07","0.079999998","0.100000001","2018-08-09 15:35:49"
"6","120","651.04","645.6099854","645","649.6500244","659.5499878","674","691.25","707.7999878","717.3400269","709.1199951","0","0","0","0.01","0.01","0.02","0.029999999","0.039999999","0.059999999","0.090000004","2018-08-09 15:36:07"
"7","135","702.6","696.9000244","691.0800171","686.710022","685.3800049","688.2999878","695.789978","706.2399902","714.3900146","708.4699707","0","0","0","0","0","0.01","0.02","0.029999999","0.050000001","0.079999998","2018-08-09 15:36:26"
"8","150","589.58","600.3099976","609.8800049","618.7199707","627.9000244","638.9400024","653.3099976","671.2399902","689.4299927","696.5800171","0","0","0","0","0","0","0.01","0.02","0.039999999","0.07","2018-08-09 15:36:48"
"9","165","429.16","446.2799988","465.3099976","486.0299988","508.6600037","534.0499878","563.6500244","598.6199951","637.3800049","669.8400269","0","0","0","0","0","0","0","0.01","0.029999999","0.059999999","2018-08-09 15:37:07"
"10","180","527.08","519","514.7199707","514.7600098","519.710022","530.5599976","549.0200195","577.1599731","615.3200073","655.5599976","0","0","0","0","0","0","0","0.01","0.02","0.050000001","2018-08-09 15:37:21"
"11","195","403.64","415.1799927","425.8599854","436.980011","450.0700073","467.1000061","490.8699951","525.0999756","572.9799805","630.3699951","0","0","0","0","0","0","0","0","0.02","0.050000001","2018-08-09 15:37:38"
"12","210","364.58","369.6400146","376.8299866","386.2999878","398.769989","415.8399963","440.3500061","476.9400024","531.2999878","603.789978","0","0","0","0","0","0","0","0","0.01","0.039999999","2018-08-09 15:37:53"
"13","225","850.52","802.4299927","755.7800293","711.25","669.8200073","633.1799927","604.4199829","589.0200195","595.1400146","628.460022","0.06","0.059999999","0.050000001","0.039999999","0.039999999","0.029999999","0.02","0.02","0.02","0.050000001","2018-08-09 15:38:10"
"14","240","847.39","842.8900146","829.0700073","806.5499878","776.3599854","740.2800293","701.6099854","666.5300293","645.5900269","650.3599854","0.26","0.239999995","0.219999999","0.200000003","0.170000002","0.150000006","0.119999997","0.090000004","0.07","0.07","2018-08-09 15:38:27"
"15","255","577.08","603.6599731","627.4799805","645.9199829","656.789978","658.6799927","651.7999878","639.6900024","631.8900146","643.0300293","0","0.02","0.039999999","0.059999999","0.07","0.07","0.07","0.059999999","0.059999999","0.059999999","2018-08-09 15:38:42"
"16","270","614.58","613.4899902","617.1599731","623.9799805","631.460022","636.6300049","636.9099731","632.1599731","628.4299927","640.1799927","0","0","0","0.01","0.02","0.029999999","0.039999999","0.039999999","0.039999999","0.050000001","2018-08-09 15:38:58"
"17","285","596.87","598.5300293","600.9299927","605","610.710022","616.75","620.8900146","621.5700073","622.1199951","635.8499756","0","0","0","0","0.01","0.01","0.02","0.029999999","0.029999999","0.050000001","2018-08-09 15:39:13"
"18","300","820.83","798.5999756","776.8499756","756.0800171","736.7800293","718.789978","700.8699951","681.3499756","661.8599854","654.3499756","0","0","0","0","0","0","0.01","0.02","0.029999999","0.039999999","2018-08-09 15:39:30"
"19","315","816.66","814.8599854","808.7000122","798.4899902","784.710022","767.7299805","747.1900024","721.9400024","692.8200073","670.5800171","0.26","0.239999995","0.209999993","0.180000007","0.159999996","0.129999995","0.109999999","0.090000004","0.07","0.059999999","2018-08-09 15:39:44"
"20","330","668.22","682.8900146","696.3200073","707.2999878","714.8200073","717.9699707","715.5999756","705.8300171","687.9000244","670.3499756","0.06","0.079999998","0.090000004","0.100000001","0.100000001","0.100000001","0.090000004","0.079999998","0.07","0.059999999","2018-08-09 15:39:59"
