"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","210","1036.71","1038.199951","1032.579956","1019.380005","997.7999878","967.4000244","929.0999756","886.0300293","840.8300171","754.4799805","0.4","0.360000014","0.330000013","0.300000012","0.280000001","0.270000011","0.25","0.230000004","0.209999993","0.159999996","2018-06-25 16:40:55"
"2","220","898.43","912.4099731","925.2600098","934.7199707","938.1799927","932.9199829","916.8400269","889.75","852.3499756","768.8699951","0.4","0.389999986","0.379999995","0.370000005","0.349999994","0.330000013","0.310000002","0.280000001","0.239999995","0.189999998","2018-06-25 16:41:07"
"3","230","944.53","941.3099976","940.6699829","941.5800171","941.9899902","938.7199707","927.9099731","906.1900024","870.7800293","786.4400024","0","0.029999999","0.07","0.109999999","0.140000001","0.159999996","0.180000007","0.200000003","0.189999998","0.170000002","2018-06-25 16:41:20"
"4","240","558.59","596.8599854","635.0100098","673.4899902","711.9500122","748.6599731","780.1799927","801.9099731","808.3400269","763.6500244","0","0","0.01","0.029999999","0.050000001","0.079999998","0.109999999","0.140000001","0.150000006","0.150000006","2018-06-25 16:41:33"
"5","250","824.21","801.4799805","786.3699951","779","779.3099976","786.4299927","797.7999878","808.5999756","811.5200195","769.710022","0","0","0","0.01","0.02","0.039999999","0.059999999","0.090000004","0.119999997","0.129999995","2018-06-25 16:41:44"
"6","260","792.96","793.8200073","791.6500244","788.7700195","787.5","789.7000122","795.8599854","803.9099731","807.8099976","772.0300293","0","0","0","0","0","0.02","0.039999999","0.059999999","0.100000001","0.119999997","2018-06-25 16:41:54"
"7","270","780.46","781.7999878","782.7000122","782.960022","783.2800293","785.0800171","789.7000122","796.8699951","802.3400269","772.8800049","0","0","0","0","0","0.01","0.02","0.039999999","0.079999998","0.109999999","2018-06-25 16:42:03"
"8","280","743.75","747.5499878","751.539978","755.5100098","759.5599976","764.4099731","771.3200073","780.9400024","790.6199951","769.960022","0","0","0","0","0","0","0.01","0.029999999","0.059999999","0.100000001","2018-06-25 16:42:15"
"9","290","525","547.25","570.2999878","594.1500244","618.8200073","644.7000122","672.789978","704.1500244","737.4899902","745.4699707","0","0","0","0","0","0","0","0.02","0.050000001","0.090000004","2018-06-25 16:42:23"
"10","300","596.09","591.2000122","590.9299927","595.5100098","605.1799927","620.4000244","642.1099854","671.7299805","709.210022","730.5300293","0","0","0","0","0","0","0","0.01","0.039999999","0.079999998","2018-06-25 16:42:34"
"11","310","1049.21","1003.409973","957.5599976","913.0999756","871.5999756","834.8099976","804.9500122","784.9799805","777.210022","762.4000244","0","0","0","0","0","0","0","0.01","0.029999999","0.07","2018-06-25 16:42:49"
"12","320","451.56","506.7399902","552.7600098","590.0200195","619.5700073","643.1799927","663.5900269","684.9500122","712.0800171","731.3099976","0","0","0","0","0","0","0","0","0.02","0.059999999","2018-06-25 16:42:57"
"13","330","841.4","807.9400024","783.6699829","765.9899902","752.6699829","742.289978","734.7199707","731.8900146","737.9500122","742.3200073","0","0","0","0","0","0","0","0","0.02","0.050000001","2018-06-25 16:43:08"
"14","340","760.93","765.6300049","765.4799805","762.4500122","757.6300049","751.6099854","745.2000122","740.5999756","742.539978","744.1799927","0","0","0","0","0","0","0","0","0.01","0.050000001","2018-06-25 16:43:20"
"15","350","933.59","916.789978","899.9699707","882.25","863.2000122","842.5999756","820.5599976","798.5","780.75","763.1199951","0.3","0.270000011","0.239999995","0.209999993","0.180000007","0.150000006","0.119999997","0.090000004","0.07","0.07","2018-06-25 16:43:31"
"16","360","1053.9","1040.189941","1023.109985","1002.400024","977.6199951","948.25","913.8900146","875.1199951","835.3800049","792.2000122","0","0.02","0.039999999","0.059999999","0.07","0.07","0.07","0.059999999","0.050000001","0.07","2018-06-25 16:43:42"
