"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","30","1064.06","1044.209961","1024.369995","1004.530029","984.6799927","964.8400269","945","925.1500244","905.3099976","885.460022","0.8","0.720000029","0.639999986","0.560000002","0.479999989","0.400000006","0.319999993","0.239999995","0.159999996","0.079999998","2018-08-10 14:36:32"
"2","45","1132.29","1123.47998","1110.699951","1093.959961","1073.25","1048.560059","1019.909973","987.289978","950.7000122","910.1500244","0.53","0.550000012","0.550000012","0.540000021","0.50999999","0.460000008","0.400000006","0.319999993","0.230000004","0.119999997","2018-08-10 14:36:50"
"3","60","939.06","957.5","973.3900146","985.5300293","992.7299805","993.8099976","987.5700073","972.8200073","948.3699951","913.039978","0.4","0.409999996","0.430000007","0.439999998","0.439999998","0.430000007","0.400000006","0.340000004","0.25999999","0.150000006","2018-08-10 14:37:07"
"4","75","940.1","941.8400269","946.7600098","953.7299805","961.1500244","966.9500122","968.5800171","963","946.7199707","915.7399902","0.4","0.400000006","0.400000006","0.409999996","0.409999996","0.409999996","0.400000006","0.360000014","0.289999992","0.170000002","2018-08-10 14:37:24"
"5","90","677.08","703.5499878","731.0100098","760.0700073","790.710022","822.0200195","851.9799805","877.2299805","892.789978","891.8800049","0.53","0.519999981","0.5","0.49000001","0.479999989","0.469999999","0.449999988","0.409999996","0.340000004","0.209999993","2018-08-10 14:37:37"
"6","105","998.43","968.9400024","944.9500122","926.9199829","915.3400269","910.2199707","910.5599976","913.5900269","913.9199829","902.5300293","0.53","0.529999971","0.519999981","0.519999981","0.50999999","0.5","0.479999989","0.449999988","0.379999995","0.239999995","2018-08-10 14:37:54"
"7","120","645.83","678.1400146","705.6500244","730.1599731","753.6300049","778.0300293","804.6699829","833.2600098","860.2999878","876.8599854","0.33","0.349999994","0.370000005","0.389999986","0.400000006","0.409999996","0.419999987","0.409999996","0.370000005","0.25","2018-08-10 14:38:05"
"8","135","953.12","925.6199951","903.6300049","886.2299805","873.3300171","865.5700073","864.0499878","869.2199707","878.8599854","884.4899902","0.4","0.389999986","0.389999986","0.389999986","0.400000006","0.400000006","0.409999996","0.409999996","0.370000005","0.25999999","2018-08-10 14:38:22"
"9","150","903.64","905.8400269","903.6400146","898.4199829","891.5100098","884.6099854","879.8900146","879.5499878","883.8200073","886.4000244","0.66","0.629999995","0.610000014","0.579999983","0.560000002","0.529999971","0.50999999","0.479999989","0.430000007","0.300000012","2018-08-10 14:38:37"
"10","165","916.14","915.1099854","913.6400146","910.8200073","906.289978","900.3699951","894.3900146","890.5200195","890.2800293","889.3800049","0.46","0.479999989","0.49000001","0.5","0.5","0.5","0.49000001","0.479999989","0.439999998","0.319999993","2018-08-10 14:38:54"
"11","180","965.1","960.0999756","954.8099976","948.8200073","941.5800171","932.7399902","922.6699829","912.9000244","905.25","896.9500122","0.73","0.699999988","0.680000007","0.660000026","0.639999986","0.610000014","0.589999974","0.550000012","0.49000001","0.360000014","2018-08-10 14:39:10"
"12","195","797.91","814.1300049","829.289978","843.1799927","855.3800049","865.3200073","872.7700195","878.4000244","883.7800293","887.0499878","0.86","0.850000024","0.829999983","0.800000012","0.769999981","0.74000001","0.699999988","0.639999986","0.569999993","0.409999996","2018-08-10 14:39:24"
