"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","220","365.62","334.8999939","305.0599976","276.4599915","249.4900055","224.6799927","202.8399963","185.0200043","172.9600067","180.4100037","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:18:38"
"2","230","44.53","73.55999756","96.62999725","114.1100006","126.5100021","134.6000061","139.5099945","142.8699951","147.2700043","166.8200073","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:18:47"
"3","240","10.93","17.20000076","28.06999969","41.88000107","57.15999985","72.76999664","88.08000183","103.2900009","120.0100021","151.2400055","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:18:56"
"4","250","49.21","46.00999832","44.99000168","47.02000046","52.38999939","60.99000168","72.52999878","87.06999969","105.8499985","141.0299988","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:19:05"
"5","260","89.06","84.75","80.23999786","76.44000244","74.38999939","75.01999664","79.13999939","87.66000366","102.4899979","135.8399963","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:19:13"
"6","270","395.31","364.25","332.2900085","299.6499939","266.9400024","235.1699982","205.6100006","179.9600067","161.0500031","161.7799988","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:19:23"
"7","280","42.18","74.38999939","100.1999969","119.4199982","132.0899963","138.6699982","140.2400055","138.6199951","137.2799988","149.8200073","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:19:35"
"8","290","100","97.43000031","100.0400009","105.8199997","112.8300018","119.3300018","124.1399994","127.0400009","129.8200073","144.8399963","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:19:45"
"9","300","63.28","66.69000244","70.62999725","76.04000092","83.09999847","91.30999756","99.80000305","107.9100037","116.5100021","136.6799927","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:19:55"
"10","310","77.34","76.26999664","76","76.94999695","79.63999939","84.31999969","90.80999756","98.73999786","108.6800003","130.75","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:20:08"
"11","320","20.31","25.89999962","31.45000076","37.29999924","44.04000092","52.31000137","62.61000061","75.20999908","91","119.6999969","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:20:20"
"12","330","15.62","16.64999962","18.79000092","22.12000084","26.98999977","33.97000122","43.81000137","57.33000183","75.93000031","109.3000031","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:20:28"
"13","340","177.34","161.2700043","145.6300049","130.7700043","117.1999969","105.6500015","97.22000122","93.33000183","96.20999908","116.0999985","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:20:37"
"14","350","68.75","78","84.12000275","87.34999847","88.12999725","87.19999695","85.83000183","85.95999908","90.72000122","111.3700027","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:20:49"
"15","360","21.87","27.47999954","34.31999969","41.52000046","48.36999893","54.52999878","60.25","66.73000336","76.94999695","102.4199982","0","0","0","0","0","0","0","0","0","0","2018-06-26 15:20:59"
