"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","45","1002.08","978.1099854","958","941.7199707","929.289978","920.7000122","915.9500122","915.0499878","918","924.7800293","1","0.99000001","0.970000029","0.949999988","0.910000026","0.860000014","0.800000012","0.730000019","0.649999976","0.560000002","2018-08-10 20:12:40"
"2","60","896.87","904.9899902","909.0900269","910.3200073","909.8400269","908.7800293","908.3200073","909.5999756","913.7700195","921.9899902","1","0.99000001","0.99000001","0.980000019","0.959999979","0.930000007","0.879999995","0.810000002","0.720000029","0.610000014","2018-08-10 20:12:56"
"3","75","988.54","980.1799927","972.6500244","965.0700073","957.0599976","948.6599731","940.4099731","933.2800293","928.7199707","928.6400146","1","0.99000001","0.99000001","0.99000001","0.980000019","0.959999979","0.930000007","0.870000005","0.779999971","0.649999976","2018-08-10 20:13:13"
"4","90","1209.89","1186.920044","1162.439941","1136.449951","1108.76001","1079.280029","1048.199951","1016.26001","984.960022","956.7700195","1","0.99000001","0.99000001","0.99000001","0.99000001","0.980000019","0.949999988","0.910000026","0.819999993","0.680000007","2018-08-10 20:13:31"
"5","105","857.81","890.7199707","918.7299805","941.4000244","958.1900024","968.539978","972.039978","968.7299805","959.5300293","946.8699951","1","0.99000001","0.99000001","0.99000001","0.99000001","0.99000001","0.970000029","0.930000007","0.860000014","0.709999979","2018-08-10 20:13:47"
"6","120","841.14","846.0999756","856.6599731","871.2199707","887.960022","904.8400269","919.6799927","930.4500122","935.8499756","936.2999878","1","0.99000001","0.99000001","0.99000001","0.99000001","0.99000001","0.980000019","0.949999988","0.879999995","0.74000001","2018-08-10 20:13:59"
"7","135","882.81","879.1400146","877.5800171","879.3300171","884.8699951","893.8200073","904.9299927","916.1599731","925.2399902","930.9500122","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.99000001","0.959999979","0.910000026","0.769999981","2018-08-10 20:14:13"
"8","150","1035.93","1020.25","1004.26001","988.9500122","975.5100098","964.8800049","957.3300171","952.0900269","947.3800049","941.4500122","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.99000001","0.970000029","0.920000017","0.790000021","2018-08-10 20:14:31"
"9","165","883.33","897.0200195","907.5200195","915.0200195","920.2000122","924.0999756","927.7299805","931.460022","934.5700073","935.6400146","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.99000001","0.980000019","0.939999998","0.810000002","2018-08-10 20:14:46"
"10","180","1049.47","1034.22998","1021.080017","1009.140015","997.7600098","986.789978","976.4299927","966.8699951","957.5499878","947.0200195","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.980000019","0.949999988","0.829999983","2018-08-10 20:15:03"
"11","195","895.31","909.2000122","920.460022","929.460022","936.289978","941.0499878","943.9799805","945.4000244","945.0999756","941.8499756","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.99000001","0.959999979","0.839999974","2018-08-10 20:15:18"
"12","210","723.95","742.4799805","763.2600098","785.5999756","808.8900146","832.5","855.9699707","878.960022","900.8699951","920.0599976","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.99000001","0.970000029","0.860000014","2018-08-10 20:15:30"
"13","225","981.77","957.8400269","938.0599976","922.9199829","912.6099854","907.1300049","906.289978","909.7999878","917.0499878","926.2299805","1","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.970000029","0.870000005","2018-08-10 20:15:46"
"14","240","735.41","757.6500244","775.9400024","791.6599731","806.289978","821.2700195","837.9400024","857.4899902","880.7199707","907.1500244","1","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.980000019","0.889999986","2018-08-10 20:15:59"
"15","255","734.89","737.1699829","743.0999756","751.9199829","763.4500122","778.0800171","796.7199707","820.710022","851.5599976","889.9199829","1","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.980000019","0.899999976","2018-08-10 20:16:11"
"16","270","633.85","644.1799927","655.7000122","669.2700195","685.6900024","705.9699707","731.5700073","764.6500244","808.0200195","864.3200073","1","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.980000019","0.910000026","2018-08-10 20:16:21"
"17","285","808.33","791.9099731","777.7999878","766.6099854","759.2700195","757.1500244","762.2700195","777.75","808.0800171","858.7199707","1","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.99000001","0.910000026","2018-08-10 20:16:35"
"18","300","1038.02","1013.409973","985.9699707","956.5900269","926.5200195","897.5800171","872.5700073","855.8300171","854.0700073","876.6500244","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.920000017","2018-08-10 20:16:52"
"19","315","968.75","973.210022","972.1900024","965.0999756","951.8499756","933.1599731","911.039978","889.710022","877","885.8599854","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.930000007","2018-08-10 20:17:08"
"20","330","714.06","739.9699707","765.6799927","789.3699951","809.1799927","823.6099854","832.25","837.0100098","844.4099731","868.6799927","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.939999998","2018-08-10 20:17:19"
"21","345","702.6","706.3400269","715.2199707","728.6300049","745.2299805","763.0999756","780.3900146","796.6900024","816.0499878","852.0700073","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.939999998","2018-08-10 20:17:31"
"22","360","978.12","950.9400024","925.539978","903.2700195","884.960022","870.6099854","859.4799805","851.1199951","848.460022","864.6699829","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.99000001","0.949999988","2018-08-10 20:17:47"
"23","375","675","702.5900269","725.0999756","743.4799805","758.9799805","772.7999878","785.6900024","798.2800293","813.7700195","845.710022","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.949999988","2018-08-10 20:17:59"
"24","390","872.39","855.4099731","842.9299927","833.7199707","827.0300293","822.5999756","820.3699951","820.5100098","825.4899902","848.3699951","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.959999979","2018-08-10 20:18:14"
"25","405","1039.06","1020.690002","999.8300171","977.460022","954.25","930.8300171","907.8400269","886.0800171","868.210022","867.4400024","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.959999979","2018-08-10 20:18:31"
"26","420","896.35","908.7800293","917.0499878","920.6799927","919.5100098","913.5900269","903.25","889.1599731","873.8400269","870.3300171","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.959999979","2018-08-10 20:18:45"
"27","435","1093.22","1074.780029","1057.98999","1041.459961","1023.73999","1003.409973","979.2399902","950.3800049","917.710022","892.6199951","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.970000029","2018-08-10 20:19:05"
"28","450","1146.35","1139.189941","1128.680054","1114.880005","1097.300049","1074.880005","1046.079956","1009.169983","963.4400024","918","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","0.970000029","2018-08-10 20:19:24"
"29","465","1223.43","1215.01001","1204.47998","1190.869995","1172.97998","1149.160034","1117.02002","1073.449951","1015.440002","948.539978","1","1","1","1","1","1","1","0.99000001","0.99000001","0.970000029","2018-08-10 20:19:44"
"30","480","1063.54","1078.680054","1091.72998","1101.73999","1107.310059","1106.349976","1095.630005","1070.469971","1025.060059","960.039978","1","1","1","1","1","1","1","0.99000001","0.99000001","0.970000029","2018-08-10 20:20:01"
"31","495","1143.75","1137.23999","1133.339966","1131.140015","1129.170044","1125.050049","1114.869995","1092.459961","1048.800049","978.4099731","1","1","1","1","1","1","1","0.99000001","0.99000001","0.980000019","2018-08-10 20:20:21"
"32","510","1352.08","1330.589966","1308.329956","1285.800049","1262.920044","1238.560059","1209.76001","1170.339966","1109.449951","1015.780029","1","1","1","1","1","1","1","0.99000001","0.99000001","0.980000019","2018-08-10 20:20:42"
"33","525","921.87","962.7399902","999.1599731","1031.050049","1058.290039","1080.219971","1094.599976","1095.800049","1071.939941","1006.390015","1","1","1","1","1","1","1","0.99000001","0.99000001","0.980000019","2018-08-10 20:20:58"
"34","540","767.18","786.7399902","813.5800171","846.3400269","883.6199951","923.7000122","963.6300049","997.2199707","1010.98999","982.4699707","1","1","1","1","1","1","1","0.99000001","0.99000001","0.980000019","2018-08-10 20:21:11"
"35","555","1044.27","1018.51001","998.1300049","984.8900146","980.0100098","983.9799805","995.8900146","1011.330017","1017.640015","988.6500244","1","1","1","1","1","1","1","0.99000001","0.99000001","0.980000019","2018-08-10 20:21:30"
"36","570","1135.93","1124.189941","1108.369995","1090.619995","1073.560059","1059.959961","1051.910034","1048.709961","1041.300049","1003.369995","1","1","1","1","1","1","1","0.99000001","0.99000001","0.980000019","2018-08-10 20:21:49"
"37","585","846.35","874.1300049","898.75","919.6300049","937.2299805","953.1500244","969.6799927","988","1002.309998","987.6699829","1","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","2018-08-10 20:22:03"
"38","600","856.25","858.0300293","864.75","875.2600098","888.6400146","904.7000122","924.3099976","948.4799805","973.0999756","974.5300293","1","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","2018-08-10 20:22:16"
"39","615","1018.75","1002.669983","987.9500122","975.7000122","966.7000122","961.7199707","962.0800171","969.5599976","982.2299805","978.9500122","1","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","2018-08-10 20:22:32"
"40","630","1034.37","1031.199951","1025.089966","1016.77002","1007.299988","998.0499878","991","989","992.6599731","984.4899902","1","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","2018-08-10 20:22:50"
"41","645","924.47","935.1500244","944.5999756","952.1599731","957.6099854","961.2600098","964.3900146","969.6400146","979.0200195","978.4899902","1","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","2018-08-10 20:23:06"
"42","660","1123.43","1104.599976","1087.670044","1072.050049","1057.099976","1042.349976","1028.01001","1015.780029","1007.900024","992.9799805","1","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","2018-08-10 20:23:24"
"43","675","751.04","786.3900146","818.3599854","847.3400269","873.460022","896.6900024","917.2199707","936.3599854","956.5300293","968.789978","1","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","2018-08-10 20:23:36"
"44","690","983.85","964.0999756","950.75","942.9000244","939.6900024","940.2700195","943.8699951","950.5999756","961.9899902","970.2999878","1","1","1","1","1","1","1","0.99000001","0.99000001","0.99000001","2018-08-10 20:23:53"
