"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","80","223.43","210.8899994","209.8999939","216.7100067","228.0299988","241.3699951","255.3200073","269.7999878","285.1199951","299.1799927","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:56:10"
"2","85","689.06","641.2399902","593.2299805","547.3499756","504.6499939","465.2099915","428.8200073","395.5700073","365.9100037","338.1700134","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:56:14"
"3","90","568.75","575.9899902","573.6400146","562.3300171","543.1099854","516.9799805","484.7900085","447.5299988","406.480011","361.2200012","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:56:21"
"4","95","23.43","78.69000244","133.4700012","185.1000061","231.3000031","270.2099915","300.25","320.2999878","329.8699951","327.4400024","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:56:24"
"5","100","203.12","190.6799927","189.1900024","197.7100067","214.3899994","236.6600037","261.3999939","285.1400146","304.519989","315.0100098","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:56:29"
"6","105","328.12","314.3800049","300.3299866","289","282.6300049","282.3900146","288.0899963","298.0400085","309.2399902","316.3200073","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:56:35"
"7","110","892.18","834.4000244","773.8099976","711.2299805","648.3599854","587.289978","529.7199707","476.2799988","425.8299866","373.9100037","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:56:44"
"8","115","175","240.9400024","294.7600098","335.8599854","364.3399963","381.1400146","387.8299866","385.8999939","375.6600037","354.019989","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:56:49"
"9","120","1187.5","1092.839966","1008.950012","932.0100098","858.2299805","784.3200073","707.7000122","626.3800049","538.0300293","437.3599854","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:56:55"
"10","125","420.31","487.5599976","538.039978","573.8200073","595.4799805","602.3099976","592.7399902","564.5499878","514.4799805","435.6600037","0.6","0.540000021","0.479999989","0.419999987","0.360000014","0.300000012","0.239999995","0.180000007","0.119999997","0.059999999","2018-08-08 18:56:57"
"11","130","987.5","937.5","897.5999756","863.3900146","830.6900024","794.9000244","750.6400146","691.4400024","609.0900269","490.8399963","0.2","0.230000004","0.25","0.25999999","0.25999999","0.25","0.219999999","0.180000007","0.129999995","0.07","2018-08-08 18:57:04"
"12","135","796.87","810.9299927","817.0200195","816.8300171","810.4000244","795.8900146","769.1300049","723.0700073","646.6400146","521.4500122","0","0.02","0.050000001","0.07","0.100000001","0.119999997","0.129999995","0.129999995","0.100000001","0.059999999","2018-08-08 18:57:09"
"13","140","225","283.5899963","343.3999939","402.5400085","459.1600037","510.4400024","551.4799805","573.6500244","562.3099976","491.7999878","0","0","0.01","0.02","0.039999999","0.059999999","0.079999998","0.090000004","0.079999998","0.050000001","2018-08-08 18:57:12"
"14","145","282.81","282.8900146","294.9299927","318.730011","353.3500061","396.6199951","444.0100098","486.3900146","506.4100037","470.8999939","0","0","0","0","0.01","0.029999999","0.039999999","0.059999999","0.059999999","0.050000001","2018-08-08 18:57:19"
"15","150","926.56","862.1900024","800.2299805","744.210022","697.2700195","661.5900269","637.0300293","618.4400024","590.4400024","516.4699707","0","0","0","0","0","0.01","0.02","0.039999999","0.050000001","0.039999999","2018-08-08 18:57:24"
"16","155","370.31","419.5","456.2900085","482.480011","501.0899963","515.9500122","530.3400269","544","546.4099731","501.8500061","0","0","0","0","0","0","0.01","0.029999999","0.039999999","0.039999999","2018-08-08 18:57:30"
"17","160","18.75","58.81999969","106.25","157.8600006","211.6799927","267.3500061","325.7000122","386.4299927","440.8800049","453.5400085","0","0","0","0","0","0","0.01","0.02","0.029999999","0.029999999","2018-08-08 18:57:34"
"18","165","318.75","292.75","276.25","270.480011","275.9200134","293.0499878","322.9200134","366.1199951","416.4500122","440.0599976","0","0","0","0","0","0","0","0.01","0.02","0.029999999","2018-08-08 18:57:39"
"19","170","537.5","513.0200195","485.25","457.3900146","432.8699951","415.269989","408.75","417.5299988","440.6600037","449.7999878","0","0","0","0","0","0","0","0.01","0.02","0.029999999","2018-08-08 18:57:43"
"20","175","559.37","554.7399902","544.5499878","528.7800293","508.769989","487.3200073","469","460.0799866","464.3999939","460.7600098","0","0","0","0","0","0","0","0","0.01","0.02","2018-08-08 18:57:50"
"21","180","21.87","75.16000366","126.4100037","173.9400024","216.6300049","254.6000061","290.1499939","328.6199951","375.8999939","416.8699951","0","0","0","0","0","0","0","0","0.01","0.02","2018-08-08 18:57:55"
"22","185","0","7.510000229","25.28000069","52.18000031","86.65000153","127.3000031","174.0899963","230.0299988","300.7200012","375.1799927","0","0","0","0","0","0","0","0","0.01","0.02","2018-08-08 18:57:59"
"23","190","93.75","85.12000275","80.05000305","81.27999878","90.91000366","110.5199966","141.9499969","189.1499939","259.3200073","347.0400085","0","0","0","0","0","0","0","0","0","0.02","2018-08-08 18:58:07"
"24","195","370.31","341.7900085","312.2600098","283.6000061","258.5499878","240.4100037","233.2899933","243.4900055","281.519989","349.3699951","0","0","0","0","0","0","0","0","0","0.01","2018-08-08 18:58:12"
"25","200","557.81","536.210022","508.7000122","475.5400085","438.1000061","399.1099854","363.1000061","337.7900085","336.7799988","370.2099915","0","0","0","0","0","0","0","0","0","0.01","2018-08-08 18:58:17"
"26","205","387.5","402.3699951","411.7399902","413.9100037","407.7399902","393.2999878","372.8599854","352.7000122","346.9200134","371.9400024","0","0","0","0","0","0","0","0","0","0.01","2018-08-08 18:58:21"
"27","210","146.87","172.4199982","199.8399963","226.9799957","251.2200012","270.0899963","282.4599915","290.9500122","306.9100037","349.4299927","0","0","0","0","0","0","0","0","0","0.01","2018-08-08 18:58:24"
"28","215","440.62","413.7999878","392.4599915","376.5299988","364.8599854","355.3500061","345.730011","335.8500061","333.6499939","358.5499878","0","0","0","0","0","0","0","0","0","0.01","2018-08-08 18:58:30"
"29","220","132.81","160.9100037","184.7400055","205.9199982","225.6300049","244.0800018","260.5599976","274.9400024","293.480011","335.980011","0","0","0","0","0","0","0","0","0","0.01","2018-08-08 18:58:35"
"30","225","321.87","305.769989","294.4400024","287.0899963","283.3699951","282.980011","285.0799866","289.019989","299.1600037","334.5700073","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:58:40"
"31","230","17.18","46.04000092","72.62999725","98.15000153","123.6600037","150.0800018","177.9199982","207.4700012","242.7700043","302.8299866","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:58:44"
"32","235","167.18","155.0700073","148.2700043","146.4700012","149.7700043","158.6300049","173.6300049","195.3800049","227.6499939","289.2600098","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:58:50"
"33","240","131.25","133.6300049","134.6499939","135.8099976","138.6600037","144.9400024","156.6699982","176.1399994","208.3699951","273.4599915","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:58:54"
"34","245","32.81","42.88999939","53.18000031","63.70999908","75.15000153","88.87000275","107.1299973","133.1399994","173.2599945","249.3999939","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:01"
"35","250","889.06","804.4400024","721.8800049","641.4500122","563.4899902","488.9700012","419.8999939","359.9200134","316.4200134","313.3599854","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:07"
"36","255","823.43","821.5300293","803.1199951","768.8400269","719.460022","656.2000122","581.3099976","498.9700012","417.8200073","364.3699951","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:11"
"37","260","700","712.1500244","720.6199951","720.6500244","707.7800293","678.0999756","628.789978","559.2800293","474.25","397.9299927","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:17"
"38","265","225","273.7099915","324.1199951","373.6900024","418.1099854","451.5499878","467.269989","458.9899902","424.3999939","380.6400146","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:21"
"39","270","285.93","284.7099915","293.5700073","312.2600098","338.7999878","368.7399902","394.730011","407.0700073","396.7099915","371.1700134","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:27"
"40","275","190.62","200.0299988","211.2100067","227.1100006","249.8899994","279.6799927","313.0899963","342.1400146","355.4899902","353.1099854","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:33"
"41","280","253.12","247.8099976","244.7400055","245.3200073","251.8300018","266.3999939","289.1000061","315.4299927","335.019989","343.1099854","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:38"
"42","285","546.87","516.960022","486.4400024","456.3999939","428.8500061","406.6300049","392.2099915","384.8599854","377.3900146","363.4899902","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:42"
"43","290","657.81","643.7199707","623.5300293","597.3900146","566.2299805","532.2199707","498.4500122","466.75","433.4700012","392.9200134","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:47"
"44","295","387.5","413.1199951","434.7000122","450.4599915","458.9899902","459.8599854","454.0700073","442.9700012","424.2799988","392.3800049","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:51"
"45","300","181.25","204.4299927","231.9400024","262.0100098","292.3399963","320.5499878","344.9400024","364.4500122","375.6700134","371.2600098","0","0","0","0","0","0","0","0","0","0","2018-08-08 18:59:58"
