"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","50","920.62","905.1799927","889.75","874.3099976","858.8699951","843.4299927","828","812.5599976","797.1199951","781.6799927","0.64","0.629999995","0.629999995","0.620000005","0.620000005","0.620000005","0.610000014","0.610000014","0.600000024","0.600000024","2018-08-10 15:13:21"
"2","75","801.25","811.6400146","818.9500122","823.1599731","824.2999878","822.3400269","817.2999878","809.1599731","797.9500122","783.6400146","1","0.959999979","0.920000017","0.879999995","0.839999974","0.810000002","0.75999999","0.720000029","0.680000007","0.639999986","2018-08-10 15:13:44"
"3","100","779.68","782.8800049","787.5300293","792.7299805","797.5300293","801.0100098","802.25","800.3200073","794.289978","783.2399902","0.8","0.810000002","0.819999993","0.819999993","0.810000002","0.800000012","0.779999971","0.74000001","0.699999988","0.649999976","2018-08-10 15:14:07"
"4","125","1034.06","1008.940002","984.75","961.6599731","939.4500122","917.5300293","894.9699707","870.4400024","842.25","808.3200073","0.8","0.800000012","0.800000012","0.800000012","0.800000012","0.800000012","0.779999971","0.75999999","0.720000029","0.670000017","2018-08-10 15:14:36"
"5","150","832.5","850.1400146","862.9500122","871.2399902","875.2800293","875.0100098","869.9799805","859.0599976","840.2999878","810.7399902","0.88","0.870000005","0.860000014","0.850000024","0.850000024","0.839999974","0.819999993","0.790000021","0.75","0.689999998","2018-08-10 15:15:02"
"6","175","1010.62","994.5700073","981.0900269","968.8099976","956.4799805","942.8200073","926.2399902","904.5300293","874.3599854","830.7299805","0.72","0.730000019","0.74000001","0.75999999","0.769999981","0.779999971","0.779999971","0.769999981","0.75","0.689999998","2018-08-10 15:15:31"
"7","200","791.87","812.1400146","829.710022","844.9500122","857.710022","867.3400269","872.4899902","870.7299805","857.8599854","826.8400269","0.88","0.860000014","0.850000024","0.839999974","0.829999983","0.829999983","0.819999993","0.800000012","0.769999981","0.709999979","2018-08-10 15:15:53"
"8","225","790","792.210022","797.9400024","806.4799805","817.0800171","828.6699829","839.4899902","846.5100098","844.289978","823.1599731","0.84","0.839999974","0.839999974","0.839999974","0.829999983","0.829999983","0.819999993","0.810000002","0.779999971","0.720000029","2018-08-10 15:16:17"
"9","250","918.12","905.5300293","894.0800171","884.6300049","877.710022","873.3900146","870.9400024","867.9899902","859.0599976","832.6500244","0.92","0.910000026","0.899999976","0.889999986","0.879999995","0.870000005","0.860000014","0.839999974","0.810000002","0.74000001","2018-08-10 15:16:42"
"10","275","766.87","780.7399902","792.3099976","802.2000122","811.2000122","820.1300049","829.3099976","837.6599731","840.6199951","826.0800171","0.88","0.879999995","0.879999995","0.879999995","0.879999995","0.870000005","0.870000005","0.850000024","0.819999993","0.75999999","2018-08-10 15:17:04"
"11","300","819.68","815.789978","814.210022","814.4400024","816.289978","819.9099731","825.460022","832.2600098","836.4299927","825.4400024","0.84","0.839999974","0.839999974","0.850000024","0.850000024","0.850000024","0.850000024","0.850000024","0.829999983","0.75999999","2018-08-10 15:17:27"
"12","325","928.43","917.1699829","905.5900269","894.2299805","883.5800171","874.1699829","866.6500244","861.1099854","854.8300171","835.7399902","0.84","0.839999974","0.839999974","0.839999974","0.839999974","0.839999974","0.850000024","0.839999974","0.829999983","0.769999981","2018-08-10 15:17:52"
"13","350","852.18","858.6799927","862.8599854","864.7999878","864.7399902","863.1799927","860.8599854","858.4299927","854.2999878","837.3800049","0.68","0.689999998","0.709999979","0.720000029","0.74000001","0.75999999","0.779999971","0.790000021","0.800000012","0.75999999","2018-08-10 15:18:18"
"14","375","807.5","812.6099854","818.5700073","824.6900024","830.3900146","835.3400269","839.5200195","843.1500244","844.9400024","834.3900146","0.84","0.819999993","0.810000002","0.800000012","0.800000012","0.800000012","0.800000012","0.810000002","0.800000012","0.769999981","2018-08-10 15:18:42"
"15","400","982.81","965.789978","949.960022","935.3699951","921.8400269","909.0700073","896.8300171","885.0499878","872.5100098","849.2299805","0.84","0.829999983","0.829999983","0.829999983","0.819999993","0.819999993","0.810000002","0.810000002","0.810000002","0.769999981","2018-08-10 15:19:09"
"16","425","904.37","910.5100098","913.4899902","913.6699829","911.3599854","906.7199707","899.8499756","890.8499756","878.8900146","854.75","0.76","0.75999999","0.769999981","0.779999971","0.779999971","0.790000021","0.790000021","0.800000012","0.800000012","0.769999981","2018-08-10 15:19:35"
"17","450","862.18","867.0200195","872.4400024","877.6300049","881.8499756","884.4500122","884.7800293","882.25","875.539978","855.4899902","0.84","0.829999983","0.819999993","0.819999993","0.810000002","0.810000002","0.810000002","0.810000002","0.810000002","0.779999971","2018-08-10 15:20:00"
"18","475","703.75","720.0700073","737.4799805","755.9099731","774.9899902","794.0999756","812.3699951","828.7000122","841.1799927","840.3200073","0.68","0.689999998","0.699999988","0.720000029","0.730000019","0.74000001","0.75999999","0.769999981","0.779999971","0.769999981","2018-08-10 15:20:20"
"19","500","958.75","934.8800049","914.4899902","897.8900146","885.2399902","876.4199829","870.9199829","867.710022","864.7000122","852.1599731","0.64","0.639999986","0.649999976","0.660000026","0.670000017","0.689999998","0.709999979","0.730000019","0.75","0.75999999","2018-08-10 15:20:49"
"20","525","850.31","858.7600098","863.1400146","864.5800171","864.2800293","863.3599854","862.6699829","862.4899902","861.8200073","851.9699707","0.72","0.709999979","0.699999988","0.699999988","0.699999988","0.699999988","0.709999979","0.720000029","0.74000001","0.75","2018-08-10 15:21:15"
"21","550","1029.06","1012.030029","995.8699951","979.7199707","963.1500244","946.210022","929.2299805","912.460022","895.2700195","869.6799927","0.96","0.930000007","0.899999976","0.879999995","0.850000024","0.829999983","0.810000002","0.790000021","0.790000021","0.769999981","2018-08-10 15:21:43"
"22","575","1060.93","1056.040039","1047.920044","1036.569946","1021.820007","1003.570007","981.9099731","957","928.4000244","888.8099976","0.64","0.660000026","0.689999998","0.709999979","0.720000029","0.730000019","0.74000001","0.75","0.75999999","0.75999999","2018-08-10 15:22:13"
"23","600","747.5","778.3499756","807.5800171","834.2199707","857.2199707","875.5300293","888.1400146","894.1500244","892.2199707","874.6799927","0.72","0.709999979","0.709999979","0.709999979","0.720000029","0.720000029","0.730000019","0.74000001","0.75","0.75","2018-08-10 15:22:36"
"24","625","951.25","933.960022","922.5100098","916.1400146","913.6400146","913.3900146","913.3800049","911.2800293","904.0200195","882.3300171","0.6","0.610000014","0.620000005","0.629999995","0.639999986","0.660000026","0.680000007","0.689999998","0.720000029","0.74000001","2018-08-10 15:23:05"
"25","650","933.75","933.7700195","931.5","928.460022","925.7000122","923.5700073","921.5300293","918.0200195","909.9699707","887.4699707","0.84","0.810000002","0.790000021","0.769999981","0.75999999","0.75","0.74000001","0.74000001","0.74000001","0.75","2018-08-10 15:23:31"
"26","675","816.56","828.2800293","839.5499878","850.1300049","860.2199707","870.0599976","879.539978","887.5800171","891.289978","880.3800049","0.92","0.899999976","0.889999986","0.870000005","0.850000024","0.829999983","0.810000002","0.790000021","0.779999971","0.75999999","2018-08-10 15:23:55"
"27","700","1003.12","985.6400146","970.4099731","957.2199707","945.960022","936.5900269","928.9699707","922.2399902","913.6500244","892.6599731","0.72","0.730000019","0.75","0.75999999","0.769999981","0.769999981","0.769999981","0.769999981","0.75999999","0.75999999","2018-08-10 15:24:24"
"28","725","1010.62","1008.119995","1002.580017","994.5999756","984.7600098","973.6099854","961.6300049","948.7600098","933.0499878","904.4500122","0.84","0.819999993","0.819999993","0.810000002","0.810000002","0.800000012","0.800000012","0.790000021","0.779999971","0.769999981","2018-08-10 15:24:54"
"29","750","847.81","863.8400269","878.7600098","891.8499756","902.5900269","910.710022","916.0999756","918.4699707","916","898.789978","0.92","0.910000026","0.899999976","0.879999995","0.870000005","0.860000014","0.839999974","0.829999983","0.810000002","0.779999971","2018-08-10 15:25:18"
"30","775","873.75","872.75","874.75","879.1799927","885.2800293","892.2299805","899.1599731","905.0499878","907.5499878","896.2800293","0.8","0.810000002","0.819999993","0.819999993","0.829999983","0.829999983","0.819999993","0.819999993","0.800000012","0.779999971","2018-08-10 15:25:43"
"31","800","950","942.2700195","934.9500122","928.75","924.1099854","921.1099854","919.4899902","918.539978","916.039978","901.6500244","0.92","0.899999976","0.899999976","0.889999986","0.879999995","0.870000005","0.860000014","0.850000024","0.829999983","0.800000012","2018-08-10 15:26:09"
"32","825","650.93","680.0700073","707.7399902","734.2800293","760.2000122","786.0200195","812.0700073","838.25","863.0200195","876.5800171","0.88","0.879999995","0.879999995","0.879999995","0.879999995","0.870000005","0.870000005","0.850000024","0.839999974","0.800000012","2018-08-10 15:26:28"
"33","850","928.43","903.5999756","884.289978","870.1900024","861.1400146","857.2299805","858.6099854","865.3099976","876.0999756","881.7700195","0.76","0.769999981","0.779999971","0.790000021","0.800000012","0.810000002","0.819999993","0.819999993","0.819999993","0.800000012","2018-08-10 15:26:56"
"34","875","1155","1129.859985","1100.849976","1069.550049","1037.449951","1006.109985","977.1699829","952.210022","931.8800049","909.0900269","0.6","0.610000014","0.629999995","0.649999976","0.680000007","0.699999988","0.730000019","0.75999999","0.769999981","0.779999971","2018-08-10 15:27:31"
"35","900","988.12","1002.289978","1010.669983","1012.549988","1007.849976","997.1199951","981.5499878","962.9899902","943.1300049","916.9899902","0.76","0.74000001","0.730000019","0.720000029","0.720000029","0.730000019","0.74000001","0.75999999","0.769999981","0.779999971","2018-08-10 15:27:58"
"36","925","1093.75","1084.599976","1077.130005","1069.390015","1059.390015","1045.430054","1026.430054","1002.210022","973.25","934.6699829","0.8","0.790000021","0.779999971","0.769999981","0.769999981","0.75999999","0.75999999","0.769999981","0.779999971","0.779999971","2018-08-10 15:28:30"
"37","950","961.87","974.1400146","984.9199829","994.1199951","1000.880005","1003.650024","1000.599976","990.1099854","970.9699707","937.3900146","0.92","0.899999976","0.889999986","0.870000005","0.860000014","0.839999974","0.819999993","0.810000002","0.800000012","0.790000021","2018-08-10 15:28:58"
"38","975","938.75","942.2800293","947.9799805","955.3599854","963.5999756","971.2000122","975.8599854","974.7000122","964.5300293","937.5200195","0.92","0.910000026","0.910000026","0.899999976","0.889999986","0.879999995","0.860000014","0.839999974","0.829999983","0.800000012","2018-08-10 15:29:25"
"39","1000","919.06","921.3800049","924.8400269","929.9500122","936.8699951","945.1300049","953.1400146","958.0100098","955.4299927","935.6799927","0.96","0.949999988","0.949999988","0.939999998","0.930000007","0.920000017","0.899999976","0.879999995","0.850000024","0.819999993","2018-08-10 15:29:51"
"40","1025","896.25","898.7600098","901.960022","906.3599854","912.5","920.6900024","930.3800049","939.4799805","943.5999756","931.7299805","0.72","0.74000001","0.75999999","0.779999971","0.800000012","0.819999993","0.819999993","0.829999983","0.819999993","0.810000002","2018-08-10 15:30:17"
"41","1050","1105.62","1084.930054","1064.890015","1045.839966","1028.369995","1013.150024","1000.47998","989.3200073","976","949.1199951","0.92","0.899999976","0.879999995","0.879999995","0.870000005","0.870000005","0.860000014","0.850000024","0.839999974","0.819999993","2018-08-10 15:30:48"
"42","1075","854.37","877.4299927","896.4699707","911.8099976","923.9699707","933.7600098","942.0300293","948.8400269","951.6699829","939.6500244","0.92","0.910000026","0.910000026","0.899999976","0.899999976","0.889999986","0.879999995","0.870000005","0.860000014","0.829999983","2018-08-10 15:31:12"
"43","1100","1026.56","1011.640015","1000.539978","992.1300049","985.5200195","980.1599731","975.8400269","972.1500244","966.6500244","948.3400269","0.92","0.910000026","0.910000026","0.910000026","0.910000026","0.899999976","0.899999976","0.889999986","0.870000005","0.839999974","2018-08-10 15:31:40"
"44","1125","905.31","915.9400024","924.3499756","931.3599854","937.3900146","942.7299805","947.6300049","952.0999756","954.3800049","944.039978","0.88","0.879999995","0.879999995","0.889999986","0.889999986","0.889999986","0.889999986","0.879999995","0.870000005","0.839999974","2018-08-10 15:32:06"
"45","1150","1040","1027.589966","1016.869995","1007.400024","998.9500122","991.3599854","984.5800171","978.4699707","971.5100098","953.6300049","0.72","0.730000019","0.75","0.769999981","0.779999971","0.800000012","0.819999993","0.829999983","0.839999974","0.829999983","2018-08-10 15:32:36"
