"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","40","514.45","520.7000122","526.9500122","533.2000122","539.4500122","545.7000122","551.9500122","558.2000122","564.4500122","570.7000122","0","0","0","0","0","0","0","0","0","0","2018-08-09 08:39:27"
"2","60","583.98","577.6500244","572.5700073","568.75","566.1699829","564.8400269","564.7600098","565.9299927","568.3499756","572.0300293","0","0","0","0","0","0","0","0","0","0","2018-08-09 08:39:47"
"3","80","403.12","420.5700073","437.0100098","452.8099976","468.3399963","483.980011","500.1000061","517.0900269","535.3099976","555.1400146","0","0","0","0","0","0","0","0","0","0","2018-08-09 08:40:08"
"4","100","437.5","435.7999878","437.3999939","442.0899963","449.8299866","460.7399902","475.0599976","493.2099915","515.75","543.3699951","0","0","0","0","0","0","0","0","0","0","2018-08-09 08:40:32"
"5","120","440.62","440.1400146","439.980011","441.0599976","444.2999878","450.6799927","461.2799988","477.4299927","500.7200012","533.0999756","0","0","0","0","0","0","0","0","0","0","2018-08-09 08:40:50"
"6","140","456.25","454.6300049","452.9899902","451.6900024","451.4700012","453.4599915","459.269989","471.0799866","491.8299866","525.4099731","0.3","0.270000011","0.239999995","0.209999993","0.180000007","0.150000006","0.119999997","0.090000004","0.059999999","0.029999999","2018-08-09 08:41:05"
"7","160","610.15","594.5999756","578.7199707","562.6099854","546.6799927","531.8099976","519.6199951","512.7999878","515.4899902","533.8900146","0","0.02","0.039999999","0.059999999","0.07","0.07","0.07","0.059999999","0.039999999","0.02","2018-08-09 08:41:31"
"8","180","514.45","522.460022","527.2999878","528.9000244","527.3400269","523.1300049","517.5499878","513.289978","515.2800293","531.9400024","0.05","0.039999999","0.039999999","0.050000001","0.050000001","0.059999999","0.059999999","0.050000001","0.039999999","0.02","2018-08-09 08:41:51"
"9","200","269.14","294.4700012","320.769989","347.0599976","372.4200134","396.1300049","418.1900024","440.0499878","466.0499878","505.6600037","0","0","0","0.01","0.02","0.029999999","0.029999999","0.039999999","0.029999999","0.02","2018-08-09 08:42:10"
"10","220","464.06","447.1000061","435.3999939","428.9599915","427.3999939","430.0899963","436.5299988","447.25","465.6499939","501.5","0","0","0","0","0","0.01","0.02","0.02","0.029999999","0.02","2018-08-09 08:42:33"
