"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","200","493.75","507.8500061","522.0700073","537.5499878","555.5700073","577.4500122","604.0800171","634.7199707","665","687.1500244","0","0","0","0","0","0.01","0.02","0.029999999","0.039999999","0.039999999","2018-06-25 17:29:47"
"2","210","151.56","187.1900024","225.6600037","267.3500061","313.1600037","364.5","423.0700073","489.769989","562.3099976","633.5900269","0","0","0","0","0","0","0.01","0.02","0.029999999","0.039999999","2018-06-25 17:29:58"
"3","220","371.09","352.7000122","342","339.9700012","347.9200134","367.7999878","402.2799988","454.1700134","524.0700073","607.3400269","0","0","0","0","0","0","0","0.01","0.029999999","0.029999999","2018-06-25 17:30:08"
"4","230","498.43","483.8599854","467.1499939","450.8900146","438.230011","433.1099854","440.7399902","467.4500122","518.9400024","596.4500122","0","0","0","0","0","0","0","0.01","0.02","0.029999999","2018-06-25 17:30:17"
"5","240","763.28","735.3300171","704.0499878","669.5599976","633.2600098","598.2000122","569.75","556.2000122","567.8099976","613.1300049","0","0","0","0","0","0","0","0","0.01","0.02","2018-06-25 17:30:30"
"6","250","380.46","415.9500122","445.1799927","467.1900024","481.5799866","489.3299866","494.0400085","503.480011","530.3400269","589.8599854","0","0","0","0","0","0","0","0","0.01","0.02","2018-06-25 17:30:40"
"7","260","755.46","721.5100098","693.4099731","668.9799805","645.9099731","622.4000244","598.6099854","579.0700073","575.3599854","606.4199829","0","0","0","0","0","0","0","0","0.01","0.02","2018-06-25 17:30:49"
"8","270","706.25","707.7700195","703.6799927","695.0700073","682.1099854","664.3200073","641.6599731","617.2199707","601.539978","616.4099731","0.2","0.180000007","0.159999996","0.140000001","0.119999997","0.100000001","0.079999998","0.059999999","0.050000001","0.039999999","2018-06-25 17:31:00"
"9","280","819.53","808.3499756","796.3599854","782.1900024","764.5599976","741.9199829","712.8099976","677.9099731","645.1400146","636.7199707","0","0.01","0.029999999","0.039999999","0.039999999","0.050000001","0.039999999","0.039999999","0.039999999","0.029999999","2018-06-25 17:31:12"
"10","290","333.59","381.0599976","426.1400146","468.1700134","505.980011","537.7600098","561.1199951","574.6199951","582.8300171","606.4099731","0","0","0","0.01","0.01","0.02","0.02","0.029999999","0.029999999","0.029999999","2018-06-25 17:31:20"
"11","300","485.93","475.4500122","473.9700012","480.6000061","493.9500122","511.8399963","531.0499878","548.0100098","563.4500122","594.3599854","0","0","0","0","0","0.01","0.01","0.02","0.02","0.029999999","2018-06-25 17:31:29"
"12","310","617.18","603.0100098","588.539978","576.210022","567.8900146","564.5100098","565.5","568.7600098","574.2000122","596.6400146","0","0","0","0","0","0","0.01","0.01","0.02","0.02","2018-06-25 17:31:40"
"13","320","696.87","687.4799805","675.2000122","660.6699829","645.2800293","630.6900024","618.0499878","607.2000122","598.7299805","606.6599731","0","0","0","0","0","0","0","0.01","0.01","0.02","2018-06-25 17:31:51"
"14","330","865.62","847.8099976","827.539978","804.1400146","777.4799805","748.1599731","717.0800171","684.7199707","652.1099854","632.5599976","0","0","0","0","0","0","0","0","0.01","0.02","2018-06-25 17:32:04"
"15","340","889.06","884.9299927","876.75","863.5800171","844.4299927","818.6099854","785.8699951","746.0200195","699.5","658.210022","0","0","0","0","0","0","0","0","0.01","0.01","2018-06-25 17:32:17"
"16","350","731.25","746.6099854","760.3499756","770.9500122","776.5200195","774.9299927","764.0200195","741.5900269","705.8499756","665.5100098","0","0","0","0","0","0","0","0","0","0.01","2018-06-25 17:32:28"
"17","360","793.75","789.0300293","787.0700073","786.9099731","786.8499756","784.3400269","775.9099731","757.2399902","723.4299927","678.3400269","0","0","0","0","0","0","0","0","0","0.01","2018-06-25 17:32:41"
"18","370","658.59","671.6300049","684.2800293","697.0800171","709.8900146","721.460022","728.9799805","727.6400146","710.460022","676.3599854","0","0","0","0","0","0","0","0","0","0.01","2018-06-25 17:32:49"
"19","380","600.78","607.8599854","617.4799805","629.6699829","644.4199829","661.1199951","677.7000122","689.5800171","688.5200195","668.7999878","0.1","0.090000004","0.079999998","0.07","0.059999999","0.050000001","0.039999999","0.029999999","0.02","0.02","2018-06-25 17:32:56"
"20","390","557.81","562.8099976","569.7399902","579.3699951","592.4500122","609.460022","629.7399902","650.0499878","662.3800049","657.7000122","0.4","0.360000014","0.330000013","0.300000012","0.25999999","0.219999999","0.180000007","0.140000001","0.090000004","0.059999999","2018-06-25 17:33:03"
"21","400","834.37","807.210022","781.4400024","757.8699951","737.5999756","721.9199829","711.5900269","705.3499756","696.7800293","675.3699951","0","0.029999999","0.059999999","0.090000004","0.100000001","0.109999999","0.109999999","0.090000004","0.07","0.050000001","2018-06-25 17:33:16"
"22","410","582.81","605.25","622.5300293","635.3300171","644.7299805","652.3599854","660.0800171","668.5800171","673.9799805","666.1099854","0","0","0.01","0.02","0.039999999","0.050000001","0.059999999","0.059999999","0.059999999","0.039999999","2018-06-25 17:33:26"
"23","420","746.87","732.710022","722","713.4099731","706.0100098","699.6199951","694.7999878","692.0700073","688.5599976","674.1900024","0","0","0","0","0.01","0.02","0.029999999","0.039999999","0.050000001","0.039999999","2018-06-25 17:33:39"
"24","430","668.75","675.1400146","679.4000244","682.1400146","683.6500244","684.1799927","684.3800049","685.0700073","684.5999756","673.6400146","0.4","0.360000014","0.319999993","0.280000001","0.239999995","0.209999993","0.180000007","0.150000006","0.119999997","0.07","2018-06-25 17:33:46"
"25","440","564.06","575.1699829","587.1300049","599.4799805","611.9000244","624.1199951","636.25","648.7700195","660.4899902","662.6900024","0.5","0.479999989","0.460000008","0.430000007","0.389999986","0.349999994","0.310000002","0.25","0.189999998","0.119999997","2018-06-25 17:33:54"
"26","450","225","260.0100098","297.4200134","337.3399963","379.7600098","424.5599976","471.75","521.6400146","573.3900146","618.9199829","0","0.039999999","0.090000004","0.129999995","0.150000006","0.170000002","0.180000007","0.180000007","0.150000006","0.100000001","2018-06-25 17:34:03"
"27","460","414.84","399.3599854","391.3599854","391.5899963","400.8099976","419.7000122","448.980011","489.6000061","541.6799927","598.5100098","0","0","0.01","0.029999999","0.059999999","0.079999998","0.109999999","0.119999997","0.119999997","0.090000004","2018-06-25 17:34:11"
"28","470","585.15","566.5700073","546.3900146","527.0800171","511.4100037","502.4200134","503.4500122","518.2600098","550.3699951","597.1699829","0","0","0","0.01","0.02","0.039999999","0.059999999","0.079999998","0.100000001","0.079999998","2018-06-25 17:34:20"
"29","480","596.09","593.1400146","586.1500244","575.3900146","562.2199707","549.2600098","540.5100098","541.6099854","559.5200195","597.0599976","0","0","0","0","0.01","0.02","0.039999999","0.059999999","0.079999998","0.07","2018-06-25 17:34:32"
"30","490","492.18","502.2799988","510.980011","517.1400146","520.2000122","520.7199707","521.1799927","526.7800293","546.0499878","586.5800171","0","0","0","0","0","0.01","0.02","0.039999999","0.059999999","0.07","2018-06-25 17:34:43"
"31","500","646.09","631.710022","619.0700073","607.4099731","595.7299805","583.4000244","571.1400146","562.5700073","566.0599976","592.5300293","0","0","0","0","0","0","0.01","0.029999999","0.050000001","0.059999999","2018-06-25 17:34:54"
"32","510","482.03","496.9899902","509.4299927","519.6400146","527.5100098","532.7199707","535.5","538.4099731","549.25","581.4799805","0","0","0","0","0","0","0","0.02","0.039999999","0.050000001","2018-06-25 17:35:03"
"33","520","449.21","453.9899902","461.2600098","470.3399963","480.5299988","490.9599915","500.980011","511.6499939","529.2399902","568.25","0","0","0","0","0","0","0","0.01","0.029999999","0.050000001","2018-06-25 17:35:16"
"34","530","587.5","574.1400146","562.25","552.3499756","544.710022","539.2299805","535.5900269","534.4000244","540.8900146","570.1799927","0","0","0","0","0","0","0","0.01","0.02","0.039999999","2018-06-25 17:35:29"
"35","540","717.96","703.5800171","686.8200073","668.2800293","648.6599731","628.5999756","608.539978","589.4699707","576.3099976","584.9500122","0","0","0","0","0","0","0","0","0.02","0.039999999","2018-06-25 17:35:39"
"36","550","845.31","831.1300049","813.6099854","792.2000122","766.6500244","736.9500122","703.25","666.2199707","630.1099854","610.9899902","0","0","0","0","0","0","0","0","0.01","0.029999999","2018-06-25 17:35:51"
"37","560","662.5","679.3599854","692.7199707","701.4099731","704.1599731","699.7199707","686.9500122","665.0999756","636.5900269","616.1400146","0","0","0","0","0","0","0","0","0.01","0.029999999","2018-06-25 17:36:03"
"38","570","627.34","632.539978","640.4099731","649.5599976","658.0700073","663.5300293","663.0999756","653.7700195","634.7399902","617.2600098","0","0","0","0","0","0","0","0","0.01","0.029999999","2018-06-25 17:36:12"
"39","580","871.09","847.2299805","824.9500122","804.6300049","785.8800049","767.3099976","746.2999878","718.9699707","682.0100098","642.6400146","0","0","0","0","0","0","0","0","0","0.02","2018-06-25 17:36:24"
"40","590","588.28","614.1699829","635.6099854","653.1799927","667.3200073","677.789978","683.0900269","679.7600098","663.2600098","637.210022","0","0","0","0","0","0","0","0","0","0.02","2018-06-25 17:36:35"
"41","600","495.31","507.1900024","523.3699951","542.6699829","564.1099854","586.5499878","607.9799805","624.4299927","629.6699829","623.0200195","0","0","0","0","0","0","0","0","0","0.02","2018-06-25 17:36:46"
"42","610","337.5","354.4599915","374.6700134","399.0499878","428.1400146","462.019989","499.7799988","538.3499756","571.2299805","594.460022","0","0","0","0","0","0","0","0","0","0.02","2018-06-25 17:36:53"
"43","620","690.62","657","627.4299927","603.1500244","585.6300049","576.3200073","576.1199951","584.0300293","595.1099854","604.0800171","0","0","0","0","0","0","0","0","0","0.01","2018-06-25 17:37:04"
"44","630","713.28","707.6500244","696.1099854","680.2399902","662.2199707","644.7999878","630.9799805","622.7999878","618.7399902","615","0","0","0","0","0","0","0","0","0","0.01","2018-06-25 17:37:16"
"45","640","310.93","350.6000061","387.9700012","421.7200012","451.4500122","477.8699951","502.9599915","529.2399902","557.1799927","584.5900269","0","0","0","0","0","0","0","0","0","0.01","2018-06-25 17:37:25"
"46","650","788.28","744.5100098","708.210022","678.3099976","653.539978","633.0700073","617.0900269","606.9500122","603.4000244","604.960022","0","0","0","0","0","0","0","0","0","0.01","2018-06-25 17:37:38"
"47","660","403.9","437.9599915","464.7600098","486.2200012","503.7600098","518.4899902","531.8099976","546.039978","563.5","584.8499756","0","0","0","0","0","0","0","0","0","0.01","2018-06-25 17:37:50"
"48","670","407.81","410.8200073","419.2000122","431.3299866","446.1900024","463.1499939","482.2099915","504.5700073","532.3599854","567.1500244","0","0","0","0","0","0","0","0","0","0.01","2018-06-25 17:38:01"
"49","680","429.68","427.7999878","427.5899963","430.1799927","436.2799988","446.4100037","461.2000122","482.1000061","511.8299866","553.4000244","0","0","0","0","0","0","0","0","0","0","2018-06-25 17:38:12"
"50","690","482.81","477.3099976","471.7600098","467.019989","464.2000122","464.6099854","469.8399963","482.3099976","506.019989","546.3400269","0","0","0","0","0","0","0","0","0","0","2018-06-25 17:38:22"
"51","700","447.65","450.6199951","452.4700012","453.4599915","454.269989","456.1300049","460.9700012","471.9200134","494.3500061","536.4699707","0","0","0","0","0","0","0","0","0","0","2018-06-25 17:38:31"
"52","710","893.75","849.4299927","805.4899902","761.6599731","717.960022","674.9400024","634.0800171","598.460022","574.2299805","572.2000122","0","0","0","0","0","0","0","0","0","0","2018-06-25 17:38:41"
"53","720","707.03","721.2700195","726.7199707","723.4199829","711.4000244","690.9799805","663.2600098","631.0300293","600.789978","585.6799927","0","0","0","0","0","0","0","0","0","0","2018-06-25 17:38:54"
"54","730","506.25","527.75","550.3400269","571.4000244","588.3099976","598.6099854","600.4500122","593.5999756","581.8800049","577.7399902","0","0","0","0","0","0","0","0","0","0","2018-06-25 17:39:03"
"55","740","162.5","199.0200043","240.0599976","285.1700134","332.8200073","380.5499878","425.269989","464.269989","498","536.2199707","0","0","0","0","0","0","0","0","0","0","2018-06-25 17:39:15"
"56","750","187.5","188.6499939","198.0099945","216.8000031","245.6199951","284.019989","330.1600037","381.230011","435.8999939","501.3399963","0","0","0","0","0","0","0","0","0","0","2018-06-25 17:39:24"
"57","760","581.25","541.9899902","504.6000061","471.9100037","447","432.6300049","430.5899963","441.2399902","464.9700012","509.3299866","0","0","0","0","0","0","0","0","0","0","2018-06-25 17:39:35"
"58","770","617.18","609.6599731","594.6699829","573.5999756","549.1099854","524.9099731","505.230011","494.019989","495.4100037","520.1199951","0","0","0","0","0","0","0","0","0","0","2018-06-25 17:39:46"
"59","780","552.34","558.0700073","560.7999878","558.7199707","551.0499878","538.6199951","524.0700073","511.519989","506.7999878","523.3400269","0.3","0.270000011","0.239999995","0.209999993","0.180000007","0.150000006","0.119999997","0.090000004","0.059999999","0.029999999","2018-06-25 17:39:52"
"60","790","560.15","559.9400024","560.2800293","559.7199707","556.5100098","549.3900146","538.5","526.1099854","517.4699707","527.0200195","0.1","0.109999999","0.119999997","0.129999995","0.129999995","0.119999997","0.109999999","0.090000004","0.059999999","0.039999999","2018-06-25 17:40:01"
"61","800","450","460.9899902","472.0499878","482.9100037","492.6000061","499.6900024","503.1000061","503.269989","503.9700012","519.3200073","0","0.01","0.02","0.029999999","0.050000001","0.059999999","0.059999999","0.059999999","0.050000001","0.029999999","2018-06-25 17:40:12"
"62","810","442.18","444.0599976","448.1600037","454.3999939","462.3500061","470.9400024","478.730011","484.9500122","491.6199951","511.6099854","0","0","0","0.01","0.02","0.029999999","0.039999999","0.039999999","0.039999999","0.029999999","2018-06-25 17:40:20"
"63","820","469.53","466.980011","465.25","464.9899902","466.6600037","470.230011","475.0499878","480.3200073","487.2000122","507.3999939","0","0","0","0","0","0.01","0.02","0.029999999","0.029999999","0.02","2018-06-25 17:40:30"
"64","830","559.37","550.1300049","540.5499878","531.0599976","522.2800293","514.7999878","508.7799988","504.0400085","501.6300049","512.5900269","0","0","0","0","0","0","0.01","0.02","0.02","0.02","2018-06-25 17:40:40"
"65","840","631.25","623.1300049","613.1099854","601.1900024","587.6599731","573.0200195","557.7700195","542.2000122","527.5499878","524.460022","0","0","0","0","0","0","0","0.01","0.02","0.02","2018-06-25 17:40:51"
"66","850","207.81","249.3399963","288.8699951","325.8200073","359.75","390.4200134","417.7799988","441.8800049","463.6099854","492.7900085","0","0","0","0","0","0","0","0.01","0.01","0.02","2018-06-25 17:41:03"
"67","860","835.15","776.5700073","725.8900146","682.3499756","644.9899902","612.7800293","584.7299805","559.8599854","537.9099731","527.0300293","0","0","0","0","0","0","0","0","0.01","0.01","2018-06-25 17:41:11"
