"id","num_packets","btp","EWMA_btp_09","EWMA_btp_08","EWMA_btp_07","EWMA_btp_06","EWMA_btp_05","EWMA_btp_04","EWMA_btp_03","EWMA_btp_02","EWMA_btp_01","ppl","EWMA_ppl_09","EWMA_ppl_08","EWMA_ppl_07","EWMA_ppl_06","EWMA_ppl_05","EWMA_ppl_04","EWMA_ppl_03","EWMA_ppl_02","EWMA_ppl_01","date"
"1","140","9.37","8.880000114","8.56000042","8.619999886","9.390000343","11.35000038","14.96000004","20.37000084","26.87000084","32.06000137","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:04:37"
"2","150","15.62","14.94999981","14.21000004","13.52000046","13.13000011","13.47999954","15.22000027","18.94000053","24.62000084","30.40999985","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:04:46"
"3","160","14.84","14.85000038","14.71000004","14.43999958","14.14999962","14.15999985","15.06999969","17.70999908","22.65999985","28.86000061","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:04:55"
"4","170","9.37","9.920000076","10.43999958","10.89000034","11.27999973","11.77000046","12.78999996","15.21000004","20.01000023","26.90999985","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:05:04"
"5","180","3.9","4.5","5.210000038","6","6.849999905","7.829999924","9.229999542","11.81999969","16.78000069","24.61000061","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:05:16"
"6","190","16.4","15.21000004","14.15999985","13.27999973","12.57999992","12.11999989","12.10000038","13.18999958","16.70999908","23.79000092","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:05:24"
"7","200","19.53","19.09000015","18.45000076","17.64999962","16.75","15.81999969","15.06999969","15.09000015","17.27000046","23.36000061","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:05:31"
"8","210","99.21","91.19999695","83.05999756","74.75","66.23000336","57.52000046","48.72999954","40.33000183","33.65999985","30.95000076","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:05:41"
"9","220","19.53","26.69000053","32.22999954","36.09000015","38.20999908","38.52000046","37.04999924","34.09000015","30.82999992","29.79999924","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:05:48"
"10","230","17.96","18.84000015","20.81999969","23.39999962","26.05999947","28.23999977","29.40999985","29.25","28.26000023","28.62000084","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:06:00"
"11","240","3.12","4.690000057","6.659999847","9.199999809","12.30000019","15.68000031","18.89999962","21.40999985","23.22999954","26.06999969","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:06:13"
"12","250","248.43","224.0599976","200.0800018","176.6600037","153.9799957","132.0599976","110.7099991","89.51999664","68.26999664","48.31000137","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:06:24"
"13","260","39.06","57.56000137","71.26000214","80.33999634","85.02999878","85.55999756","82.05000305","74.37999725","62.43000031","47.38000107","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:06:35"
"14","270","92.96","89.41999817","88.62000275","89.18000031","89.79000092","89.26000214","86.41999817","79.94999695","68.54000092","51.93999863","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:06:47"
"15","280","62.5","65.19000244","67.72000122","70.5","73.41000366","75.87999725","76.84999847","74.72000122","67.33000183","52.99000168","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:06:59"
"16","290","98.43","95.11000061","92.29000092","90.05000305","88.41999817","87.16000366","85.48000336","81.83000183","73.55000305","57.54000092","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:07:08"
"17","300","42.18","47.47999954","52.20000076","56.54000092","60.68000031","64.66999817","68.16000366","69.94000244","67.27999878","56","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:07:19"
"18","310","89.84","85.59999847","82.30999756","79.84999847","78.16999817","77.25","76.83000183","75.91000366","71.79000092","59.38999939","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:07:30"
"19","320","92.96","92.23000336","90.83000183","89.02999878","87.05000305","85.11000061","83.29000092","81.01999664","76.01999664","62.74000168","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:07:40"
"20","330","21.87","28.90999985","35.65999985","42.02000046","47.93999863","53.49000168","58.72000122","63.27999878","65.19000244","58.65999985","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:07:51"
"21","340","62.5","59.13999939","57.13000107","56.34999847","56.66999817","57.99000168","60.22999954","63.04000092","64.65000153","59.04000092","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:08:02"
"22","350","51.56","52.31999969","52.66999817","53","53.59999847","54.77000046","56.75999832","59.59999847","62.02999878","58.29000092","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:08:16"
"23","360","45.31","46.00999832","46.77999878","47.61000061","48.63000107","50.04000092","52.18000031","55.31000137","58.68999863","56.99000168","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:08:25"
"24","370","57.03","55.91999817","54.97999954","54.20000076","53.66999817","53.52999878","54.11999893","55.83000183","58.36000061","57","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:08:38"
"25","380","42.96","44.25999832","45.36999893","46.34000015","47.24000168","48.25","49.65999985","51.97000122","55.27999878","55.59000015","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:08:47"
"26","390","135.15","126.0599976","117.1900024","108.5100021","99.98999786","91.69999695","83.84999847","76.91999817","71.25","63.54999924","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:08:57"
"27","400","128.9","128.6199951","126.5599976","122.7799988","117.3399963","110.3000031","101.8700027","92.51999664","82.77999878","70.08000183","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:09:06"
"28","410","13.28","24.80999947","35.93000031","46.13000107","54.90000153","61.79000092","66.43000031","68.73999786","68.87999725","64.40000153","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:09:18"
"29","420","14.06","15.13000011","18.43000031","23.68000031","30.38999939","37.91999817","45.47999954","52.34000015","57.91999817","59.36999893","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:09:31"
"30","430","16.4","16.27000046","16.80999947","18.57999992","22","27.15999985","33.84999847","41.56000137","49.61000061","55.06999969","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:09:40"
"31","440","3.9","5.139999866","6.480000019","8.31000042","11.14000034","15.52999973","21.87000084","30.26000023","40.47000122","49.95999908","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:09:49"
"32","450","57.03","51.84000015","46.91999817","42.40999985","38.66999817","36.27999878","35.93000031","38.29000092","43.77999878","50.65999985","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:10:01"
"33","460","41.4","42.43999863","42.5","41.70000076","40.31000137","38.84000015","38.11999893","39.22000122","43.31000137","49.74000168","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:10:11"
"34","470","17.96","20.40999985","22.87000084","25.09000015","26.89999962","28.39999962","30.05999947","32.84999847","38.24000168","46.56000137","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:10:25"
"35","480","0","2.039999962","4.570000172","7.519999981","10.76000023","14.19999981","18.03000069","22.98999977","30.59000015","41.90000153","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:10:34"
"36","490","7.81","7.230000019","7.159999847","7.71999979","8.989999771","11","13.93999958","18.44000053","26.03000069","38.49000168","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:10:43"
"37","500","103.9","94.23000336","84.55000305","75.05000305","65.94000244","57.45000076","49.93000031","44.08000183","41.61000061","45.02999878","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:10:57"
"38","510","114.06","112.0800018","108.1600037","102.3499985","94.80999756","85.75","75.58000183","65.06999969","56.09999847","51.93999863","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:11:03"
"39","520","6.25","16.82999992","26.62999916","35.08000183","41.66999817","46","47.84999847","47.41999817","46.13000107","47.36999893","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:11:13"
"40","530","28.12","26.98999977","27.81999969","30.20999908","33.54000092","37.06000137","39.95999908","41.63000107","42.52999878","45.43999863","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:11:22"
"41","540","89.06","82.84999847","76.80999756","71.40000153","66.84999847","63.06000137","59.59999847","55.86000061","51.83000183","49.79999924","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:11:34"
"42","550","0","8.279999733","15.35999966","21.42000008","26.73999977","31.53000069","35.75999832","39.09999847","41.45999908","44.81999969","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:11:44"
"43","560","88.28","80.27999878","73.69000244","68.22000122","63.65999985","59.90000153","56.75999832","53.84999847","50.83000183","49.16999817","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:11:55"
"44","570","9.37","16.45999908","22.22999954","27.02000046","31.09000015","34.63999939","37.81000137","40.50999832","42.54000092","45.18999863","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:12:04"
"45","580","7.03","7.96999979","10.06999969","13.02999973","16.64999962","20.82999992","25.48999977","30.45999908","35.43000031","41.36999893","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:12:16"
"46","590","163.28","147.75","132.6300049","118.1999969","104.6299973","92.05000305","80.61000061","70.30999756","61","53.56000137","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:12:25"
"47","600","98.43","103.3600006","105.2699966","104.3600006","100.9100037","95.23999786","87.73999786","78.73999786","68.48999786","58.04999924","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:12:35"
"48","610","47.65","53.22000122","59.18000031","64.66000366","68.94999695","71.44999695","71.69999695","69.41999817","64.31999969","57.00999832","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:12:46"
"49","620","4.68","9.539999962","15.57999992","22.68000031","30.38999939","38.06000137","44.88999939","50","52.38999939","51.77999878","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:12:57"
"50","630","24.21","22.75","22.48999977","23.75","26.68000031","31.13999939","36.61999893","42.25999832","46.75999832","49.02000046","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:13:09"
"51","640","0","2.269999981","4.489999771","7.119999886","10.67000008","15.56999969","21.96999931","29.57999992","37.40000153","44.11999893","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:13:19"
"52","650","39.06","35.38000107","32.13999939","29.47999954","27.70000076","27.30999947","28.80999947","32.41999817","37.74000168","43.61000061","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:13:32"
"53","660","34.37","34.47000122","33.91999817","32.90000153","31.70000076","30.84000015","31.03000069","33.00999832","37.06000137","42.68999863","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:13:40"
"54","670","34.37","34.38000107","34.27999878","33.93000031","33.29999924","32.61000061","32.36999893","33.41999817","36.52000046","41.86000061","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:13:51"
"55","680","16.4","18.20000076","19.97999954","21.65999985","23.15999985","24.5","25.97999954","28.30999947","32.5","39.31000137","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:14:00"
"56","690","21.09","20.79999924","20.87000084","21.26000023","21.92000008","22.79999924","24.02000046","26.14999962","30.21999931","37.49000168","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:14:11"
"57","700","71.09","66.05999756","61.04000092","56.13999939","51.41999817","46.93999863","42.84999847","39.63000107","38.38999939","40.84999847","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:14:23"
"58","710","7.03","12.93000031","17.82999992","21.76000023","24.78000069","26.97999954","28.52000046","29.85000038","32.11999893","37.47000122","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:14:31"
"59","720","39.06","36.43999863","34.81000137","33.86999893","33.34999847","33.02000046","32.74000168","32.61000061","33.50999832","37.63000107","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:14:42"
"60","730","16.4","18.40999985","20.07999992","21.63999939","23.18000031","24.70999908","26.20000076","27.75","30.09000015","35.5","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:14:51"
"61","740","33.59","32.06999969","30.88999939","30","29.43000031","29.14999962","29.15999985","29.5","30.79000092","35.31000137","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:15:00"
"62","750","50.78","48.90999985","46.79999924","44.54000092","42.24000168","39.95999908","37.79999924","35.88000107","34.77999878","36.86000061","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:15:12"
"63","760","5.46","9.81000042","13.72999954","17.19000053","20.17000008","22.70999908","24.87000084","26.76000023","28.92000008","33.72000122","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:15:19"
"64","770","13.28","12.93000031","13.36999989","14.44999981","16.03000069","17.98999977","20.22999954","22.70999908","25.79000092","31.67000008","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:15:30"
"65","780","53.9","49.79999924","45.79000092","42.06999969","38.75","35.95000076","33.70000076","32.06999969","31.40999985","33.90000153","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:15:38"
"66","790","0","4.980000019","9.149999619","12.61999989","15.5","17.96999931","20.21999931","22.45000076","25.12999916","30.51000023","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:15:47"
"67","800","39.84","36.34999847","33.70000076","31.67000008","30.10000038","28.90999985","28.06999969","27.65999985","28.06999969","31.44000053","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:15:55"
"68","810","43.75","43.00999832","41.74000168","40.11999893","38.29000092","36.33000183","34.34000015","32.49000168","31.20999908","32.66999817","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:16:06"
"69","820","14.06","16.95000076","19.59000015","21.87999916","23.75","25.19000053","26.22999954","26.95999908","27.78000069","30.80999947","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:16:16"
"70","830","0.78","2.390000105","4.539999962","7.110000134","9.970000267","12.97999954","16.04999924","19.10000038","22.37999916","27.80999947","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:16:28"
"71","840","7.81","7.269999981","7.150000095","7.599999905","8.670000076","10.39999962","12.75","15.72000027","19.45999908","25.80999947","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:16:38"
"72","850","34.37","31.65999985","28.93000031","26.34000015","24.09000015","22.37999916","21.39999962","21.30999947","22.44000053","26.65999985","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:16:46"
"73","860","0","3.160000086","5.78000021","7.900000095","9.630000114","11.18999958","12.84000015","14.92000008","17.95000076","24","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:16:53"
"74","870","7.81","7.340000153","7.400000095","7.829999924","8.539999962","9.5","10.82999992","12.77999973","15.92000008","22.37999916","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:17:03"
"75","880","0","0.730000019","1.480000019","2.349999905","3.410000086","4.75","6.489999771","8.949999809","12.73999977","20.13999939","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:17:12"
"76","890","0","0.07","0.289999992","0.699999988","1.360000014","2.369999886","3.890000105","6.260000229","10.18999958","18.12000084","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:17:21"
"77","900","7.81","7.03000021","6.300000191","5.679999828","5.230000019","5.090000153","5.460000038","6.730000019","9.710000038","17.09000015","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:17:31"
"78","910","60.93","55.54000092","50.00999832","44.36000061","38.65000153","33.00999832","27.64999962","22.98999977","19.95999908","21.47999954","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:17:40"
"79","920","96.09","92.02999878","86.87000275","80.56999969","73.11000061","64.55000305","55.02000046","44.91999817","35.18000031","28.94000053","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:17:52"
"80","930","41.4","46.45999908","50.5","53.15000153","54.09000015","52.97999954","49.58000183","43.86000061","36.43000031","30.18000031","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:18:02"
"81","940","39.84","40.5","41.97000122","43.83000183","45.54000092","46.40999985","45.68000031","42.65999985","37.11000061","31.14999962","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:18:11"
"82","950","28.12","29.36000061","30.88999939","32.83000183","35.09000015","37.25999832","38.65999985","38.29000092","35.31000137","30.85000038","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:18:20"
"83","960","9.37","11.36999989","13.67000008","16.40999985","19.65999985","23.31999969","26.94000053","29.62000084","30.12000084","28.70000076","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:18:27"
"84","970","19.53","18.70999908","18.36000061","18.59000015","19.57999992","21.42000008","23.97999954","26.59000015","28","27.78000069","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:18:37"
"85","980","171.09","155.8500061","140.5399933","125.3399963","110.4800034","96.26000214","82.81999969","69.94000244","56.61999893","42.11000061","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:18:48"
"86","990","51.56","61.99000168","69.34999847","73.69000244","75.12999725","73.91000366","70.31999969","64.43000031","55.61000061","43.06000137","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:18:59"
"87","1000","61.71","61.74000168","63.24000168","65.30999756","67.08000183","67.80999756","66.87000275","63.61000061","56.83000183","44.91999817","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:19:07"
"88","1010","68.75","68.04000092","67.63999939","67.70999908","68.08000183","68.27999878","67.62000275","65.15000153","59.20999908","47.29999924","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:19:18"
"89","1020","40.62","43.36000061","46.02000046","48.75","51.59999847","54.45000076","56.81999969","57.79000092","55.49000168","46.63999939","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:19:26"
"90","1030","111.71","104.8799973","98.58000183","92.81999969","87.66999817","83.08000183","78.77999878","73.97000122","66.73999786","53.13999939","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:19:35"
"91","1040","50","55.47999954","59.70999908","62.84000015","65.05999756","66.54000092","67.26999664","66.77999878","63.38999939","52.83000183","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:19:44"
"92","1050","33.59","35.77999878","38.81000137","42.36999893","46.18000031","50.06000137","53.79000092","56.81999969","57.43000031","50.90999985","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:19:57"
"93","1060","75","71.06999969","67.76000214","65.20999908","63.47000122","62.52999878","62.27000046","62.27000046","60.93999863","53.31000137","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:20:07"
"94","1070","166.4","156.8699951","146.6699982","136.0399933","125.2300034","114.4700012","103.9300003","93.51000214","82.02999878","64.62000275","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:20:19"
"95","1080","20.31","33.95999908","45.58000183","55.02999878","62.27999878","67.38999939","70.48000336","71.55000305","69.69000244","60.18999863","0","0","0","0","0","0","0","0","0","0","2018-06-26 16:20:29"
