"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","550906","0.18","1434","3995653","137017160","319718","2655691","0","2300198","2726","95634","176","2202","0","1907","2018-09-03 13:35:55"
"2","551290","0.18","1435","3998739","137112377","319982","2657926","0","2302188","3085","95217","264","2235","0","1990","2018-09-03 13:35:58"
"3","551674","0.18","1436","4001532","137207835","320158","2659775","0","2303798","2793","95458","176","1849","0","1610","2018-09-03 13:36:01"
"4","552058","0.18","1437","4003995","137303674","320246","2661511","0","2305449","2462","95839","88","1735","0","1651","2018-09-03 13:36:04"
"5","552442","0.18","1438","4006624","137399348","320422","2663027","0","2306728","2629","95674","176","1516","0","1279","2018-09-03 13:36:07"
"6","552826","0.18","1439","4008924","137495407","320510","2665555","0","2309169","2297","96059","88","2525","0","2441","2018-09-03 13:36:10"
"7","553210","0.18","1440","4011921","137590659","320774","2667265","0","2310536","2997","95252","264","1710","0","1367","2018-09-03 13:36:13"
"8","553594","0.18","1441","4014208","137686732","320862","2669788","0","2312971","2284","96073","88","2520","0","2435","2018-09-03 13:36:16"
"9","553978","0.18","1442","4017271","137781974","321126","2671591","0","2314372","3063","95242","264","1803","0","1401","2018-09-03 13:36:19"
"10","554362","0.18","1443","4019891","137877602","321302","2673945","0","2316589","2619","95628","176","2354","0","2217","2018-09-03 13:36:22"
"11","554747","0.18","1444","4022630","137973223","321478","2676064","0","2318413","2738","95621","176","2119","0","1824","2018-09-03 13:36:25"
"12","555130","0.18","1445","4025236","138068864","321654","2678302","0","2320514","2605","95641","176","2238","0","2101","2018-09-03 13:36:28"
"13","555514","0.18","1446","4027968","138164493","321830","2680315","0","2322232","2731","95629","176","2013","0","1718","2018-09-03 13:36:31"
"14","555898","0.18","1447","4030572","138260137","322006","2682551","0","2324331","2603","95644","176","2236","0","2099","2018-09-03 13:36:34"
"15","556283","0.18","1448","4033317","138355753","322182","2684826","0","2326311","2744","95616","176","2275","0","1980","2018-09-03 13:36:37"
"16","556668","0.18","1449","4036084","138451561","322358","2686677","0","2328024","2767","95808","176","1850","0","1713","2018-09-03 13:36:40"
"17","557050","0.18","1450","4038694","138546929","322566","2688615","0","2329722","2609","95368","208","1938","0","1698","2018-09-03 13:36:43"
"18","557434","0.18","1451","4041412","138642569","322742","2690876","0","2331711","2717","95640","176","2260","0","1989","2018-09-03 13:36:46"
"19","557818","0.18","1452","4044494","138737791","323006","2692596","0","2333106","3081","95222","264","1720","0","1395","2018-09-03 13:36:49"
"20","558202","0.18","1453","4047101","138833432","323182","2694832","0","2335205","2606","95641","176","2236","0","2099","2018-09-03 13:36:52"
"21","558586","0.18","1454","4049846","138929048","323358","2696839","0","2336918","2744","95616","176","2007","0","1713","2018-09-03 13:36:55"
"22","558970","0.18","1455","4052455","139024685","323534","2699080","0","2339021","2609","95637","176","2240","0","2103","2018-09-03 13:36:58"
"23","559354","0.18","1456","4055193","139120309","323710","2701090","0","2340734","2737","95624","176","2010","0","1713","2018-09-03 13:37:01"
"24","559738","0.18","1457","4057822","139215926","323886","2703338","0","2342844","2629","95617","176","2247","0","2110","2018-09-03 13:37:04"
"25","560122","0.18","1458","4060569","139311541","324062","2705350","0","2344562","2746","95615","176","2012","0","1718","2018-09-03 13:37:07"
"26","560506","0.18","1459","4063649","139406762","324326","2707515","0","2346481","3080","95221","264","2164","0","1919","2018-09-03 13:37:10"
"27","560890","0.18","1460","4066682","139501978","324590","2709137","0","2347758","3033","95216","264","1622","0","1277","2018-09-03 13:37:13"
"28","561274","0.18","1461","4068975","139598044","324677","2711677","0","2350197","2290","96066","87","2537","0","2439","2018-09-03 13:37:16"
"29","561658","0.18","1462","4072177","139693091","324941","2713485","0","2351551","3202","95047","264","1808","0","1354","2018-09-03 13:37:19"
"30","562042","0.18","1463","4074461","139789167","325029","2716118","0","2354096","2281","96076","88","2630","0","2545","2018-09-03 13:37:22"
"31","562426","0.18","1464","4077149","139884727","325205","2717786","0","2355523","2687","95560","176","1668","0","1427","2018-09-03 13:37:25"
"32","562810","0.18","1465","4079616","139980566","325293","2719570","0","2357222","2464","95839","88","1784","0","1699","2018-09-03 13:37:28"
"33","563194","0.18","1466","4082397","140076144","325469","2721111","0","2358468","2781","95578","176","1541","0","1246","2018-09-03 13:37:31"
"34","563578","0.18","1467","4085013","140171776","325645","2723352","0","2360571","2615","95632","176","2241","0","2103","2018-09-03 13:37:34"
"35","563962","0.18","1468","4087759","140267390","325821","2725557","0","2362393","2745","95614","176","2205","0","1822","2018-09-03 13:37:37"
"36","564346","0.18","1469","4090382","140363014","325997","2727805","0","2364502","2622","95624","176","2248","0","2109","2018-09-03 13:37:40"
"37","564730","0.18","1470","4093121","140458637","326173","2729818","0","2366219","2738","95623","176","2013","0","1717","2018-09-03 13:37:43"
"38","565114","0.18","1471","4095281","140554777","326173","2731562","0","2368042","2160","96140","0","1743","0","1823","2018-09-03 13:37:46"
"39","565498","0.18","1472","4099225","140649083","326700","2733615","0","2369489","3943","94306","527","2053","0","1447","2018-09-03 13:37:49"
"40","565883","0.18","1473","4101503","140745165","326788","2736182","0","2371969","2275","96082","88","2564","0","2480","2018-09-03 13:37:52"
"41","566266","0.18","1474","4104089","140840830","326964","2738128","0","2373675","2586","95665","176","1946","0","1706","2018-09-03 13:37:55"
"42","566650","0.18","1475","4106608","140936666","327052","2740271","0","2375734","2518","95836","88","2142","0","2059","2018-09-03 13:37:58"
"43","567034","0.18","1476","4109800","141031781","327404","2742280","0","2377295","3191","95115","352","2009","0","1561","2018-09-03 13:38:01"
"44","567418","0.18","1477","4112407","141127422","327580","2744522","0","2379399","2606","95641","176","2242","0","2104","2018-09-03 13:38:04"
"45","567802","0.18","1478","4115154","141223036","327756","2746531","0","2381115","2746","95614","176","2009","0","1716","2018-09-03 13:38:07"
"46","568187","0.18","1479","4118298","141318496","328019","2748591","0","2382928","3144","95460","263","2059","0","1813","2018-09-03 13:38:10"
"47","568570","0.18","1480","4120895","141413849","328195","2750535","0","2384631","2596","95353","176","1944","0","1703","2018-09-03 13:38:13"
"48","568954","0.18","1481","4123310","141509788","328283","2752481","0","2386494","2415","95939","88","1946","0","1863","2018-09-03 13:38:16"
"49","569338","0.18","1482","4126659","141604689","328635","2754329","0","2387887","3348","94901","352","1848","0","1393","2018-09-03 13:38:19"
"50","569722","0.18","1483","4128937","141700770","328723","2756857","0","2390328","2275","96081","88","2525","0","2441","2018-09-03 13:38:22"
"51","570106","0.18","1484","4132016","141795998","328987","2758378","0","2391446","3079","95228","264","1521","0","1118","2018-09-03 13:38:25"
"52","570490","0.18","1485","4134635","141891626","329163","2760744","0","2393660","2619","95628","176","2365","0","2214","2018-09-03 13:38:28"
"53","570874","0.18","1486","4137375","141987246","329339","2762756","0","2395376","2739","95620","176","2012","0","1716","2018-09-03 13:38:31"
"54","571258","0.18","1487","4140135","142082735","329515","2764600","0","2397083","2759","95489","176","1844","0","1707","2018-09-03 13:38:34"
"55","571642","0.18","1488","4143124","142178048","329811","2766235","0","2398373","2988","95313","296","1635","0","1290","2018-09-03 13:38:37"
