"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","218362","0.18","568","1818789","54062745","157748","656697","0","486400","3555","94749","352","1820","0","1388","2018-09-03 12:05:31"
"2","218746","0.18","569","1822062","54157777","158012","658170","0","487548","3273","95032","264","1473","0","1148","2018-09-03 12:05:34"
"3","219130","0.18","570","1825206","54252881","158276","659835","0","488889","3144","95104","264","1665","0","1341","2018-09-03 12:05:37"
"4","219514","0.18","571","1828204","54348242","158452","661105","0","489941","2997","95361","176","1270","0","1052","2018-09-03 12:05:40"
"5","219898","0.18","572","1831439","54443311","158716","662986","0","491499","3235","95069","264","1881","0","1558","2018-09-03 12:05:43"
"6","220282","0.18","573","1834712","54538342","158979","664366","0","492542","3273","95031","263","1380","0","1043","2018-09-03 12:05:46"
"7","220666","0.18","574","1837948","54633410","159243","666248","0","494100","3236","95068","264","1882","0","1558","2018-09-03 12:05:49"
"8","221050","0.18","575","1841219","54728443","159507","667743","0","495272","3271","95033","264","1495","0","1172","2018-09-03 12:05:52"
"9","221434","0.18","576","1844024","54823887","159683","669640","0","496953","2805","95444","176","1897","0","1681","2018-09-03 12:05:55"
"10","221818","0.18","577","1851459","54914811","163393","671450","0","498157","7434","90924","3710","1810","0","1204","2018-09-03 12:05:58"
"11","222202","0.18","578","1854713","55009861","163656","673333","0","499716","3253","95050","263","1883","0","1559","2018-09-03 12:06:01"
"12","222586","0.18","579","1858010","55104869","163920","674808","0","500867","3297","95008","264","1475","0","1151","2018-09-03 12:06:04"
"13","222970","0.18","580","1861248","55199934","164184","676689","0","502424","3237","95065","264","1881","0","1557","2018-09-03 12:06:07"
"14","223354","0.18","581","1864509","55294977","164448","678166","0","503576","3261","95043","264","1477","0","1152","2018-09-03 12:06:10"
"15","223738","0.18","582","1867758","55390032","164712","680169","0","505243","3248","95055","264","2003","0","1667","2018-09-03 12:06:13"
"16","224122","0.18","583","1870600","55485439","164888","681417","0","506274","2842","95407","176","1248","0","1031","2018-09-03 12:06:16"
"17","224506","0.18","584","1873548","55580850","165064","683203","0","507844","2947","95411","176","1786","0","1570","2018-09-03 12:06:19"
"18","224890","0.18","585","1876381","55676266","165240","684619","0","509044","2833","95416","176","1416","0","1200","2018-09-03 12:06:22"
"19","225274","0.18","586","1879580","55771426","165416","686330","0","510431","3198","95160","176","1711","0","1387","2018-09-03 12:06:25"
"20","225658","0.18","587","1882979","55866276","165680","687900","0","511676","3399","94850","264","1570","0","1245","2018-09-03 12:06:28"
"21","226042","0.18","588","1885511","55962104","165768","689575","0","513243","2531","95828","88","1675","0","1567","2018-09-03 12:06:31"
"22","226426","0.18","589","1888768","56057150","166032","691052","0","514396","3257","95046","264","1477","0","1153","2018-09-03 12:06:34"
"23","226810","0.18","590","1892008","56152214","166296","693043","0","516063","3240","95064","264","1991","0","1667","2018-09-03 12:06:37"
"24","227194","0.18","591","1894854","56247618","166472","694289","0","517092","2846","95404","176","1246","0","1029","2018-09-03 12:06:40"
