"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","1105018","0.18","2877","7995398","274870077","616971","6477308","0","5768766","2218","96082","0","2841","0","2919","2018-09-03 14:48:04"
"2","1105402","0.18","2878","7999004","274964721","617411","6481180","0","5772073","3605","94644","440","3872","0","3307","2018-09-03 14:48:07"
"3","1105786","0.18","2879","8001252","275060833","617499","6485259","0","5776063","2245","96112","88","4076","0","3990","2018-09-03 14:48:10"
"4","1106170","0.18","2880","8004315","275156076","617763","6488699","0","5779101","3063","95243","264","3440","0","3038","2018-09-03 14:48:13"
"5","1106554","0.18","2881","8006535","275252156","617763","6491384","0","5781865","2219","96080","0","2685","0","2764","2018-09-03 14:48:16"
"6","1106938","0.18","2882","8008687","275348311","617763","6494682","0","5785046","2151","96155","0","3298","0","3181","2018-09-03 14:48:19"
"7","1107322","0.18","2883","8010762","275444538","617763","6498281","0","5788762","2074","96227","0","3599","0","3716","2018-09-03 14:48:22"
"8","1107707","0.18","2884","8014157","275539451","618115","6501785","0","5791753","3395","94913","352","3504","0","2991","2018-09-03 14:48:25"
"9","1108090","0.18","2885","8016176","275635680","618115","6505065","0","5795112","2019","96229","0","3279","0","3359","2018-09-03 14:48:28"
"10","1108474","0.18","2886","8019534","275730681","618467","6508744","0","5798277","3358","95001","352","3679","0","3165","2018-09-03 14:48:31"
"11","1108858","0.18","2887","8022131","275826331","618643","6512542","0","5801939","2596","95650","176","3798","0","3662","2018-09-03 14:48:34"
"12","1109242","0.18","2888","8024813","275922009","618819","6516620","0","5805723","2681","95678","176","4078","0","3784","2018-09-03 14:48:37"
"13","1109626","0.18","2889","8027393","276017677","618995","6520662","0","5809626","2579","95668","176","4042","0","3903","2018-09-03 14:48:40"
"14","1110010","0.18","2890","8030441","276112990","619291","6524877","0","5813388","3047","95313","296","4215","0","3762","2018-09-03 14:48:43"
"15","1110394","0.18","2891","8033037","276208641","619467","6528667","0","5817039","2595","95651","176","3789","0","3651","2018-09-03 14:48:46"
"16","1110778","0.18","2892","8035724","276304315","619643","6532747","0","5820823","2686","95674","176","4080","0","3784","2018-09-03 14:48:49"
"17","1111162","0.18","2893","8038307","276399979","619819","6536546","0","5824484","2582","95664","176","3799","0","3661","2018-09-03 14:48:52"
"18","1111546","0.18","2894","8040995","276495651","619995","6540623","0","5828268","2687","95672","176","4077","0","3784","2018-09-03 14:48:55"
"19","1111930","0.18","2895","8043112","276591835","619995","6543909","0","5831632","2116","96184","0","3286","0","3364","2018-09-03 14:48:58"
"20","1112314","0.18","2896","8045296","276687957","619995","6546999","0","5834645","2183","96122","0","3090","0","3013","2018-09-03 14:49:01"
"21","1112698","0.18","2897","8048699","276782804","620435","6550793","0","5838040","3402","94847","440","3794","0","3395","2018-09-03 14:49:04"
"22","1113082","0.18","2898","8051314","276878491","620611","6554345","0","5841355","2615","95687","176","3552","0","3315","2018-09-03 14:49:07"
"23","1113466","0.18","2899","8053563","276974602","620699","6558423","0","5845345","2246","96111","88","4075","0","3990","2018-09-03 14:49:10"
"24","1113850","0.18","2900","8056524","277069889","620963","6562109","0","5848688","2961","95287","264","3686","0","3343","2018-09-03 14:49:13"
"25","1114234","0.18","2901","8058773","277166000","621051","6566188","0","5852678","2246","96111","88","4076","0","3990","2018-09-03 14:49:16"
"26","1114618","0.18","2902","8061731","277261293","621315","6570048","0","5856190","2958","95293","264","3860","0","3512","2018-09-03 14:49:19"
"27","1115002","0.18","2903","8063977","277357404","621403","6574124","0","5860180","2246","96111","88","4075","0","3990","2018-09-03 14:49:22"
"28","1115386","0.18","2904","8067004","277452682","621667","6577882","0","5863535","3027","95278","264","3758","0","3355","2018-09-03 14:49:25"
"29","1115770","0.18","2905","8069117","277548870","621667","6581165","0","5866896","2112","96188","0","3283","0","3361","2018-09-03 14:49:28"
"30","1116154","0.18","2906","8071316","277644925","621667","6583734","0","5869441","2198","96055","0","2569","0","2545","2018-09-03 14:49:31"
"31","1116538","0.18","2907","8073434","277741109","621667","6587011","0","5872742","2117","96184","0","3276","0","3301","2018-09-03 14:49:34"
"32","1116923","0.18","2908","8076553","277836351","622019","6590786","0","5876069","3119","95242","352","3775","0","3327","2018-09-03 14:49:37"
"33","1117306","0.18","2909","8079212","277931939","622195","6594194","0","5879339","2659","95588","176","3407","0","3270","2018-09-03 14:49:40"
