"id","det_int","det_int_redundant","date"
"1","20","20","2018-08-02 09:12:07"
"2","20","20","2018-08-02 09:12:19"
"3","30","30","2018-08-02 09:12:29"
"4","20","20","2018-08-02 09:12:39"
"5","30","30","2018-08-02 09:12:49"
"6","50","50","2018-08-02 09:13:02"
"7","60","60","2018-08-02 09:13:13"
"8","50","50","2018-08-02 09:13:24"
"9","50","50","2018-08-02 09:13:36"
"10","40","40","2018-08-02 09:13:42"
"11","40","40","2018-08-02 09:13:51"
"12","40","40","2018-08-02 09:14:03"
"13","40","40","2018-08-02 09:14:17"
"14","30","30","2018-08-02 09:14:26"
"15","30","30","2018-08-02 09:14:36"
"16","30","30","2018-08-02 09:14:44"
"17","20","20","2018-08-02 09:14:54"
"18","20","20","2018-08-02 09:15:05"
"19","30","30","2018-08-02 09:15:15"
"20","40","40","2018-08-02 09:15:25"
"21","30","30","2018-08-02 09:15:36"
"22","40","40","2018-08-02 09:15:45"
"23","40","40","2018-08-02 09:15:56"
"24","30","30","2018-08-02 09:16:09"
"25","30","30","2018-08-02 09:16:18"
"26","20","20","2018-08-02 09:16:29"
"27","20","20","2018-08-02 09:16:38"
"28","30","30","2018-08-02 09:16:53"
"29","20","20","2018-08-02 09:17:03"
"30","30","30","2018-08-02 09:17:12"
"31","40","40","2018-08-02 09:17:23"
"32","30","30","2018-08-02 09:17:33"
"33","20","20","2018-08-02 09:17:46"
"34","30","30","2018-08-02 09:17:55"
"35","30","30","2018-08-02 09:18:08"
"36","20","20","2018-08-02 09:18:22"
"37","40","40","2018-08-02 09:18:31"
"38","40","40","2018-08-02 09:18:45"
"39","30","30","2018-08-02 09:18:56"
"40","20","20","2018-08-02 09:19:10"
"41","20","20","2018-08-02 09:19:23"
"42","30","30","2018-08-02 09:19:34"
"43","20","20","2018-08-02 09:19:45"
"44","40","40","2018-08-02 09:19:59"
"45","30","30","2018-08-02 09:20:09"
"46","20","20","2018-08-02 09:20:22"
"47","30","30","2018-08-02 09:20:34"
"48","20","20","2018-08-02 09:20:46"
"49","20","20","2018-08-02 09:20:57"
"50","20","20","2018-08-02 09:21:07"
"51","20","20","2018-08-02 09:21:17"
"52","20","20","2018-08-02 09:21:29"
"53","20","20","2018-08-02 09:21:39"
"54","20","20","2018-08-02 09:21:51"
"55","30","30","2018-08-02 09:22:03"
