"id","det_int","det_int_redundant","date"
"1","20","20","2018-08-02 09:37:26"
"2","40","40","2018-08-02 09:37:38"
"3","40","40","2018-08-02 09:37:48"
"4","40","40","2018-08-02 09:37:59"
"5","30","30","2018-08-02 09:38:09"
"6","40","40","2018-08-02 09:38:21"
"7","40","40","2018-08-02 09:38:33"
"8","30","30","2018-08-02 09:38:43"
"9","30","30","2018-08-02 09:38:49"
"10","20","20","2018-08-02 09:38:58"
"11","10","10","2018-08-02 09:39:06"
"12","30","30","2018-08-02 09:39:16"
"13","30","30","2018-08-02 09:39:24"
"14","30","30","2018-08-02 09:39:36"
"15","40","40","2018-08-02 09:39:45"
"16","20","20","2018-08-02 09:39:55"
"17","40","40","2018-08-02 09:40:09"
"18","30","30","2018-08-02 09:40:19"
"19","30","30","2018-08-02 09:40:28"
"20","30","30","2018-08-02 09:40:38"
"21","50","50","2018-08-02 09:40:49"
"22","40","40","2018-08-02 09:41:01"
"23","40","40","2018-08-02 09:41:11"
"24","40","40","2018-08-02 09:41:24"
"25","30","30","2018-08-02 09:41:32"
"26","30","30","2018-08-02 09:41:41"
"27","40","40","2018-08-02 09:41:54"
"28","30","30","2018-08-02 09:42:02"
"29","30","30","2018-08-02 09:42:11"
"30","30","30","2018-08-02 09:42:18"
"31","50","50","2018-08-02 09:42:29"
"32","40","40","2018-08-02 09:42:42"
"33","30","30","2018-08-02 09:42:53"
"34","30","30","2018-08-02 09:43:03"
"35","30","30","2018-08-02 09:43:15"
"36","10","10","2018-08-02 09:43:27"
"37","30","30","2018-08-02 09:43:39"
"38","20","20","2018-08-02 09:43:51"
"39","20","20","2018-08-02 09:43:59"
"40","40","40","2018-08-02 09:44:12"
"41","40","40","2018-08-02 09:44:23"
"42","30","30","2018-08-02 09:44:34"
"43","20","20","2018-08-02 09:44:44"
"44","20","20","2018-08-02 09:44:54"
"45","40","40","2018-08-02 09:45:04"
"46","40","40","2018-08-02 09:45:16"
"47","20","20","2018-08-02 09:45:26"
"48","20","20","2018-08-02 09:45:38"
"49","30","30","2018-08-02 09:45:47"
"50","20","20","2018-08-02 09:45:57"
"51","40","40","2018-08-02 09:46:10"
"52","20","20","2018-08-02 09:46:19"
"53","40","40","2018-08-02 09:46:26"
"54","40","40","2018-08-02 09:46:35"
"55","20","20","2018-08-02 09:46:43"
"56","20","20","2018-08-02 09:46:55"
"57","30","30","2018-08-02 09:47:06"
