"id","det_int","det_int_redundant","date"
"1","60","60","2018-08-02 12:20:19"
"2","60","60","2018-08-02 12:20:26"
"3","60","60","2018-08-02 12:20:40"
"4","50","50","2018-08-02 12:20:52"
"5","50","50","2018-08-02 12:21:03"
"6","50","50","2018-08-02 12:21:17"
"7","50","50","2018-08-02 12:21:25"
"8","60","60","2018-08-02 12:21:38"
"9","50","50","2018-08-02 12:21:48"
"10","50","50","2018-08-02 12:21:58"
"11","50","50","2018-08-02 12:22:06"
"12","50","50","2018-08-02 12:22:19"
"13","40","40","2018-08-02 12:22:29"
"14","40","40","2018-08-02 12:22:40"
"15","40","40","2018-08-02 12:22:48"
"16","30","30","2018-08-02 12:23:01"
"17","40","40","2018-08-02 12:23:11"
"18","50","50","2018-08-02 12:23:22"
"19","50","50","2018-08-02 12:23:35"
"20","50","50","2018-08-02 12:23:45"
"21","50","50","2018-08-02 12:23:55"
"22","50","50","2018-08-02 12:24:04"
"23","50","50","2018-08-02 12:24:14"
"24","40","40","2018-08-02 12:24:25"
"25","40","40","2018-08-02 12:24:34"
"26","50","50","2018-08-02 12:24:43"
"27","50","50","2018-08-02 12:24:52"
"28","50","50","2018-08-02 12:25:01"
"29","50","50","2018-08-02 12:25:12"
"30","50","50","2018-08-02 12:25:21"
"31","60","60","2018-08-02 12:25:32"
"32","50","50","2018-08-02 12:25:44"
"33","50","50","2018-08-02 12:25:55"
"34","50","50","2018-08-02 12:26:05"
"35","50","50","2018-08-02 12:26:16"
"36","50","50","2018-08-02 12:26:29"
"37","60","60","2018-08-02 12:26:42"
"38","50","50","2018-08-02 12:26:53"
"39","50","50","2018-08-02 12:27:07"
"40","50","50","2018-08-02 12:27:19"
"41","50","50","2018-08-02 12:27:28"
"42","40","40","2018-08-02 12:27:41"
"43","40","40","2018-08-02 12:27:49"
"44","50","50","2018-08-02 12:27:59"
"45","40","40","2018-08-02 12:28:06"
"46","40","40","2018-08-02 12:28:16"
"47","40","40","2018-08-02 12:28:25"
"48","40","40","2018-08-02 12:28:34"
"49","50","50","2018-08-02 12:28:46"
"50","50","50","2018-08-02 12:28:57"
"51","50","50","2018-08-02 12:29:09"
"52","60","60","2018-08-02 12:29:21"
"53","60","60","2018-08-02 12:29:31"
"54","60","60","2018-08-02 12:29:43"
"55","50","50","2018-08-02 12:29:54"
"56","50","50","2018-08-02 12:30:07"
