"id","det_int","det_int_redundant","date"
"1","70","70","2018-08-03 12:53:37"
"2","90","90","2018-08-03 12:53:48"
"3","80","80","2018-08-03 12:54:01"
"4","80","80","2018-08-03 12:54:08"
"5","80","80","2018-08-03 12:54:21"
"6","80","80","2018-08-03 12:54:32"
"7","70","70","2018-08-03 12:54:45"
"8","90","90","2018-08-03 12:54:55"
"9","80","80","2018-08-03 12:55:06"
"10","80","80","2018-08-03 12:55:19"
"11","70","70","2018-08-03 12:55:31"
"12","70","70","2018-08-03 12:55:43"
"13","70","70","2018-08-03 12:55:55"
"14","90","90","2018-08-03 12:56:06"
"15","80","80","2018-08-03 12:56:16"
"16","70","70","2018-08-03 12:56:27"
"17","70","70","2018-08-03 12:56:36"
"18","80","80","2018-08-03 12:56:46"
"19","80","80","2018-08-03 12:56:59"
"20","80","80","2018-08-03 12:57:12"
"21","80","80","2018-08-03 12:57:21"
"22","80","80","2018-08-03 12:57:30"
"23","80","80","2018-08-03 12:57:41"
"24","80","80","2018-08-03 12:57:52"
"25","90","90","2018-08-03 12:58:02"
"26","80","80","2018-08-03 12:58:13"
"27","80","80","2018-08-03 12:58:21"
"28","80","80","2018-08-03 12:58:32"
"29","80","80","2018-08-03 12:58:39"
"30","50","50","2018-08-03 12:58:46"
"31","70","70","2018-08-03 12:58:56"
"32","70","70","2018-08-03 12:59:05"
"33","70","70","2018-08-03 12:59:17"
"34","70","70","2018-08-03 12:59:29"
"35","80","80","2018-08-03 12:59:40"
"36","90","90","2018-08-03 12:59:52"
"37","80","80","2018-08-03 13:00:00"
"38","90","90","2018-08-03 13:00:10"
"39","70","70","2018-08-03 13:00:18"
"40","70","70","2018-08-03 13:00:30"
"41","80","80","2018-08-03 13:00:43"
"42","70","70","2018-08-03 13:00:53"
"43","70","70","2018-08-03 13:01:03"
"44","70","70","2018-08-03 13:01:13"
"45","90","90","2018-08-03 13:01:22"
"46","80","80","2018-08-03 13:01:32"
"47","80","80","2018-08-03 13:01:43"
"48","70","70","2018-08-03 13:01:54"
"49","90","90","2018-08-03 13:02:05"
"50","70","70","2018-08-03 13:02:15"
"51","80","80","2018-08-03 13:02:22"
"52","80","80","2018-08-03 13:02:33"
"53","90","90","2018-08-03 13:02:47"
"54","70","70","2018-08-03 13:02:59"
"55","70","70","2018-08-03 13:03:08"
"56","70","70","2018-08-03 13:03:18"
"57","90","90","2018-08-03 13:03:30"
"58","90","90","2018-08-03 13:03:44"
"59","70","70","2018-08-03 13:03:52"
"60","70","70","2018-08-03 13:04:01"
"61","70","70","2018-08-03 13:04:10"
