"id","det_int","det_int_redundant","date"
"1","30","30","2018-08-01 16:53:17"
"2","20","20","2018-08-01 16:53:31"
"3","10","10","2018-08-01 16:53:41"
"4","20","20","2018-08-01 16:53:52"
"5","10","10","2018-08-01 16:54:01"
"6","20","20","2018-08-01 16:54:12"
"7","20","20","2018-08-01 16:54:23"
"8","20","20","2018-08-01 16:54:33"
"9","20","20","2018-08-01 16:54:47"
"10","10","10","2018-08-01 16:54:59"
"11","10","10","2018-08-01 16:55:11"
"12","10","10","2018-08-01 16:55:20"
"13","0","0","2018-08-01 16:55:26"
"14","10","10","2018-08-01 16:55:39"
"15","20","20","2018-08-01 16:55:49"
"16","20","20","2018-08-01 16:56:01"
"17","20","20","2018-08-01 16:56:08"
"18","10","10","2018-08-01 16:56:23"
"19","20","20","2018-08-01 16:56:39"
"20","10","10","2018-08-01 16:56:50"
"21","10","10","2018-08-01 16:57:01"
"22","30","30","2018-08-01 16:57:09"
"23","30","30","2018-08-01 16:57:22"
"24","30","30","2018-08-01 16:57:34"
"25","20","20","2018-08-01 16:57:43"
"26","10","10","2018-08-01 16:57:49"
"27","20","20","2018-08-01 16:58:01"
"28","0","0","2018-08-01 16:58:13"
"29","0","0","2018-08-01 16:58:22"
"30","20","20","2018-08-01 16:58:34"
"31","20","20","2018-08-01 16:58:44"
"32","50","50","2018-08-01 16:58:57"
"33","30","30","2018-08-01 16:59:09"
"34","20","20","2018-08-01 16:59:20"
"35","10","10","2018-08-01 16:59:32"
"36","0","0","2018-08-01 16:59:42"
"37","0","0","2018-08-01 16:59:50"
"38","0","0","2018-08-01 17:00:02"
"39","30","30","2018-08-01 17:00:11"
"40","20","20","2018-08-01 17:00:21"
"41","10","10","2018-08-01 17:00:31"
"42","10","10","2018-08-01 17:00:40"
"43","10","10","2018-08-01 17:00:53"
"44","10","10","2018-08-01 17:01:00"
"45","10","10","2018-08-01 17:01:08"
"46","10","10","2018-08-01 17:01:17"
"47","20","20","2018-08-01 17:01:29"
"48","40","40","2018-08-01 17:01:40"
"49","50","50","2018-08-01 17:01:51"
"50","30","30","2018-08-01 17:02:04"
"51","20","20","2018-08-01 17:02:17"
"52","20","20","2018-08-01 17:02:26"
"53","10","10","2018-08-01 17:02:35"
"54","0","0","2018-08-01 17:02:44"
"55","30","30","2018-08-01 17:02:57"
