"id","det_int","det_int_redundant","date"
"1","10","10","2018-08-01 16:40:18"
"2","20","20","2018-08-01 16:40:31"
"3","20","20","2018-08-01 16:40:44"
"4","20","20","2018-08-01 16:40:58"
"5","20","20","2018-08-01 16:41:07"
"6","20","20","2018-08-01 16:41:16"
"7","20","20","2018-08-01 16:41:28"
"8","30","30","2018-08-01 16:41:38"
"9","20","20","2018-08-01 16:41:50"
"10","20","20","2018-08-01 16:42:02"
"11","20","20","2018-08-01 16:42:13"
"12","10","10","2018-08-01 16:42:24"
"13","20","20","2018-08-01 16:42:33"
"14","20","20","2018-08-01 16:42:45"
"15","20","20","2018-08-01 16:42:58"
"16","10","10","2018-08-01 16:43:10"
"17","20","20","2018-08-01 16:43:23"
"18","20","20","2018-08-01 16:43:31"
"19","30","30","2018-08-01 16:43:41"
"20","50","50","2018-08-01 16:43:55"
"21","30","30","2018-08-01 16:44:05"
"22","20","20","2018-08-01 16:44:15"
"23","20","20","2018-08-01 16:44:27"
"24","20","20","2018-08-01 16:44:38"
"25","30","30","2018-08-01 16:44:48"
"26","30","30","2018-08-01 16:44:58"
"27","20","20","2018-08-01 16:45:05"
"28","20","20","2018-08-01 16:45:17"
"29","30","30","2018-08-01 16:45:27"
"30","30","30","2018-08-01 16:45:38"
"31","20","20","2018-08-01 16:45:48"
"32","20","20","2018-08-01 16:45:57"
"33","20","20","2018-08-01 16:46:07"
"34","20","20","2018-08-01 16:46:18"
"35","20","20","2018-08-01 16:46:30"
"36","30","30","2018-08-01 16:46:42"
"37","20","20","2018-08-01 16:46:53"
"38","30","30","2018-08-01 16:47:03"
"39","40","40","2018-08-01 16:47:12"
"40","30","30","2018-08-01 16:47:19"
"41","30","30","2018-08-01 16:47:32"
"42","20","20","2018-08-01 16:47:43"
"43","20","20","2018-08-01 16:47:54"
"44","40","40","2018-08-01 16:48:06"
"45","20","20","2018-08-01 16:48:17"
"46","30","30","2018-08-01 16:48:30"
"47","40","40","2018-08-01 16:48:40"
"48","40","40","2018-08-01 16:48:50"
"49","30","30","2018-08-01 16:49:00"
"50","20","20","2018-08-01 16:49:11"
"51","20","20","2018-08-01 16:49:20"
"52","20","20","2018-08-01 16:49:29"
"53","20","20","2018-08-01 16:49:40"
"54","20","20","2018-08-01 16:49:53"
"55","20","20","2018-08-01 16:50:03"
"56","20","20","2018-08-01 16:50:13"
