"id","det_int","det_int_redundant","date"
"1","90","90","2018-08-03 16:31:01"
"2","90","90","2018-08-03 16:31:10"
"3","90","90","2018-08-03 16:31:21"
"4","80","80","2018-08-03 16:31:31"
"5","80","80","2018-08-03 16:31:42"
"6","90","90","2018-08-03 16:31:48"
"7","90","90","2018-08-03 16:31:59"
"8","100","100","2018-08-03 16:32:11"
"9","100","100","2018-08-03 16:32:24"
"10","100","100","2018-08-03 16:32:37"
"11","90","90","2018-08-03 16:32:47"
"12","100","100","2018-08-03 16:32:58"
"13","100","100","2018-08-03 16:33:06"
"14","90","90","2018-08-03 16:33:16"
"15","90","90","2018-08-03 16:33:25"
"16","90","90","2018-08-03 16:33:37"
"17","90","90","2018-08-03 16:33:47"
"18","90","90","2018-08-03 16:33:58"
"19","90","90","2018-08-03 16:34:08"
"20","90","90","2018-08-03 16:34:17"
"21","100","100","2018-08-03 16:34:26"
"22","90","90","2018-08-03 16:34:39"
"23","90","90","2018-08-03 16:34:50"
"24","90","90","2018-08-03 16:34:59"
"25","90","90","2018-08-03 16:35:10"
"26","100","100","2018-08-03 16:35:20"
"27","90","90","2018-08-03 16:35:30"
"28","90","90","2018-08-03 16:35:39"
"29","90","90","2018-08-03 16:35:48"
"30","90","90","2018-08-03 16:35:56"
"31","100","100","2018-08-03 16:36:04"
"32","80","80","2018-08-03 16:36:13"
"33","90","90","2018-08-03 16:36:25"
"34","90","90","2018-08-03 16:36:34"
"35","80","80","2018-08-03 16:36:44"
"36","80","80","2018-08-03 16:36:53"
"37","90","90","2018-08-03 16:37:05"
"38","90","90","2018-08-03 16:37:15"
"39","100","100","2018-08-03 16:37:23"
"40","100","100","2018-08-03 16:37:34"
"41","80","80","2018-08-03 16:37:42"
"42","90","90","2018-08-03 16:37:51"
"43","90","90","2018-08-03 16:38:01"
"44","80","80","2018-08-03 16:38:10"
"45","80","80","2018-08-03 16:38:22"
"46","90","90","2018-08-03 16:38:28"
"47","90","90","2018-08-03 16:38:39"
"48","90","90","2018-08-03 16:38:49"
"49","90","90","2018-08-03 16:38:59"
"50","90","90","2018-08-03 16:39:08"
"51","90","90","2018-08-03 16:39:18"
"52","90","90","2018-08-03 16:39:29"
"53","90","90","2018-08-03 16:39:36"
"54","80","80","2018-08-03 16:39:49"
"55","70","70","2018-08-03 16:39:58"
