"id","det_int","det_int_redundant","date"
"1","0","0","2018-08-01 17:16:57"
"2","20","20","2018-08-01 17:17:05"
"3","0","0","2018-08-01 17:17:17"
"4","10","10","2018-08-01 17:17:30"
"5","30","30","2018-08-01 17:17:38"
"6","0","0","2018-08-01 17:17:49"
"7","0","0","2018-08-01 17:18:02"
"8","10","10","2018-08-01 17:18:11"
"9","40","40","2018-08-01 17:18:21"
"10","10","10","2018-08-01 17:18:30"
"11","10","10","2018-08-01 17:18:40"
"12","20","20","2018-08-01 17:18:52"
"13","20","20","2018-08-01 17:19:02"
"14","20","20","2018-08-01 17:19:11"
"15","20","20","2018-08-01 17:19:23"
"16","20","20","2018-08-01 17:19:32"
"17","20","20","2018-08-01 17:19:46"
"18","20","20","2018-08-01 17:19:56"
"19","20","20","2018-08-01 17:20:07"
"20","10","10","2018-08-01 17:20:15"
"21","0","0","2018-08-01 17:20:26"
"22","20","20","2018-08-01 17:20:35"
"23","20","20","2018-08-01 17:20:44"
"24","20","20","2018-08-01 17:20:58"
"25","0","0","2018-08-01 17:21:07"
"26","20","20","2018-08-01 17:21:17"
"27","10","10","2018-08-01 17:21:26"
"28","10","10","2018-08-01 17:21:37"
"29","20","20","2018-08-01 17:21:47"
"30","20","20","2018-08-01 17:21:59"
"31","30","30","2018-08-01 17:22:07"
"32","20","20","2018-08-01 17:22:17"
"33","0","0","2018-08-01 17:22:27"
"34","0","0","2018-08-01 17:22:40"
"35","0","0","2018-08-01 17:22:54"
"36","0","0","2018-08-01 17:23:03"
"37","0","0","2018-08-01 17:23:13"
"38","0","0","2018-08-01 17:23:23"
"39","10","10","2018-08-01 17:23:34"
"40","0","0","2018-08-01 17:23:43"
"41","20","20","2018-08-01 17:23:49"
"42","40","40","2018-08-01 17:24:00"
"43","30","30","2018-08-01 17:24:08"
"44","10","10","2018-08-01 17:24:16"
"45","10","10","2018-08-01 17:24:27"
"46","30","30","2018-08-01 17:24:37"
"47","20","20","2018-08-01 17:24:45"
"48","10","10","2018-08-01 17:24:53"
"49","20","20","2018-08-01 17:25:03"
"50","10","10","2018-08-01 17:25:14"
"51","10","10","2018-08-01 17:25:23"
"52","0","0","2018-08-01 17:25:33"
"53","0","0","2018-08-01 17:25:44"
"54","10","10","2018-08-01 17:25:55"
"55","30","30","2018-08-01 17:26:02"
"56","10","10","2018-08-01 17:26:14"
