"id","det_int","det_int_redundant","date"
"1","10","10","2018-06-29 15:28:42"
"2","10","10","2018-06-29 15:28:53"
"3","10","10","2018-06-29 15:29:04"
"4","10","10","2018-06-29 15:29:16"
"5","10","10","2018-06-29 15:29:27"
"6","10","10","2018-06-29 15:29:32"
"7","10","10","2018-06-29 15:29:47"
"8","10","10","2018-06-29 15:30:00"
"9","10","10","2018-06-29 15:30:12"
"10","10","10","2018-06-29 15:30:22"
"11","10","10","2018-06-29 15:30:31"
"12","10","10","2018-06-29 15:30:43"
"13","10","10","2018-06-29 15:30:50"
"14","10","10","2018-06-29 15:31:01"
"15","10","10","2018-06-29 15:31:12"
"16","10","10","2018-06-29 15:31:21"
"17","10","10","2018-06-29 15:31:32"
"18","10","10","2018-06-29 15:31:42"
"19","10","10","2018-06-29 15:31:50"
"20","10","10","2018-06-29 15:32:02"
"21","10","10","2018-06-29 15:32:09"
"22","10","10","2018-06-29 15:32:22"
"23","10","10","2018-06-29 15:32:33"
"24","10","10","2018-06-29 15:32:42"
"25","10","10","2018-06-29 15:32:54"
"26","10","10","2018-06-29 15:33:07"
"27","10","10","2018-06-29 15:33:16"
"28","10","10","2018-06-29 15:33:28"
"29","10","10","2018-06-29 15:33:41"
"30","10","10","2018-06-29 15:33:48"
"31","10","10","2018-06-29 15:34:03"
"32","10","10","2018-06-29 15:34:13"
"33","10","10","2018-06-29 15:34:24"
"34","10","10","2018-06-29 15:34:31"
"35","10","10","2018-06-29 15:34:43"
"36","10","10","2018-06-29 15:34:51"
"37","10","10","2018-06-29 15:35:03"
"38","10","10","2018-06-29 15:35:11"
"39","10","10","2018-06-29 15:35:23"
"40","10","10","2018-06-29 15:35:32"
"41","10","10","2018-06-29 15:35:45"
"42","10","10","2018-06-29 15:35:56"
"43","10","10","2018-06-29 15:36:07"
"44","10","10","2018-06-29 15:36:17"
"45","10","10","2018-06-29 15:36:28"
"46","10","10","2018-06-29 15:36:41"
"47","10","10","2018-06-29 15:36:54"
"48","10","10","2018-06-29 15:37:06"
"49","10","10","2018-06-29 15:37:14"
"50","10","10","2018-06-29 15:37:28"
"51","10","10","2018-06-29 15:37:40"
"52","10","10","2018-06-29 15:37:50"
"53","10","10","2018-06-29 15:38:04"
"54","10","10","2018-06-29 15:38:13"
"55","10","10","2018-06-29 15:38:23"
"56","10","10","2018-06-29 15:38:31"
"57","10","10","2018-06-29 15:38:41"
"58","10","10","2018-06-29 15:38:50"
"59","10","10","2018-06-29 15:39:01"
"60","10","10","2018-06-29 15:39:11"
"61","10","10","2018-06-29 15:39:22"
"62","10","10","2018-06-29 15:39:29"
"63","10","10","2018-06-29 15:39:40"
"64","10","10","2018-06-29 15:39:48"
"65","10","10","2018-06-29 15:39:58"
"66","10","10","2018-06-29 15:40:09"
"67","10","10","2018-06-29 15:40:17"
"68","10","10","2018-06-29 15:40:26"
"69","10","10","2018-06-29 15:40:35"
"70","10","10","2018-06-29 15:40:47"
"71","10","10","2018-06-29 15:40:56"
"72","10","10","2018-06-29 15:41:06"
"73","10","10","2018-06-29 15:41:18"
"74","10","10","2018-06-29 15:41:30"
"75","10","10","2018-06-29 15:41:37"
"76","10","10","2018-06-29 15:41:50"
"77","10","10","2018-06-29 15:41:59"
"78","10","10","2018-06-29 15:42:09"
"79","10","10","2018-06-29 15:42:18"
"80","0","0","2018-06-29 15:42:24"
"81","0","0","2018-06-29 15:42:36"
"82","0","0","2018-06-29 15:42:45"
"83","10","10","2018-06-29 15:42:57"
"84","10","10","2018-06-29 15:43:08"
"85","10","10","2018-06-29 15:43:20"
"86","10","10","2018-06-29 15:43:28"
"87","10","10","2018-06-29 15:43:39"
"88","10","10","2018-06-29 15:43:52"
"89","10","10","2018-06-29 15:44:03"
"90","10","10","2018-06-29 15:44:15"
"91","10","10","2018-06-29 15:44:25"
"92","10","10","2018-06-29 15:44:37"
"93","10","10","2018-06-29 15:44:47"
"94","10","10","2018-06-29 15:44:58"
"95","10","10","2018-06-29 15:45:10"
"96","10","10","2018-06-29 15:45:23"
"97","10","10","2018-06-29 15:45:33"
"98","10","10","2018-06-29 15:45:42"
"99","10","10","2018-06-29 15:45:50"
"100","10","10","2018-06-29 15:46:04"
"101","10","10","2018-06-29 15:46:12"
"102","10","10","2018-06-29 15:46:25"
"103","10","10","2018-06-29 15:46:35"
"104","10","10","2018-06-29 15:46:49"
"105","10","10","2018-06-29 15:46:59"
