"id","det_int","det_int_redundant","date"
"1","90","90","2018-08-03 17:05:28"
"2","90","90","2018-08-03 17:05:41"
"3","90","90","2018-08-03 17:05:53"
"4","90","90","2018-08-03 17:06:03"
"5","90","90","2018-08-03 17:06:15"
"6","100","100","2018-08-03 17:06:26"
"7","100","100","2018-08-03 17:06:38"
"8","100","100","2018-08-03 17:06:44"
"9","100","100","2018-08-03 17:06:56"
"10","100","100","2018-08-03 17:07:09"
"11","100","100","2018-08-03 17:07:19"
"12","100","100","2018-08-03 17:07:28"
"13","100","100","2018-08-03 17:07:37"
"14","100","100","2018-08-03 17:07:48"
"15","100","100","2018-08-03 17:08:00"
"16","100","100","2018-08-03 17:08:07"
"17","100","100","2018-08-03 17:08:13"
"18","100","100","2018-08-03 17:08:24"
"19","100","100","2018-08-03 17:08:35"
"20","100","100","2018-08-03 17:08:46"
"21","100","100","2018-08-03 17:08:54"
"22","100","100","2018-08-03 17:09:04"
"23","100","100","2018-08-03 17:09:16"
"24","100","100","2018-08-03 17:09:26"
"25","100","100","2018-08-03 17:09:37"
"26","100","100","2018-08-03 17:09:44"
"27","100","100","2018-08-03 17:09:57"
"28","100","100","2018-08-03 17:10:07"
"29","100","100","2018-08-03 17:10:15"
"30","100","100","2018-08-03 17:10:28"
"31","100","100","2018-08-03 17:10:37"
"32","100","100","2018-08-03 17:10:46"
"33","100","100","2018-08-03 17:10:55"
"34","100","100","2018-08-03 17:11:03"
"35","100","100","2018-08-03 17:11:12"
"36","100","100","2018-08-03 17:11:21"
"37","100","100","2018-08-03 17:11:30"
"38","100","100","2018-08-03 17:11:40"
"39","100","100","2018-08-03 17:11:53"
"40","100","100","2018-08-03 17:12:04"
"41","100","100","2018-08-03 17:12:15"
"42","100","100","2018-08-03 17:12:27"
"43","100","100","2018-08-03 17:12:36"
"44","100","100","2018-08-03 17:12:46"
"45","100","100","2018-08-03 17:12:59"
"46","100","100","2018-08-03 17:13:09"
"47","100","100","2018-08-03 17:13:21"
"48","100","100","2018-08-03 17:13:31"
"49","100","100","2018-08-03 17:13:40"
"50","100","100","2018-08-03 17:13:50"
"51","100","100","2018-08-03 17:14:00"
"52","100","100","2018-08-03 17:14:08"
"53","100","100","2018-08-03 17:14:21"
"54","100","100","2018-08-03 17:14:29"
"55","100","100","2018-08-03 17:14:39"
"56","100","100","2018-08-03 17:14:47"
"57","100","100","2018-08-03 17:14:56"
"58","100","100","2018-08-03 17:15:04"
