"id","det_int","det_int_redundant","date"
"1","0","0","2018-08-01 17:28:32"
"2","10","10","2018-08-01 17:28:40"
"3","10","10","2018-08-01 17:28:48"
"4","0","0","2018-08-01 17:28:58"
"5","10","10","2018-08-01 17:29:10"
"6","10","10","2018-08-01 17:29:23"
"7","20","20","2018-08-01 17:29:34"
"8","20","20","2018-08-01 17:29:45"
"9","20","20","2018-08-01 17:29:56"
"10","40","40","2018-08-01 17:30:04"
"11","20","20","2018-08-01 17:30:17"
"12","20","20","2018-08-01 17:30:25"
"13","20","20","2018-08-01 17:30:35"
"14","0","0","2018-08-01 17:30:43"
"15","30","30","2018-08-01 17:30:54"
"16","30","30","2018-08-01 17:31:06"
"17","40","40","2018-08-01 17:31:15"
"18","10","10","2018-08-01 17:31:28"
"19","30","30","2018-08-01 17:31:38"
"20","40","40","2018-08-01 17:31:49"
"21","30","30","2018-08-01 17:32:02"
"22","10","10","2018-08-01 17:32:11"
"23","10","10","2018-08-01 17:32:22"
"24","40","40","2018-08-01 17:32:31"
"25","20","20","2018-08-01 17:32:38"
"26","40","40","2018-08-01 17:32:50"
"27","20","20","2018-08-01 17:32:59"
"28","30","30","2018-08-01 17:33:09"
"29","20","20","2018-08-01 17:33:19"
"30","0","0","2018-08-01 17:33:27"
"31","20","20","2018-08-01 17:33:38"
"32","20","20","2018-08-01 17:33:48"
"33","30","30","2018-08-01 17:34:01"
"34","30","30","2018-08-01 17:34:11"
"35","20","20","2018-08-01 17:34:26"
"36","30","30","2018-08-01 17:34:37"
"37","20","20","2018-08-01 17:34:48"
"38","20","20","2018-08-01 17:35:01"
"39","20","20","2018-08-01 17:35:07"
"40","30","30","2018-08-01 17:35:18"
"41","30","30","2018-08-01 17:35:24"
"42","0","0","2018-08-01 17:35:35"
"43","20","20","2018-08-01 17:35:44"
"44","50","50","2018-08-01 17:35:55"
"45","40","40","2018-08-01 17:36:02"
"46","40","40","2018-08-01 17:36:13"
"47","30","30","2018-08-01 17:36:25"
"48","0","0","2018-08-01 17:36:34"
"49","30","30","2018-08-01 17:36:46"
"50","30","30","2018-08-01 17:36:55"
"51","10","10","2018-08-01 17:37:07"
"52","10","10","2018-08-01 17:37:19"
"53","30","30","2018-08-01 17:37:30"
"54","0","0","2018-08-01 17:37:42"
"55","0","0","2018-08-01 17:37:50"
