"id","det_int","det_int_redundant","date"
"1","60","60","2018-08-02 14:50:49"
"2","70","70","2018-08-02 14:51:00"
"3","90","90","2018-08-02 14:51:14"
"4","70","70","2018-08-02 14:51:25"
"5","60","60","2018-08-02 14:51:36"
"6","70","70","2018-08-02 14:51:43"
"7","80","80","2018-08-02 14:51:53"
"8","70","70","2018-08-02 14:52:08"
"9","50","50","2018-08-02 14:52:17"
"10","40","40","2018-08-02 14:52:25"
"11","50","50","2018-08-02 14:52:35"
"12","60","60","2018-08-02 14:52:48"
"13","60","60","2018-08-02 14:53:03"
"14","50","50","2018-08-02 14:53:13"
"15","70","70","2018-08-02 14:53:24"
"16","60","60","2018-08-02 14:53:36"
"17","60","60","2018-08-02 14:53:43"
"18","50","50","2018-08-02 14:53:52"
"19","50","50","2018-08-02 14:54:02"
"20","60","60","2018-08-02 14:54:11"
"21","60","60","2018-08-02 14:54:22"
"22","60","60","2018-08-02 14:54:32"
"23","80","80","2018-08-02 14:54:39"
"24","70","70","2018-08-02 14:54:49"
"25","60","60","2018-08-02 14:54:59"
"26","70","70","2018-08-02 14:55:12"
"27","60","60","2018-08-02 14:55:22"
"28","50","50","2018-08-02 14:55:32"
"29","50","50","2018-08-02 14:55:40"
"30","60","60","2018-08-02 14:55:51"
"31","60","60","2018-08-02 14:56:00"
"32","60","60","2018-08-02 14:56:10"
"33","70","70","2018-08-02 14:56:22"
"34","70","70","2018-08-02 14:56:31"
"35","60","60","2018-08-02 14:56:41"
"36","70","70","2018-08-02 14:56:52"
"37","70","70","2018-08-02 14:57:03"
"38","70","70","2018-08-02 14:57:12"
"39","70","70","2018-08-02 14:57:19"
"40","80","80","2018-08-02 14:57:28"
"41","70","70","2018-08-02 14:57:37"
"42","70","70","2018-08-02 14:57:48"
"43","70","70","2018-08-02 14:58:04"
"44","70","70","2018-08-02 14:58:11"
"45","60","60","2018-08-02 14:58:20"
"46","70","70","2018-08-02 14:58:30"
"47","70","70","2018-08-02 14:58:43"
"48","60","60","2018-08-02 14:58:54"
"49","60","60","2018-08-02 14:59:06"
"50","60","60","2018-08-02 14:59:17"
"51","60","60","2018-08-02 14:59:29"
"52","50","50","2018-08-02 14:59:37"
"53","40","40","2018-08-02 14:59:42"
"54","50","50","2018-08-02 14:59:55"
"55","50","50","2018-08-02 15:00:02"
"56","60","60","2018-08-02 15:00:14"
"57","70","70","2018-08-02 15:00:26"
"58","70","70","2018-08-02 15:00:37"
"59","70","70","2018-08-02 15:00:46"
"60","70","70","2018-08-02 15:00:58"
"61","60","60","2018-08-02 15:01:13"
"62","60","60","2018-08-02 15:01:26"
"63","60","60","2018-08-02 15:01:35"
"64","70","70","2018-08-02 15:01:46"
"65","70","70","2018-08-02 15:01:56"
"66","70","70","2018-08-02 15:02:06"
"67","60","60","2018-08-02 15:02:20"
"68","60","60","2018-08-02 15:02:31"
"69","50","50","2018-08-02 15:02:44"
"70","60","60","2018-08-02 15:02:53"
"71","70","70","2018-08-02 15:03:06"
"72","70","70","2018-08-02 15:03:14"
"73","80","80","2018-08-02 15:03:25"
"74","70","70","2018-08-02 15:03:37"
"75","70","70","2018-08-02 15:03:46"
"76","50","50","2018-08-02 15:03:56"
"77","70","70","2018-08-02 15:04:10"
"78","70","70","2018-08-02 15:04:18"
"79","70","70","2018-08-02 15:04:28"
"80","60","60","2018-08-02 15:04:38"
"81","60","60","2018-08-02 15:04:51"
"82","50","50","2018-08-02 15:05:04"
"83","50","50","2018-08-02 15:05:12"
"84","50","50","2018-08-02 15:05:24"
"85","60","60","2018-08-02 15:05:38"
"86","50","50","2018-08-02 15:05:49"
"87","50","50","2018-08-02 15:05:57"
"88","50","50","2018-08-02 15:06:08"
