"id","det_int","det_int_redundant","date"
"1","70","70","2018-07-01 12:05:10"
"2","70","70","2018-07-01 12:05:21"
"3","70","70","2018-07-01 12:05:29"
"4","70","70","2018-07-01 12:05:40"
"5","70","70","2018-07-01 12:05:47"
"6","70","70","2018-07-01 12:06:00"
"7","70","70","2018-07-01 12:06:10"
"8","70","70","2018-07-01 12:06:19"
"9","70","70","2018-07-01 12:06:32"
"10","70","70","2018-07-01 12:06:44"
"11","70","70","2018-07-01 12:06:55"
"12","70","70","2018-07-01 12:07:09"
"13","70","70","2018-07-01 12:07:22"
"14","70","70","2018-07-01 12:07:33"
"15","70","70","2018-07-01 12:07:44"
"16","70","70","2018-07-01 12:07:55"
"17","70","70","2018-07-01 12:08:05"
"18","70","70","2018-07-01 12:08:14"
"19","70","70","2018-07-01 12:08:25"
"20","70","70","2018-07-01 12:08:33"
"21","70","70","2018-07-01 12:08:41"
"22","70","70","2018-07-01 12:08:55"
"23","70","70","2018-07-01 12:09:03"
"24","70","70","2018-07-01 12:09:13"
"25","70","70","2018-07-01 12:09:24"
"26","70","70","2018-07-01 12:09:37"
"27","70","70","2018-07-01 12:09:45"
"28","70","70","2018-07-01 12:09:56"
"29","70","70","2018-07-01 12:10:07"
"30","70","70","2018-07-01 12:10:16"
"31","70","70","2018-07-01 12:10:28"
"32","70","70","2018-07-01 12:10:41"
"33","70","70","2018-07-01 12:10:55"
"34","70","70","2018-07-01 12:11:07"
"35","70","70","2018-07-01 12:11:19"
"36","70","70","2018-07-01 12:11:28"
"37","70","70","2018-07-01 12:11:37"
"38","70","70","2018-07-01 12:11:48"
"39","70","70","2018-07-01 12:11:56"
"40","60","60","2018-07-01 12:12:10"
"41","60","60","2018-07-01 12:12:20"
"42","60","60","2018-07-01 12:12:33"
"43","60","60","2018-07-01 12:12:43"
"44","60","60","2018-07-01 12:12:54"
"45","60","60","2018-07-01 12:13:05"
"46","60","60","2018-07-01 12:13:17"
"47","60","60","2018-07-01 12:13:30"
"48","70","70","2018-07-01 12:13:44"
"49","60","60","2018-07-01 12:13:55"
"50","70","70","2018-07-01 12:14:09"
"51","70","70","2018-07-01 12:14:20"
"52","70","70","2018-07-01 12:14:29"
"53","70","70","2018-07-01 12:14:40"
"54","70","70","2018-07-01 12:14:52"
"55","70","70","2018-07-01 12:15:03"
"56","70","70","2018-07-01 12:15:11"
"57","60","60","2018-07-01 12:15:19"
"58","60","60","2018-07-01 12:15:30"
"59","60","60","2018-07-01 12:15:42"
"60","70","70","2018-07-01 12:15:53"
"61","70","70","2018-07-01 12:16:03"
"62","70","70","2018-07-01 12:16:11"
"63","70","70","2018-07-01 12:16:23"
"64","70","70","2018-07-01 12:16:37"
"65","70","70","2018-07-01 12:16:47"
"66","70","70","2018-07-01 12:16:59"
"67","70","70","2018-07-01 12:17:10"
"68","70","70","2018-07-01 12:17:20"
"69","70","70","2018-07-01 12:17:32"
"70","70","70","2018-07-01 12:17:44"
"71","70","70","2018-07-01 12:17:54"
"72","70","70","2018-07-01 12:18:04"
"73","70","70","2018-07-01 12:18:14"
"74","70","70","2018-07-01 12:18:24"
"75","70","70","2018-07-01 12:18:34"
"76","70","70","2018-07-01 12:18:47"
"77","70","70","2018-07-01 12:19:00"
"78","70","70","2018-07-01 12:19:08"
"79","70","70","2018-07-01 12:19:16"
"80","70","70","2018-07-01 12:19:28"
"81","70","70","2018-07-01 12:19:40"
"82","70","70","2018-07-01 12:19:47"
"83","70","70","2018-07-01 12:19:59"
"84","60","60","2018-07-01 12:20:09"
"85","60","60","2018-07-01 12:20:17"
"86","60","60","2018-07-01 12:20:28"
"87","60","60","2018-07-01 12:20:41"
"88","60","60","2018-07-01 12:20:50"
"89","60","60","2018-07-01 12:20:58"
"90","60","60","2018-07-01 12:21:07"
"91","60","60","2018-07-01 12:21:18"
"92","60","60","2018-07-01 12:21:28"
"93","60","60","2018-07-01 12:21:35"
"94","60","60","2018-07-01 12:21:46"
"95","60","60","2018-07-01 12:21:56"
"96","60","60","2018-07-01 12:22:07"
"97","60","60","2018-07-01 12:22:14"
"98","60","60","2018-07-01 12:22:24"
"99","60","60","2018-07-01 12:22:35"
"100","60","60","2018-07-01 12:22:46"
"101","60","60","2018-07-01 12:22:56"
"102","60","60","2018-07-01 12:23:03"
"103","60","60","2018-07-01 12:23:14"
"104","60","60","2018-07-01 12:23:27"
"105","60","60","2018-07-01 12:23:38"
"106","60","60","2018-07-01 12:23:46"
"107","60","60","2018-07-01 12:24:00"
"108","60","60","2018-07-01 12:24:09"
"109","60","60","2018-07-01 12:24:19"
"110","60","60","2018-07-01 12:24:30"
"111","60","60","2018-07-01 12:24:42"
"112","60","60","2018-07-01 12:24:56"
"113","60","60","2018-07-01 12:25:06"
"114","60","60","2018-07-01 12:25:17"
