"id","det_int","det_int_redundant","date"
"1","60","60","2018-08-03 10:17:50"
"2","60","60","2018-08-03 10:18:02"
"3","70","70","2018-08-03 10:18:12"
"4","70","70","2018-08-03 10:18:23"
"5","70","70","2018-08-03 10:18:33"
"6","70","70","2018-08-03 10:18:41"
"7","80","80","2018-08-03 10:18:52"
"8","80","80","2018-08-03 10:19:00"
"9","80","80","2018-08-03 10:19:10"
"10","80","80","2018-08-03 10:19:22"
"11","70","70","2018-08-03 10:19:37"
"12","70","70","2018-08-03 10:19:46"
"13","70","70","2018-08-03 10:19:57"
"14","70","70","2018-08-03 10:20:09"
"15","70","70","2018-08-03 10:20:21"
"16","70","70","2018-08-03 10:20:37"
"17","60","60","2018-08-03 10:20:49"
"18","70","70","2018-08-03 10:21:01"
"19","70","70","2018-08-03 10:21:12"
"20","70","70","2018-08-03 10:21:20"
"21","70","70","2018-08-03 10:21:34"
"22","80","80","2018-08-03 10:21:46"
"23","80","80","2018-08-03 10:21:54"
"24","80","80","2018-08-03 10:22:04"
"25","80","80","2018-08-03 10:22:17"
"26","80","80","2018-08-03 10:22:31"
"27","70","70","2018-08-03 10:22:40"
"28","80","80","2018-08-03 10:22:50"
"29","70","70","2018-08-03 10:23:01"
"30","80","80","2018-08-03 10:23:09"
"31","80","80","2018-08-03 10:23:24"
"32","70","70","2018-08-03 10:23:34"
"33","70","70","2018-08-03 10:23:44"
"34","70","70","2018-08-03 10:23:53"
"35","70","70","2018-08-03 10:24:01"
"36","60","60","2018-08-03 10:24:06"
"37","80","80","2018-08-03 10:24:18"
"38","70","70","2018-08-03 10:24:28"
"39","70","70","2018-08-03 10:24:41"
"40","70","70","2018-08-03 10:24:53"
"41","70","70","2018-08-03 10:25:04"
"42","70","70","2018-08-03 10:25:16"
"43","70","70","2018-08-03 10:25:28"
"44","70","70","2018-08-03 10:25:39"
"45","70","70","2018-08-03 10:25:49"
"46","70","70","2018-08-03 10:25:59"
"47","70","70","2018-08-03 10:26:10"
"48","70","70","2018-08-03 10:26:20"
"49","80","80","2018-08-03 10:26:32"
"50","70","70","2018-08-03 10:26:45"
"51","70","70","2018-08-03 10:26:56"
"52","70","70","2018-08-03 10:27:08"
"53","70","70","2018-08-03 10:27:21"
"54","70","70","2018-08-03 10:27:33"
"55","70","70","2018-08-03 10:27:42"
