"id","det_int","det_int_redundant","date"
"1","20","20","2018-08-01 12:11:41"
"2","10","10","2018-08-01 12:11:51"
"3","0","0","2018-08-01 12:12:00"
"4","20","20","2018-08-01 12:12:07"
"5","20","20","2018-08-01 12:12:15"
"6","10","10","2018-08-01 12:12:25"
"7","0","0","2018-08-01 12:12:36"
"8","0","0","2018-08-01 12:12:49"
"9","0","0","2018-08-01 12:12:59"
"10","10","10","2018-08-01 12:13:11"
"11","10","10","2018-08-01 12:13:21"
"12","10","10","2018-08-01 12:13:35"
"13","0","0","2018-08-01 12:13:46"
"14","0","0","2018-08-01 12:14:01"
"15","0","0","2018-08-01 12:14:11"
"16","0","0","2018-08-01 12:14:19"
"17","0","0","2018-08-01 12:14:32"
"18","0","0","2018-08-01 12:14:43"
"19","40","40","2018-08-01 12:14:56"
"20","30","30","2018-08-01 12:15:08"
"21","20","20","2018-08-01 12:15:20"
"22","20","20","2018-08-01 12:15:32"
"23","10","10","2018-08-01 12:15:41"
"24","0","0","2018-08-01 12:15:55"
"25","20","20","2018-08-01 12:16:05"
"26","10","10","2018-08-01 12:16:11"
"27","10","10","2018-08-01 12:16:24"
"28","10","10","2018-08-01 12:16:38"
"29","0","0","2018-08-01 12:16:48"
"30","0","0","2018-08-01 12:16:57"
"31","0","0","2018-08-01 12:17:05"
"32","20","20","2018-08-01 12:17:17"
"33","10","10","2018-08-01 12:17:26"
"34","20","20","2018-08-01 12:17:38"
"35","20","20","2018-08-01 12:17:46"
"36","10","10","2018-08-01 12:17:55"
"37","10","10","2018-08-01 12:18:07"
"38","10","10","2018-08-01 12:18:18"
"39","30","30","2018-08-01 12:18:32"
"40","20","20","2018-08-01 12:18:41"
"41","20","20","2018-08-01 12:18:52"
"42","20","20","2018-08-01 12:19:04"
"43","10","10","2018-08-01 12:19:14"
"44","10","10","2018-08-01 12:19:26"
"45","40","40","2018-08-01 12:19:34"
"46","30","30","2018-08-01 12:19:45"
"47","20","20","2018-08-01 12:19:56"
"48","20","20","2018-08-01 12:20:09"
"49","10","10","2018-08-01 12:20:20"
"50","0","0","2018-08-01 12:20:30"
"51","10","10","2018-08-01 12:20:41"
"52","0","0","2018-08-01 12:20:54"
"53","10","10","2018-08-01 12:21:03"
"54","30","30","2018-08-01 12:21:11"
"55","20","20","2018-08-01 12:21:22"
"56","10","10","2018-08-01 12:21:34"
"57","10","10","2018-08-01 12:21:45"
"58","0","0","2018-08-01 12:21:56"
"59","10","10","2018-08-01 12:22:07"
"60","10","10","2018-08-01 12:22:19"
"61","10","10","2018-08-01 12:22:31"
"62","30","30","2018-08-01 12:22:41"
"63","20","20","2018-08-01 12:22:50"
"64","20","20","2018-08-01 12:23:00"
"65","20","20","2018-08-01 12:23:09"
"66","10","10","2018-08-01 12:23:23"
"67","0","0","2018-08-01 12:23:31"
"68","10","10","2018-08-01 12:23:41"
"69","20","20","2018-08-01 12:23:49"
"70","20","20","2018-08-01 12:24:00"
"71","20","20","2018-08-01 12:24:09"
"72","10","10","2018-08-01 12:24:21"
"73","10","10","2018-08-01 12:24:32"
"74","10","10","2018-08-01 12:24:40"
"75","20","20","2018-08-01 12:24:54"
"76","20","20","2018-08-01 12:25:04"
"77","20","20","2018-08-01 12:25:14"
"78","20","20","2018-08-01 12:25:26"
"79","20","20","2018-08-01 12:25:36"
"80","20","20","2018-08-01 12:25:45"
"81","20","20","2018-08-01 12:25:56"
"82","10","10","2018-08-01 12:26:06"
"83","10","10","2018-08-01 12:26:17"
"84","10","10","2018-08-01 12:26:29"
"85","10","10","2018-08-01 12:26:39"
"86","0","0","2018-08-01 12:26:47"
"87","10","10","2018-08-01 12:26:58"
"88","10","10","2018-08-01 12:27:09"
