"id","det_int","det_int_redundant","date"
"1","60","60","2018-08-03 11:14:56"
"2","70","70","2018-08-03 11:15:09"
"3","70","70","2018-08-03 11:15:19"
"4","80","80","2018-08-03 11:15:28"
"5","70","70","2018-08-03 11:15:38"
"6","80","80","2018-08-03 11:15:53"
"7","60","60","2018-08-03 11:16:04"
"8","80","80","2018-08-03 11:16:10"
"9","70","70","2018-08-03 11:16:22"
"10","70","70","2018-08-03 11:16:31"
"11","80","80","2018-08-03 11:16:44"
"12","80","80","2018-08-03 11:16:54"
"13","80","80","2018-08-03 11:17:07"
"14","80","80","2018-08-03 11:17:16"
"15","70","70","2018-08-03 11:17:27"
"16","70","70","2018-08-03 11:17:37"
"17","80","80","2018-08-03 11:17:49"
"18","80","80","2018-08-03 11:17:58"
"19","70","70","2018-08-03 11:18:08"
"20","70","70","2018-08-03 11:18:15"
"21","80","80","2018-08-03 11:18:22"
"22","70","70","2018-08-03 11:18:32"
"23","80","80","2018-08-03 11:18:41"
"24","70","70","2018-08-03 11:18:52"
"25","70","70","2018-08-03 11:19:03"
"26","60","60","2018-08-03 11:19:16"
"27","0","0","2018-08-03 11:19:31"
"28","70","70","2018-08-03 11:19:40"
"29","90","90","2018-08-03 11:19:50"
"30","70","70","2018-08-03 11:20:00"
"31","80","80","2018-08-03 11:20:12"
"32","80","80","2018-08-03 11:20:20"
"33","70","70","2018-08-03 11:20:29"
"34","80","80","2018-08-03 11:20:35"
"35","70","70","2018-08-03 11:20:46"
"36","70","70","2018-08-03 11:20:58"
"37","50","50","2018-08-03 11:21:07"
"38","60","60","2018-08-03 11:21:18"
"39","80","80","2018-08-03 11:21:26"
"40","70","70","2018-08-03 11:21:34"
"41","80","80","2018-08-03 11:21:44"
"42","80","80","2018-08-03 11:21:57"
"43","80","80","2018-08-03 11:22:06"
"44","60","60","2018-08-03 11:22:17"
"45","60","60","2018-08-03 11:22:27"
"46","60","60","2018-08-03 11:22:35"
"47","70","70","2018-08-03 11:22:44"
"48","80","80","2018-08-03 11:22:56"
"49","70","70","2018-08-03 11:23:08"
"50","70","70","2018-08-03 11:23:19"
"51","60","60","2018-08-03 11:23:29"
"52","60","60","2018-08-03 11:23:42"
"53","60","60","2018-08-03 11:23:54"
"54","60","60","2018-08-03 11:24:04"
"55","60","60","2018-08-03 11:24:16"
"56","70","70","2018-08-03 11:24:27"
"57","50","50","2018-08-03 11:24:37"
"58","80","80","2018-08-03 11:24:46"
"59","70","70","2018-08-03 11:24:56"
"60","60","60","2018-08-03 11:25:07"
