"id","det_int","det_int_redundant","date"
"1","30","30","2018-08-02 09:49:57"
"2","10","10","2018-08-02 09:50:05"
"3","20","20","2018-08-02 09:50:18"
"4","20","20","2018-08-02 09:50:31"
"5","20","20","2018-08-02 09:50:45"
"6","30","30","2018-08-02 09:50:58"
"7","20","20","2018-08-02 09:51:06"
"8","30","30","2018-08-02 09:51:17"
"9","30","30","2018-08-02 09:51:28"
"10","20","20","2018-08-02 09:51:40"
"11","30","30","2018-08-02 09:51:50"
"12","20","20","2018-08-02 09:51:58"
"13","30","30","2018-08-02 09:52:07"
"14","50","50","2018-08-02 09:52:20"
"15","20","20","2018-08-02 09:52:28"
"16","50","50","2018-08-02 09:52:41"
"17","30","30","2018-08-02 09:52:49"
"18","40","40","2018-08-02 09:53:02"
"19","20","20","2018-08-02 09:53:13"
"20","20","20","2018-08-02 09:53:23"
"21","40","40","2018-08-02 09:53:33"
"22","40","40","2018-08-02 09:53:43"
"23","20","20","2018-08-02 09:53:53"
"24","30","30","2018-08-02 09:54:04"
"25","20","20","2018-08-02 09:54:12"
"26","60","60","2018-08-02 09:54:21"
"27","50","50","2018-08-02 09:54:34"
"28","40","40","2018-08-02 09:54:42"
"29","50","50","2018-08-02 09:54:54"
"30","40","40","2018-08-02 09:55:04"
"31","50","50","2018-08-02 09:55:14"
"32","50","50","2018-08-02 09:55:27"
"33","40","40","2018-08-02 09:55:37"
"34","20","20","2018-08-02 09:55:49"
"35","20","20","2018-08-02 09:56:01"
"36","40","40","2018-08-02 09:56:12"
"37","40","40","2018-08-02 09:56:24"
"38","20","20","2018-08-02 09:56:32"
"39","20","20","2018-08-02 09:56:43"
"40","50","50","2018-08-02 09:56:54"
"41","40","40","2018-08-02 09:57:03"
"42","40","40","2018-08-02 09:57:13"
"43","50","50","2018-08-02 09:57:21"
"44","20","20","2018-08-02 09:57:33"
"45","30","30","2018-08-02 09:57:43"
"46","20","20","2018-08-02 09:57:52"
"47","30","30","2018-08-02 09:58:01"
"48","30","30","2018-08-02 09:58:13"
"49","30","30","2018-08-02 09:58:25"
"50","40","40","2018-08-02 09:58:33"
"51","20","20","2018-08-02 09:58:44"
"52","10","10","2018-08-02 09:58:55"
"53","30","30","2018-08-02 09:59:06"
"54","30","30","2018-08-02 09:59:17"
"55","30","30","2018-08-02 09:59:23"
"56","30","30","2018-08-02 09:59:35"
"57","30","30","2018-08-02 09:59:50"
"58","10","10","2018-08-02 09:59:56"
"59","40","40","2018-08-02 10:00:05"
