"id","det_int","det_int_redundant","date"
"1","60","60","2018-08-02 15:07:41"
"2","50","50","2018-08-02 15:07:50"
"3","60","60","2018-08-02 15:08:02"
"4","60","60","2018-08-02 15:08:11"
"5","70","70","2018-08-02 15:08:19"
"6","70","70","2018-08-02 15:08:32"
"7","50","50","2018-08-02 15:08:44"
"8","50","50","2018-08-02 15:08:56"
"9","40","40","2018-08-02 15:09:07"
"10","50","50","2018-08-02 15:09:18"
"11","60","60","2018-08-02 15:09:26"
"12","50","50","2018-08-02 15:09:38"
"13","60","60","2018-08-02 15:09:49"
"14","50","50","2018-08-02 15:10:01"
"15","60","60","2018-08-02 15:10:11"
"16","40","40","2018-08-02 15:10:16"
"17","50","50","2018-08-02 15:10:25"
"18","60","60","2018-08-02 15:10:34"
"19","60","60","2018-08-02 15:10:46"
"20","50","50","2018-08-02 15:10:58"
"21","60","60","2018-08-02 15:11:05"
"22","50","50","2018-08-02 15:11:15"
"23","50","50","2018-08-02 15:11:23"
"24","50","50","2018-08-02 15:11:30"
"25","50","50","2018-08-02 15:11:41"
"26","60","60","2018-08-02 15:11:55"
"27","60","60","2018-08-02 15:12:04"
"28","60","60","2018-08-02 15:12:11"
"29","50","50","2018-08-02 15:12:21"
"30","60","60","2018-08-02 15:12:30"
"31","50","50","2018-08-02 15:12:41"
"32","40","40","2018-08-02 15:12:54"
"33","50","50","2018-08-02 15:13:06"
"34","30","30","2018-08-02 15:13:15"
"35","60","60","2018-08-02 15:13:25"
"36","50","50","2018-08-02 15:13:35"
"37","60","60","2018-08-02 15:13:46"
"38","60","60","2018-08-02 15:13:57"
"39","50","50","2018-08-02 15:14:04"
"40","60","60","2018-08-02 15:14:14"
"41","50","50","2018-08-02 15:14:21"
"42","60","60","2018-08-02 15:14:30"
"43","60","60","2018-08-02 15:14:41"
"44","40","40","2018-08-02 15:14:49"
"45","60","60","2018-08-02 15:15:00"
"46","60","60","2018-08-02 15:15:11"
"47","70","70","2018-08-02 15:15:21"
"48","70","70","2018-08-02 15:15:33"
"49","50","50","2018-08-02 15:15:45"
"50","60","60","2018-08-02 15:15:56"
"51","60","60","2018-08-02 15:16:09"
"52","60","60","2018-08-02 15:16:22"
"53","50","50","2018-08-02 15:16:29"
"54","60","60","2018-08-02 15:16:40"
"55","60","60","2018-08-02 15:16:51"
"56","60","60","2018-08-02 15:17:02"
"57","50","50","2018-08-02 15:17:10"
