"id","det_int","det_int_redundant","date"
"1","70","70","2018-08-02 15:19:11"
"2","70","70","2018-08-02 15:19:25"
"3","50","50","2018-08-02 15:19:37"
"4","60","60","2018-08-02 15:19:47"
"5","40","40","2018-08-02 15:19:54"
"6","70","70","2018-08-02 15:20:04"
"7","60","60","2018-08-02 15:20:13"
"8","60","60","2018-08-02 15:20:27"
"9","50","50","2018-08-02 15:20:38"
"10","40","40","2018-08-02 15:20:47"
"11","50","50","2018-08-02 15:20:57"
"12","50","50","2018-08-02 15:21:07"
"13","70","70","2018-08-02 15:21:21"
"14","70","70","2018-08-02 15:21:32"
"15","50","50","2018-08-02 15:21:44"
"16","60","60","2018-08-02 15:21:55"
"17","60","60","2018-08-02 15:22:05"
"18","70","70","2018-08-02 15:22:13"
"19","70","70","2018-08-02 15:22:23"
"20","60","60","2018-08-02 15:22:35"
"21","60","60","2018-08-02 15:22:46"
"22","70","70","2018-08-02 15:22:57"
"23","50","50","2018-08-02 15:23:10"
"24","60","60","2018-08-02 15:23:21"
"25","70","70","2018-08-02 15:23:34"
"26","60","60","2018-08-02 15:23:43"
"27","60","60","2018-08-02 15:23:55"
"28","60","60","2018-08-02 15:24:10"
"29","50","50","2018-08-02 15:24:18"
"30","50","50","2018-08-02 15:24:32"
"31","60","60","2018-08-02 15:24:41"
"32","70","70","2018-08-02 15:24:47"
"33","70","70","2018-08-02 15:24:57"
"34","70","70","2018-08-02 15:25:06"
"35","60","60","2018-08-02 15:25:19"
"36","40","40","2018-08-02 15:25:30"
"37","60","60","2018-08-02 15:25:41"
"38","50","50","2018-08-02 15:25:51"
"39","50","50","2018-08-02 15:26:01"
"40","50","50","2018-08-02 15:26:11"
"41","60","60","2018-08-02 15:26:20"
"42","40","40","2018-08-02 15:26:31"
"43","60","60","2018-08-02 15:26:42"
"44","60","60","2018-08-02 15:26:54"
"45","50","50","2018-08-02 15:27:07"
"46","50","50","2018-08-02 15:27:19"
"47","50","50","2018-08-02 15:27:28"
"48","50","50","2018-08-02 15:27:38"
"49","70","70","2018-08-02 15:27:50"
"50","70","70","2018-08-02 15:28:02"
"51","70","70","2018-08-02 15:28:12"
"52","60","60","2018-08-02 15:28:24"
"53","60","60","2018-08-02 15:28:37"
"54","50","50","2018-08-02 15:28:44"
"55","50","50","2018-08-02 15:28:58"
