"id","det_int","det_int_redundant","date"
"1","10","10","2018-07-31 10:26:00"
"2","10","10","2018-07-31 10:26:10"
"3","10","10","2018-07-31 10:26:18"
"4","10","10","2018-07-31 10:26:28"
"5","10","10","2018-07-31 10:26:38"
"6","0","0","2018-07-31 10:26:51"
"7","0","0","2018-07-31 10:27:02"
"8","0","0","2018-07-31 10:27:11"
"9","0","0","2018-07-31 10:27:26"
"10","0","0","2018-07-31 10:27:36"
"11","0","0","2018-07-31 10:27:47"
"12","0","0","2018-07-31 10:27:58"
"13","0","0","2018-07-31 10:28:10"
"14","0","0","2018-07-31 10:28:21"
"15","0","0","2018-07-31 10:28:32"
"16","0","0","2018-07-31 10:28:43"
"17","0","0","2018-07-31 10:28:56"
"18","0","0","2018-07-31 10:29:08"
"19","0","0","2018-07-31 10:29:21"
"20","0","0","2018-07-31 10:29:33"
"21","0","0","2018-07-31 10:29:43"
"22","0","0","2018-07-31 10:29:54"
"23","0","0","2018-07-31 10:30:04"
"24","0","0","2018-07-31 10:30:12"
"25","0","0","2018-07-31 10:30:20"
"26","0","0","2018-07-31 10:30:31"
"27","0","0","2018-07-31 10:30:41"
"28","0","0","2018-07-31 10:30:50"
"29","0","0","2018-07-31 10:31:00"
"30","0","0","2018-07-31 10:31:06"
"31","10","10","2018-07-31 10:31:17"
"32","10","10","2018-07-31 10:31:31"
"33","0","0","2018-07-31 10:31:40"
"34","0","0","2018-07-31 10:31:48"
"35","0","0","2018-07-31 10:32:00"
"36","0","0","2018-07-31 10:32:09"
"37","0","0","2018-07-31 10:32:16"
"38","0","0","2018-07-31 10:32:27"
"39","0","0","2018-07-31 10:32:39"
"40","0","0","2018-07-31 10:32:46"
"41","0","0","2018-07-31 10:32:55"
"42","0","0","2018-07-31 10:33:05"
"43","0","0","2018-07-31 10:33:18"
"44","10","10","2018-07-31 10:33:29"
"45","10","10","2018-07-31 10:33:37"
"46","10","10","2018-07-31 10:33:49"
"47","10","10","2018-07-31 10:34:01"
"48","10","10","2018-07-31 10:34:09"
"49","0","0","2018-07-31 10:34:24"
"50","0","0","2018-07-31 10:34:37"
"51","0","0","2018-07-31 10:34:45"
"52","0","0","2018-07-31 10:34:56"
"53","0","0","2018-07-31 10:35:09"
"54","0","0","2018-07-31 10:35:21"
"55","0","0","2018-07-31 10:35:34"
"56","0","0","2018-07-31 10:35:45"
"57","0","0","2018-07-31 10:35:55"
"58","0","0","2018-07-31 10:36:08"
"59","0","0","2018-07-31 10:36:18"
"60","0","0","2018-07-31 10:36:31"
"61","0","0","2018-07-31 10:36:42"
"62","0","0","2018-07-31 10:36:52"
"63","0","0","2018-07-31 10:37:08"
"64","0","0","2018-07-31 10:37:16"
"65","0","0","2018-07-31 10:37:26"
"66","0","0","2018-07-31 10:37:36"
"67","0","0","2018-07-31 10:37:45"
"68","0","0","2018-07-31 10:37:57"
"69","0","0","2018-07-31 10:38:07"
"70","0","0","2018-07-31 10:38:17"
"71","0","0","2018-07-31 10:38:28"
"72","0","0","2018-07-31 10:38:34"
"73","0","0","2018-07-31 10:38:46"
"74","10","10","2018-07-31 10:38:56"
"75","10","10","2018-07-31 10:39:04"
"76","10","10","2018-07-31 10:39:14"
"77","0","0","2018-07-31 10:39:20"
"78","10","10","2018-07-31 10:39:32"
"79","10","10","2018-07-31 10:39:43"
"80","10","10","2018-07-31 10:39:54"
"81","10","10","2018-07-31 10:40:05"
"82","10","10","2018-07-31 10:40:15"
"83","0","0","2018-07-31 10:40:23"
"84","10","10","2018-07-31 10:40:33"
"85","0","0","2018-07-31 10:40:44"
"86","10","10","2018-07-31 10:40:55"
"87","0","0","2018-07-31 10:41:06"
"88","0","0","2018-07-31 10:41:15"
