"id","det_int","det_int_redundant","date"
"1","70","70","2018-08-03 17:28:53"
"2","80","80","2018-08-03 17:29:04"
"3","80","80","2018-08-03 17:29:13"
"4","90","90","2018-08-03 17:29:24"
"5","90","90","2018-08-03 17:29:35"
"6","90","90","2018-08-03 17:29:45"
"7","90","90","2018-08-03 17:29:57"
"8","100","100","2018-08-03 17:30:07"
"9","100","100","2018-08-03 17:30:20"
"10","100","100","2018-08-03 17:30:31"
"11","100","100","2018-08-03 17:30:40"
"12","100","100","2018-08-03 17:30:49"
"13","100","100","2018-08-03 17:30:56"
"14","100","100","2018-08-03 17:31:05"
"15","100","100","2018-08-03 17:31:14"
"16","100","100","2018-08-03 17:31:27"
"17","100","100","2018-08-03 17:31:40"
"18","100","100","2018-08-03 17:31:49"
"19","100","100","2018-08-03 17:32:00"
"20","100","100","2018-08-03 17:32:12"
"21","100","100","2018-08-03 17:32:25"
"22","100","100","2018-08-03 17:32:36"
"23","100","100","2018-08-03 17:32:45"
"24","100","100","2018-08-03 17:32:56"
"25","100","100","2018-08-03 17:33:05"
"26","100","100","2018-08-03 17:33:16"
"27","100","100","2018-08-03 17:33:30"
"28","100","100","2018-08-03 17:33:38"
"29","100","100","2018-08-03 17:33:52"
"30","100","100","2018-08-03 17:34:03"
"31","100","100","2018-08-03 17:34:14"
"32","100","100","2018-08-03 17:34:25"
"33","100","100","2018-08-03 17:34:33"
"34","100","100","2018-08-03 17:34:45"
"35","100","100","2018-08-03 17:34:56"
"36","100","100","2018-08-03 17:35:08"
"37","100","100","2018-08-03 17:35:20"
"38","100","100","2018-08-03 17:35:33"
"39","100","100","2018-08-03 17:35:44"
"40","100","100","2018-08-03 17:35:54"
"41","100","100","2018-08-03 17:36:03"
"42","100","100","2018-08-03 17:36:14"
"43","100","100","2018-08-03 17:36:23"
"44","100","100","2018-08-03 17:36:36"
"45","100","100","2018-08-03 17:36:46"
"46","100","100","2018-08-03 17:37:00"
"47","100","100","2018-08-03 17:37:12"
"48","100","100","2018-08-03 17:37:22"
"49","100","100","2018-08-03 17:37:31"
"50","100","100","2018-08-03 17:37:39"
"51","100","100","2018-08-03 17:37:49"
"52","100","100","2018-08-03 17:37:59"
"53","100","100","2018-08-03 17:38:11"
"54","100","100","2018-08-03 17:38:20"
"55","100","100","2018-08-03 17:38:34"
