"id","det_int","det_int_redundant","date"
"1","20","20","2018-08-02 08:36:06"
"2","20","20","2018-08-02 08:36:15"
"3","40","40","2018-08-02 08:36:26"
"4","30","30","2018-08-02 08:36:35"
"5","30","30","2018-08-02 08:36:46"
"6","30","30","2018-08-02 08:36:57"
"7","20","20","2018-08-02 08:37:06"
"8","20","20","2018-08-02 08:37:16"
"9","30","30","2018-08-02 08:37:29"
"10","20","20","2018-08-02 08:37:38"
"11","20","20","2018-08-02 08:37:48"
"12","20","20","2018-08-02 08:38:02"
"13","20","20","2018-08-02 08:38:11"
"14","20","20","2018-08-02 08:38:22"
"15","20","20","2018-08-02 08:38:33"
"16","20","20","2018-08-02 08:38:46"
"17","30","30","2018-08-02 08:38:57"
"18","30","30","2018-08-02 08:39:09"
"19","30","30","2018-08-02 08:39:19"
"20","30","30","2018-08-02 08:39:29"
"21","30","30","2018-08-02 08:39:37"
"22","30","30","2018-08-02 08:39:49"
"23","20","20","2018-08-02 08:39:57"
"24","20","20","2018-08-02 08:40:07"
"25","20","20","2018-08-02 08:40:16"
"26","20","20","2018-08-02 08:40:26"
"27","20","20","2018-08-02 08:40:33"
"28","30","30","2018-08-02 08:40:47"
"29","30","30","2018-08-02 08:40:55"
"30","30","30","2018-08-02 08:41:08"
"31","30","30","2018-08-02 08:41:17"
"32","30","30","2018-08-02 08:41:25"
"33","40","40","2018-08-02 08:41:33"
"34","30","30","2018-08-02 08:41:44"
"35","30","30","2018-08-02 08:41:54"
"36","20","20","2018-08-02 08:42:07"
"37","30","30","2018-08-02 08:42:17"
"38","30","30","2018-08-02 08:42:26"
"39","20","20","2018-08-02 08:42:36"
"40","20","20","2018-08-02 08:42:46"
"41","20","20","2018-08-02 08:42:56"
"42","40","40","2018-08-02 08:43:09"
"43","30","30","2018-08-02 08:43:17"
"44","30","30","2018-08-02 08:43:29"
"45","20","20","2018-08-02 08:43:41"
"46","20","20","2018-08-02 08:43:53"
"47","20","20","2018-08-02 08:44:01"
"48","20","20","2018-08-02 08:44:14"
"49","30","30","2018-08-02 08:44:22"
"50","30","30","2018-08-02 08:44:34"
"51","20","20","2018-08-02 08:44:45"
"52","20","20","2018-08-02 08:44:55"
"53","20","20","2018-08-02 08:45:03"
"54","20","20","2018-08-02 08:45:14"
"55","20","20","2018-08-02 08:45:24"
"56","30","30","2018-08-02 08:45:33"
"57","30","30","2018-08-02 08:45:42"
"58","30","30","2018-08-02 08:45:52"
"59","30","30","2018-08-02 08:46:03"
"60","30","30","2018-08-02 08:46:10"
