"id","det_int","det_int_redundant","date"
"1","50","50","2018-08-02 12:32:23"
"2","60","60","2018-08-02 12:32:33"
"3","60","60","2018-08-02 12:32:48"
"4","70","70","2018-08-02 12:32:57"
"5","70","70","2018-08-02 12:33:07"
"6","70","70","2018-08-02 12:33:16"
"7","70","70","2018-08-02 12:33:25"
"8","70","70","2018-08-02 12:33:37"
"9","60","60","2018-08-02 12:33:47"
"10","60","60","2018-08-02 12:33:56"
"11","60","60","2018-08-02 12:34:06"
"12","50","50","2018-08-02 12:34:16"
"13","50","50","2018-08-02 12:34:23"
"14","50","50","2018-08-02 12:34:33"
"15","50","50","2018-08-02 12:34:46"
"16","50","50","2018-08-02 12:34:55"
"17","50","50","2018-08-02 12:35:07"
"18","50","50","2018-08-02 12:35:15"
"19","50","50","2018-08-02 12:35:23"
"20","50","50","2018-08-02 12:35:32"
"21","60","60","2018-08-02 12:35:43"
"22","60","60","2018-08-02 12:35:54"
"23","50","50","2018-08-02 12:36:01"
"24","70","70","2018-08-02 12:36:10"
"25","60","60","2018-08-02 12:36:19"
"26","50","50","2018-08-02 12:36:29"
"27","60","60","2018-08-02 12:36:38"
"28","60","60","2018-08-02 12:36:49"
"29","60","60","2018-08-02 12:36:59"
"30","60","60","2018-08-02 12:37:10"
"31","60","60","2018-08-02 12:37:20"
"32","70","70","2018-08-02 12:37:29"
"33","60","60","2018-08-02 12:37:39"
"34","60","60","2018-08-02 12:37:47"
"35","60","60","2018-08-02 12:37:58"
"36","60","60","2018-08-02 12:38:06"
"37","70","70","2018-08-02 12:38:16"
"38","70","70","2018-08-02 12:38:27"
"39","70","70","2018-08-02 12:38:37"
"40","60","60","2018-08-02 12:38:46"
"41","60","60","2018-08-02 12:38:56"
"42","60","60","2018-08-02 12:39:09"
"43","60","60","2018-08-02 12:39:20"
"44","50","50","2018-08-02 12:39:27"
"45","50","50","2018-08-02 12:39:35"
"46","50","50","2018-08-02 12:39:44"
"47","60","60","2018-08-02 12:39:54"
"48","60","60","2018-08-02 12:40:08"
"49","60","60","2018-08-02 12:40:17"
"50","60","60","2018-08-02 12:40:25"
"51","60","60","2018-08-02 12:40:35"
"52","50","50","2018-08-02 12:40:43"
"53","60","60","2018-08-02 12:40:54"
"54","60","60","2018-08-02 12:41:01"
"55","60","60","2018-08-02 12:41:15"
"56","60","60","2018-08-02 12:41:25"
"57","60","60","2018-08-02 12:41:35"
"58","50","50","2018-08-02 12:41:47"
"59","50","50","2018-08-02 12:42:00"
"60","50","50","2018-08-02 12:42:08"
