"id","det_int","det_int_redundant","date"
"1","10","10","2018-07-31 10:56:21"
"2","10","10","2018-07-31 10:56:31"
"3","0","0","2018-07-31 10:56:44"
"4","0","0","2018-07-31 10:56:57"
"5","0","0","2018-07-31 10:57:11"
"6","0","0","2018-07-31 10:57:23"
"7","0","0","2018-07-31 10:57:34"
"8","0","0","2018-07-31 10:57:46"
"9","0","0","2018-07-31 10:57:52"
"10","0","0","2018-07-31 10:58:02"
"11","0","0","2018-07-31 10:58:09"
"12","0","0","2018-07-31 10:58:18"
"13","0","0","2018-07-31 10:58:28"
"14","10","10","2018-07-31 10:58:40"
"15","0","0","2018-07-31 10:58:51"
"16","0","0","2018-07-31 10:59:01"
"17","0","0","2018-07-31 10:59:10"
"18","10","10","2018-07-31 10:59:21"
"19","20","20","2018-07-31 10:59:33"
"20","10","10","2018-07-31 10:59:39"
"21","20","20","2018-07-31 10:59:48"
"22","20","20","2018-07-31 10:59:56"
"23","10","10","2018-07-31 11:00:07"
"24","10","10","2018-07-31 11:00:19"
"25","10","10","2018-07-31 11:00:27"
"26","10","10","2018-07-31 11:00:37"
"27","10","10","2018-07-31 11:00:46"
"28","10","10","2018-07-31 11:01:01"
"29","10","10","2018-07-31 11:01:10"
"30","10","10","2018-07-31 11:01:20"
"31","10","10","2018-07-31 11:01:31"
"32","10","10","2018-07-31 11:01:42"
"33","10","10","2018-07-31 11:01:54"
"34","10","10","2018-07-31 11:02:05"
"35","10","10","2018-07-31 11:02:17"
"36","10","10","2018-07-31 11:02:27"
"37","10","10","2018-07-31 11:02:41"
"38","10","10","2018-07-31 11:02:52"
"39","10","10","2018-07-31 11:03:03"
"40","10","10","2018-07-31 11:03:14"
"41","10","10","2018-07-31 11:03:26"
"42","10","10","2018-07-31 11:03:37"
"43","10","10","2018-07-31 11:03:48"
"44","10","10","2018-07-31 11:04:01"
"45","10","10","2018-07-31 11:04:12"
"46","10","10","2018-07-31 11:04:21"
"47","10","10","2018-07-31 11:04:33"
"48","10","10","2018-07-31 11:04:44"
"49","10","10","2018-07-31 11:04:55"
"50","10","10","2018-07-31 11:05:03"
"51","10","10","2018-07-31 11:05:13"
"52","10","10","2018-07-31 11:05:24"
"53","10","10","2018-07-31 11:05:33"
"54","10","10","2018-07-31 11:05:41"
"55","10","10","2018-07-31 11:05:52"
"56","10","10","2018-07-31 11:06:03"
"57","10","10","2018-07-31 11:06:13"
"58","10","10","2018-07-31 11:06:24"
"59","10","10","2018-07-31 11:06:34"
"60","10","10","2018-07-31 11:06:44"
"61","10","10","2018-07-31 11:06:54"
"62","20","20","2018-07-31 11:07:06"
"63","20","20","2018-07-31 11:07:16"
"64","10","10","2018-07-31 11:07:27"
"65","10","10","2018-07-31 11:07:40"
"66","10","10","2018-07-31 11:07:52"
"67","10","10","2018-07-31 11:08:05"
"68","10","10","2018-07-31 11:08:18"
"69","10","10","2018-07-31 11:08:26"
"70","10","10","2018-07-31 11:08:40"
"71","10","10","2018-07-31 11:08:52"
"72","10","10","2018-07-31 11:09:03"
"73","10","10","2018-07-31 11:09:13"
"74","10","10","2018-07-31 11:09:23"
"75","10","10","2018-07-31 11:09:33"
"76","10","10","2018-07-31 11:09:45"
"77","0","0","2018-07-31 11:09:56"
"78","0","0","2018-07-31 11:10:07"
"79","0","0","2018-07-31 11:10:19"
"80","0","0","2018-07-31 11:10:25"
"81","0","0","2018-07-31 11:10:39"
"82","0","0","2018-07-31 11:10:48"
"83","0","0","2018-07-31 11:11:00"
"84","0","0","2018-07-31 11:11:13"
"85","10","10","2018-07-31 11:11:22"
"86","10","10","2018-07-31 11:11:29"
"87","10","10","2018-07-31 11:11:40"
"88","10","10","2018-07-31 11:11:51"
"89","10","10","2018-07-31 11:12:03"
"90","10","10","2018-07-31 11:12:10"
"91","10","10","2018-07-31 11:12:21"
"92","10","10","2018-07-31 11:12:31"
"93","10","10","2018-07-31 11:12:42"
"94","0","0","2018-07-31 11:12:53"
"95","10","10","2018-07-31 11:13:05"
"96","0","0","2018-07-31 11:13:15"
"97","0","0","2018-07-31 11:13:26"
"98","10","10","2018-07-31 11:13:36"
"99","10","10","2018-07-31 11:13:50"
"100","0","0","2018-07-31 11:14:03"
"101","10","10","2018-07-31 11:14:11"
"102","10","10","2018-07-31 11:14:21"
"103","10","10","2018-07-31 11:14:32"
"104","10","10","2018-07-31 11:14:46"
"105","10","10","2018-07-31 11:14:58"
"106","10","10","2018-07-31 11:15:08"
"107","10","10","2018-07-31 11:15:14"
"108","0","0","2018-07-31 11:15:25"
"109","0","0","2018-07-31 11:15:36"
"110","0","0","2018-07-31 11:15:48"
"111","0","0","2018-07-31 11:15:56"
"112","20","20","2018-07-31 11:16:10"
"113","20","20","2018-07-31 11:16:20"
"114","10","10","2018-07-31 11:16:23"
"115","10","10","2018-07-31 11:16:30"
"116","10","10","2018-07-31 11:16:40"
"117","10","10","2018-07-31 11:16:52"
"118","10","10","2018-07-31 11:17:05"
"119","10","10","2018-07-31 11:17:13"
"120","10","10","2018-07-31 11:17:26"
"121","10","10","2018-07-31 11:17:34"
"122","10","10","2018-07-31 11:17:48"
"123","10","10","2018-07-31 11:17:58"
"124","10","10","2018-07-31 11:18:11"
"125","10","10","2018-07-31 11:18:20"
"126","0","0","2018-07-31 11:18:29"
"127","10","10","2018-07-31 11:18:40"
"128","10","10","2018-07-31 11:18:49"
"129","10","10","2018-07-31 11:19:00"
"130","10","10","2018-07-31 11:19:08"
"131","10","10","2018-07-31 11:19:20"
"132","10","10","2018-07-31 11:19:31"
"133","10","10","2018-07-31 11:19:43"
"134","10","10","2018-07-31 11:19:53"
"135","10","10","2018-07-31 11:20:03"
"136","0","0","2018-07-31 11:20:10"
"137","10","10","2018-07-31 11:20:24"
"138","10","10","2018-07-31 11:20:34"
"139","10","10","2018-07-31 11:20:44"
"140","10","10","2018-07-31 11:20:57"
"141","10","10","2018-07-31 11:21:06"
"142","10","10","2018-07-31 11:21:17"
"143","20","20","2018-07-31 11:21:28"
"144","10","10","2018-07-31 11:21:41"
"145","10","10","2018-07-31 11:21:55"
"146","10","10","2018-07-31 11:22:09"
"147","10","10","2018-07-31 11:22:19"
"148","10","10","2018-07-31 11:22:30"
"149","10","10","2018-07-31 11:22:41"
"150","10","10","2018-07-31 11:22:49"
"151","10","10","2018-07-31 11:23:00"
"152","10","10","2018-07-31 11:23:12"
"153","10","10","2018-07-31 11:23:24"
"154","10","10","2018-07-31 11:23:32"
"155","10","10","2018-07-31 11:23:41"
"156","10","10","2018-07-31 11:23:48"
"157","10","10","2018-07-31 11:24:01"
"158","10","10","2018-07-31 11:24:14"
"159","10","10","2018-07-31 11:24:24"
"160","10","10","2018-07-31 11:24:36"
"161","20","20","2018-07-31 11:24:45"
"162","20","20","2018-07-31 11:24:55"
"163","20","20","2018-07-31 11:25:06"
"164","20","20","2018-07-31 11:25:18"
"165","10","10","2018-07-31 11:25:28"
"166","10","10","2018-07-31 11:25:38"
