"id","det_int","det_int_redundant","date"
"1","60","60","2018-08-03 11:26:57"
"2","60","60","2018-08-03 11:27:10"
"3","60","60","2018-08-03 11:27:22"
"4","50","50","2018-08-03 11:27:36"
"5","80","80","2018-08-03 11:27:45"
"6","60","60","2018-08-03 11:27:55"
"7","70","70","2018-08-03 11:28:05"
"8","70","70","2018-08-03 11:28:14"
"9","80","80","2018-08-03 11:28:28"
"10","60","60","2018-08-03 11:28:38"
"11","60","60","2018-08-03 11:28:45"
"12","60","60","2018-08-03 11:28:56"
"13","60","60","2018-08-03 11:29:04"
"14","70","70","2018-08-03 11:29:14"
"15","70","70","2018-08-03 11:29:25"
"16","80","80","2018-08-03 11:29:34"
"17","60","60","2018-08-03 11:29:44"
"18","70","70","2018-08-03 11:29:55"
"19","60","60","2018-08-03 11:30:03"
"20","70","70","2018-08-03 11:30:19"
"21","70","70","2018-08-03 11:30:32"
"22","60","60","2018-08-03 11:30:41"
"23","50","50","2018-08-03 11:30:50"
"24","60","60","2018-08-03 11:31:00"
"25","50","50","2018-08-03 11:31:06"
"26","50","50","2018-08-03 11:31:11"
"27","70","70","2018-08-03 11:31:25"
"28","60","60","2018-08-03 11:31:30"
"29","50","50","2018-08-03 11:31:39"
"30","70","70","2018-08-03 11:31:50"
"31","70","70","2018-08-03 11:32:02"
"32","90","90","2018-08-03 11:32:13"
"33","70","70","2018-08-03 11:32:24"
"34","70","70","2018-08-03 11:32:33"
"35","60","60","2018-08-03 11:32:45"
"36","70","70","2018-08-03 11:32:56"
"37","70","70","2018-08-03 11:33:04"
"38","70","70","2018-08-03 11:33:18"
"39","80","80","2018-08-03 11:33:29"
"40","70","70","2018-08-03 11:33:39"
"41","70","70","2018-08-03 11:33:52"
"42","60","60","2018-08-03 11:34:02"
"43","50","50","2018-08-03 11:34:10"
"44","60","60","2018-08-03 11:34:18"
"45","80","80","2018-08-03 11:34:33"
"46","70","70","2018-08-03 11:34:42"
"47","70","70","2018-08-03 11:34:54"
"48","60","60","2018-08-03 11:35:02"
"49","70","70","2018-08-03 11:35:14"
"50","60","60","2018-08-03 11:35:25"
"51","60","60","2018-08-03 11:35:35"
"52","60","60","2018-08-03 11:35:44"
"53","60","60","2018-08-03 11:35:56"
"54","50","50","2018-08-03 11:36:05"
"55","50","50","2018-08-03 11:36:12"
