"id","det_int","det_int_redundant","date"
"1","80","80","2018-08-03 12:39:06"
"2","70","70","2018-08-03 12:39:17"
"3","80","80","2018-08-03 12:39:25"
"4","80","80","2018-08-03 12:39:36"
"5","80","80","2018-08-03 12:39:49"
"6","70","70","2018-08-03 12:40:01"
"7","80","80","2018-08-03 12:40:11"
"8","80","80","2018-08-03 12:40:21"
"9","80","80","2018-08-03 12:40:37"
"10","80","80","2018-08-03 12:40:49"
"11","80","80","2018-08-03 12:41:03"
"12","80","80","2018-08-03 12:41:14"
"13","80","80","2018-08-03 12:41:27"
"14","90","90","2018-08-03 12:41:38"
"15","90","90","2018-08-03 12:41:49"
"16","90","90","2018-08-03 12:41:58"
"17","90","90","2018-08-03 12:42:06"
"18","80","80","2018-08-03 12:42:19"
"19","90","90","2018-08-03 12:42:26"
"20","90","90","2018-08-03 12:42:38"
"21","90","90","2018-08-03 12:42:48"
"22","80","80","2018-08-03 12:42:56"
"23","80","80","2018-08-03 12:43:06"
"24","70","70","2018-08-03 12:43:14"
"25","90","90","2018-08-03 12:43:26"
"26","80","80","2018-08-03 12:43:36"
"27","90","90","2018-08-03 12:43:44"
"28","80","80","2018-08-03 12:43:55"
"29","90","90","2018-08-03 12:44:05"
"30","90","90","2018-08-03 12:44:16"
"31","90","90","2018-08-03 12:44:27"
"32","80","80","2018-08-03 12:44:38"
"33","80","80","2018-08-03 12:44:48"
"34","90","90","2018-08-03 12:44:57"
"35","80","80","2018-08-03 12:45:06"
"36","80","80","2018-08-03 12:45:18"
"37","90","90","2018-08-03 12:45:29"
"38","70","70","2018-08-03 12:45:37"
"39","90","90","2018-08-03 12:45:47"
"40","90","90","2018-08-03 12:45:57"
"41","80","80","2018-08-03 12:46:07"
"42","80","80","2018-08-03 12:46:17"
"43","90","90","2018-08-03 12:46:31"
"44","90","90","2018-08-03 12:46:42"
"45","80","80","2018-08-03 12:46:54"
"46","80","80","2018-08-03 12:47:04"
"47","80","80","2018-08-03 12:47:17"
"48","90","90","2018-08-03 12:47:29"
"49","80","80","2018-08-03 12:47:35"
"50","90","90","2018-08-03 12:47:47"
"51","70","70","2018-08-03 12:47:56"
"52","80","80","2018-08-03 12:48:06"
"53","80","80","2018-08-03 12:48:16"
"54","90","90","2018-08-03 12:48:21"
"55","80","80","2018-08-03 12:48:31"
"56","80","80","2018-08-03 12:48:41"
"57","70","70","2018-08-03 12:48:50"
"58","80","80","2018-08-03 12:48:57"
"59","80","80","2018-08-03 12:49:12"
"60","70","70","2018-08-03 12:49:20"
"61","70","70","2018-08-03 12:49:32"
"62","70","70","2018-08-03 12:49:45"
"63","70","70","2018-08-03 12:49:54"
"64","50","50","2018-08-03 12:50:00"
"65","70","70","2018-08-03 12:50:09"
"66","90","90","2018-08-03 12:50:23"
"67","90","90","2018-08-03 12:50:37"
"68","70","70","2018-08-03 12:50:47"
"69","80","80","2018-08-03 12:50:56"
"70","80","80","2018-08-03 12:51:05"
"71","90","90","2018-08-03 12:51:17"
"72","70","70","2018-08-03 12:51:27"
"73","80","80","2018-08-03 12:51:40"
"74","70","70","2018-08-03 12:51:51"
"75","70","70","2018-08-03 12:52:01"
