"id","det_int","det_int_redundant","date"
"1","50","50","2018-08-02 12:55:43"
"2","50","50","2018-08-02 12:55:56"
"3","50","50","2018-08-02 12:56:06"
"4","50","50","2018-08-02 12:56:18"
"5","40","40","2018-08-02 12:56:29"
"6","50","50","2018-08-02 12:56:41"
"7","50","50","2018-08-02 12:56:51"
"8","50","50","2018-08-02 12:56:59"
"9","40","40","2018-08-02 12:57:09"
"10","40","40","2018-08-02 12:57:21"
"11","40","40","2018-08-02 12:57:30"
"12","50","50","2018-08-02 12:57:41"
"13","30","30","2018-08-02 12:57:52"
"14","50","50","2018-08-02 12:58:05"
"15","50","50","2018-08-02 12:58:17"
"16","60","60","2018-08-02 12:58:27"
"17","50","50","2018-08-02 12:58:35"
"18","50","50","2018-08-02 12:58:43"
"19","40","40","2018-08-02 12:58:53"
"20","50","50","2018-08-02 12:59:04"
"21","60","60","2018-08-02 12:59:17"
"22","50","50","2018-08-02 12:59:25"
"23","50","50","2018-08-02 12:59:36"
"24","50","50","2018-08-02 12:59:49"
"25","50","50","2018-08-02 13:00:02"
"26","50","50","2018-08-02 13:00:13"
"27","60","60","2018-08-02 13:00:25"
"28","50","50","2018-08-02 13:00:34"
"29","50","50","2018-08-02 13:00:48"
"30","40","40","2018-08-02 13:01:00"
"31","60","60","2018-08-02 13:01:11"
"32","60","60","2018-08-02 13:01:15"
"33","60","60","2018-08-02 13:01:27"
"34","60","60","2018-08-02 13:01:38"
"35","50","50","2018-08-02 13:01:44"
"36","50","50","2018-08-02 13:01:53"
"37","50","50","2018-08-02 13:02:03"
"38","50","50","2018-08-02 13:02:15"
"39","40","40","2018-08-02 13:02:24"
"40","50","50","2018-08-02 13:02:35"
"41","50","50","2018-08-02 13:02:45"
"42","50","50","2018-08-02 13:02:55"
"43","60","60","2018-08-02 13:03:07"
"44","60","60","2018-08-02 13:03:15"
"45","60","60","2018-08-02 13:03:29"
"46","50","50","2018-08-02 13:03:39"
"47","60","60","2018-08-02 13:03:50"
"48","50","50","2018-08-02 13:03:58"
"49","50","50","2018-08-02 13:04:06"
"50","60","60","2018-08-02 13:04:18"
"51","60","60","2018-08-02 13:04:28"
"52","60","60","2018-08-02 13:04:38"
"53","60","60","2018-08-02 13:04:46"
"54","50","50","2018-08-02 13:04:57"
"55","60","60","2018-08-02 13:05:08"
"56","60","60","2018-08-02 13:05:20"
"57","60","60","2018-08-02 13:05:29"
"58","60","60","2018-08-02 13:05:39"
"59","50","50","2018-08-02 13:05:50"
"60","60","60","2018-08-02 13:06:01"
"61","60","60","2018-08-02 13:06:12"
"62","60","60","2018-08-02 13:06:23"
"63","50","50","2018-08-02 13:06:32"
"64","60","60","2018-08-02 13:06:41"
"65","50","50","2018-08-02 13:06:50"
"66","50","50","2018-08-02 13:06:57"
"67","60","60","2018-08-02 13:07:07"
"68","60","60","2018-08-02 13:07:17"
"69","60","60","2018-08-02 13:07:29"
"70","70","70","2018-08-02 13:07:41"
"71","70","70","2018-08-02 13:07:50"
"72","70","70","2018-08-02 13:08:01"
"73","60","60","2018-08-02 13:08:10"
"74","60","60","2018-08-02 13:08:21"
"75","70","70","2018-08-02 13:08:33"
"76","70","70","2018-08-02 13:08:40"
"77","50","50","2018-08-02 13:08:48"
"78","50","50","2018-08-02 13:08:58"
"79","40","40","2018-08-02 13:09:07"
"80","60","60","2018-08-02 13:09:19"
