"id","det_int","det_int_redundant","date"
"1","40","40","2018-08-01 17:05:07"
"2","40","40","2018-08-01 17:05:17"
"3","40","40","2018-08-01 17:05:26"
"4","30","30","2018-08-01 17:05:37"
"5","30","30","2018-08-01 17:05:45"
"6","30","30","2018-08-01 17:05:55"
"7","40","40","2018-08-01 17:06:04"
"8","30","30","2018-08-01 17:06:13"
"9","20","20","2018-08-01 17:06:27"
"10","50","50","2018-08-01 17:06:38"
"11","40","40","2018-08-01 17:06:44"
"12","40","40","2018-08-01 17:06:56"
"13","40","40","2018-08-01 17:07:02"
"14","40","40","2018-08-01 17:07:13"
"15","50","50","2018-08-01 17:07:25"
"16","40","40","2018-08-01 17:07:35"
"17","30","30","2018-08-01 17:07:45"
"18","20","20","2018-08-01 17:07:55"
"19","20","20","2018-08-01 17:08:08"
"20","30","30","2018-08-01 17:08:17"
"21","30","30","2018-08-01 17:08:27"
"22","30","30","2018-08-01 17:08:35"
"23","20","20","2018-08-01 17:08:43"
"24","20","20","2018-08-01 17:08:52"
"25","20","20","2018-08-01 17:09:05"
"26","30","30","2018-08-01 17:09:12"
"27","20","20","2018-08-01 17:09:24"
"28","20","20","2018-08-01 17:09:38"
"29","30","30","2018-08-01 17:09:49"
"30","20","20","2018-08-01 17:09:56"
"31","20","20","2018-08-01 17:10:08"
"32","20","20","2018-08-01 17:10:18"
"33","10","10","2018-08-01 17:10:28"
"34","40","40","2018-08-01 17:10:39"
"35","50","50","2018-08-01 17:10:53"
"36","40","40","2018-08-01 17:11:03"
"37","30","30","2018-08-01 17:11:13"
"38","30","30","2018-08-01 17:11:25"
"39","20","20","2018-08-01 17:11:34"
"40","30","30","2018-08-01 17:11:43"
"41","20","20","2018-08-01 17:11:54"
"42","10","10","2018-08-01 17:12:02"
"43","20","20","2018-08-01 17:12:17"
"44","10","10","2018-08-01 17:12:27"
"45","30","30","2018-08-01 17:12:38"
"46","20","20","2018-08-01 17:12:50"
"47","10","10","2018-08-01 17:13:03"
"48","20","20","2018-08-01 17:13:10"
"49","20","20","2018-08-01 17:13:23"
"50","20","20","2018-08-01 17:13:35"
"51","20","20","2018-08-01 17:13:43"
"52","20","20","2018-08-01 17:13:54"
"53","30","30","2018-08-01 17:14:05"
"54","20","20","2018-08-01 17:14:16"
"55","20","20","2018-08-01 17:14:28"
"56","20","20","2018-08-01 17:14:38"
