"id","det_int","det_int_redundant","date"
"1","50","50","2018-08-02 11:24:08"
"2","30","30","2018-08-02 11:24:19"
"3","40","40","2018-08-02 11:24:28"
"4","30","30","2018-08-02 11:24:38"
"5","40","40","2018-08-02 11:24:51"
"6","50","50","2018-08-02 11:25:00"
"7","40","40","2018-08-02 11:25:10"
"8","40","40","2018-08-02 11:25:19"
"9","40","40","2018-08-02 11:25:30"
"10","50","50","2018-08-02 11:25:40"
"11","40","40","2018-08-02 11:25:45"
"12","40","40","2018-08-02 11:25:56"
"13","50","50","2018-08-02 11:26:07"
"14","40","40","2018-08-02 11:26:16"
"15","40","40","2018-08-02 11:26:26"
"16","40","40","2018-08-02 11:26:40"
"17","30","30","2018-08-02 11:26:50"
"18","40","40","2018-08-02 11:27:00"
"19","40","40","2018-08-02 11:27:12"
"20","30","30","2018-08-02 11:27:22"
"21","20","20","2018-08-02 11:27:32"
"22","30","30","2018-08-02 11:27:44"
"23","20","20","2018-08-02 11:27:52"
"24","40","40","2018-08-02 11:27:59"
"25","40","40","2018-08-02 11:28:08"
"26","50","50","2018-08-02 11:28:18"
"27","50","50","2018-08-02 11:28:29"
"28","40","40","2018-08-02 11:28:36"
"29","40","40","2018-08-02 11:28:48"
"30","40","40","2018-08-02 11:29:00"
"31","40","40","2018-08-02 11:29:13"
"32","40","40","2018-08-02 11:29:24"
"33","50","50","2018-08-02 11:29:34"
"34","40","40","2018-08-02 11:29:45"
"35","40","40","2018-08-02 11:29:54"
"36","30","30","2018-08-02 11:30:04"
"37","20","20","2018-08-02 11:30:13"
"38","40","40","2018-08-02 11:30:25"
"39","50","50","2018-08-02 11:30:36"
"40","50","50","2018-08-02 11:30:50"
"41","50","50","2018-08-02 11:31:05"
"42","50","50","2018-08-02 11:31:14"
"43","60","60","2018-08-02 11:31:26"
"44","60","60","2018-08-02 11:31:37"
"45","40","40","2018-08-02 11:31:49"
"46","50","50","2018-08-02 11:31:55"
"47","40","40","2018-08-02 11:32:07"
"48","40","40","2018-08-02 11:32:18"
"49","50","50","2018-08-02 11:32:31"
"50","50","50","2018-08-02 11:32:41"
"51","40","40","2018-08-02 11:32:54"
"52","30","30","2018-08-02 11:33:02"
"53","40","40","2018-08-02 11:33:15"
"54","40","40","2018-08-02 11:33:26"
"55","60","60","2018-08-02 11:33:36"
"56","60","60","2018-08-02 11:33:45"
"57","60","60","2018-08-02 11:33:55"
"58","40","40","2018-08-02 11:34:00"
