"id","det_int","det_int_redundant","date"
"1","50","50","2018-08-02 11:12:27"
"2","50","50","2018-08-02 11:12:38"
"3","40","40","2018-08-02 11:12:47"
"4","30","30","2018-08-02 11:12:58"
"5","30","30","2018-08-02 11:13:07"
"6","50","50","2018-08-02 11:13:19"
"7","40","40","2018-08-02 11:13:28"
"8","50","50","2018-08-02 11:13:41"
"9","40","40","2018-08-02 11:13:53"
"10","50","50","2018-08-02 11:14:05"
"11","30","30","2018-08-02 11:14:16"
"12","30","30","2018-08-02 11:14:29"
"13","40","40","2018-08-02 11:14:41"
"14","50","50","2018-08-02 11:14:52"
"15","40","40","2018-08-02 11:15:02"
"16","30","30","2018-08-02 11:15:09"
"17","30","30","2018-08-02 11:15:22"
"18","40","40","2018-08-02 11:15:32"
"19","30","30","2018-08-02 11:15:42"
"20","40","40","2018-08-02 11:15:52"
"21","30","30","2018-08-02 11:16:01"
"22","40","40","2018-08-02 11:16:14"
"23","30","30","2018-08-02 11:16:24"
"24","20","20","2018-08-02 11:16:33"
"25","30","30","2018-08-02 11:16:46"
"26","40","40","2018-08-02 11:16:55"
"27","60","60","2018-08-02 11:17:05"
"28","50","50","2018-08-02 11:17:18"
"29","40","40","2018-08-02 11:17:31"
"30","50","50","2018-08-02 11:17:41"
"31","30","30","2018-08-02 11:17:48"
"32","20","20","2018-08-02 11:17:57"
"33","30","30","2018-08-02 11:18:12"
"34","40","40","2018-08-02 11:18:22"
"35","40","40","2018-08-02 11:18:34"
"36","30","30","2018-08-02 11:18:43"
"37","40","40","2018-08-02 11:18:53"
"38","50","50","2018-08-02 11:19:05"
"39","50","50","2018-08-02 11:19:17"
"40","50","50","2018-08-02 11:19:26"
"41","40","40","2018-08-02 11:19:38"
"42","30","30","2018-08-02 11:19:49"
"43","30","30","2018-08-02 11:20:00"
"44","40","40","2018-08-02 11:20:07"
"45","50","50","2018-08-02 11:20:19"
"46","40","40","2018-08-02 11:20:31"
"47","40","40","2018-08-02 11:20:44"
"48","40","40","2018-08-02 11:20:54"
"49","40","40","2018-08-02 11:21:05"
"50","50","50","2018-08-02 11:21:12"
"51","40","40","2018-08-02 11:21:22"
"52","50","50","2018-08-02 11:21:32"
"53","50","50","2018-08-02 11:21:41"
"54","50","50","2018-08-02 11:21:51"
"55","50","50","2018-08-02 11:22:00"
