"id","det_int","det_int_redundant","date"
"1","100","100","2018-07-01 14:41:35"
"2","100","100","2018-07-01 14:41:47"
"3","100","100","2018-07-01 14:41:57"
"4","100","100","2018-07-01 14:42:04"
"5","100","100","2018-07-01 14:42:16"
"6","100","100","2018-07-01 14:42:26"
"7","100","100","2018-07-01 14:42:40"
"8","100","100","2018-07-01 14:42:48"
"9","100","100","2018-07-01 14:43:01"
"10","100","100","2018-07-01 14:43:09"
"11","100","100","2018-07-01 14:43:22"
"12","100","100","2018-07-01 14:43:33"
"13","100","100","2018-07-01 14:43:44"
"14","100","100","2018-07-01 14:43:53"
"15","100","100","2018-07-01 14:44:05"
"16","100","100","2018-07-01 14:44:14"
"17","100","100","2018-07-01 14:44:24"
"18","100","100","2018-07-01 14:44:35"
"19","100","100","2018-07-01 14:44:46"
"20","100","100","2018-07-01 14:44:56"
"21","100","100","2018-07-01 14:45:07"
"22","100","100","2018-07-01 14:45:20"
"23","100","100","2018-07-01 14:45:33"
"24","100","100","2018-07-01 14:45:45"
"25","100","100","2018-07-01 14:45:55"
"26","100","100","2018-07-01 14:46:07"
"27","100","100","2018-07-01 14:46:15"
"28","100","100","2018-07-01 14:46:28"
"29","100","100","2018-07-01 14:46:40"
"30","100","100","2018-07-01 14:46:51"
"31","100","100","2018-07-01 14:47:01"
"32","100","100","2018-07-01 14:47:10"
"33","100","100","2018-07-01 14:47:24"
"34","100","100","2018-07-01 14:47:32"
"35","100","100","2018-07-01 14:47:42"
"36","100","100","2018-07-01 14:47:51"
"37","100","100","2018-07-01 14:48:03"
"38","100","100","2018-07-01 14:48:10"
"39","100","100","2018-07-01 14:48:22"
"40","100","100","2018-07-01 14:48:33"
"41","100","100","2018-07-01 14:48:41"
"42","100","100","2018-07-01 14:48:49"
"43","100","100","2018-07-01 14:48:59"
"44","100","100","2018-07-01 14:49:07"
"45","100","100","2018-07-01 14:49:17"
"46","100","100","2018-07-01 14:49:22"
"47","100","100","2018-07-01 14:49:34"
"48","100","100","2018-07-01 14:49:44"
"49","100","100","2018-07-01 14:49:57"
"50","100","100","2018-07-01 14:50:06"
"51","100","100","2018-07-01 14:50:18"
"52","100","100","2018-07-01 14:50:29"
"53","100","100","2018-07-01 14:50:41"
"54","100","100","2018-07-01 14:50:49"
"55","100","100","2018-07-01 14:50:58"
"56","100","100","2018-07-01 14:51:10"
"57","100","100","2018-07-01 14:51:24"
"58","100","100","2018-07-01 14:51:36"
"59","100","100","2018-07-01 14:51:46"
"60","100","100","2018-07-01 14:51:52"
"61","100","100","2018-07-01 14:52:01"
"62","100","100","2018-07-01 14:52:10"
"63","100","100","2018-07-01 14:52:21"
"64","100","100","2018-07-01 14:52:33"
"65","100","100","2018-07-01 14:52:44"
"66","100","100","2018-07-01 14:52:52"
"67","100","100","2018-07-01 14:53:04"
"68","100","100","2018-07-01 14:53:13"
"69","100","100","2018-07-01 14:53:26"
"70","100","100","2018-07-01 14:53:38"
"71","100","100","2018-07-01 14:53:49"
"72","100","100","2018-07-01 14:54:01"
"73","100","100","2018-07-01 14:54:09"
"74","100","100","2018-07-01 14:54:22"
"75","100","100","2018-07-01 14:54:32"
"76","100","100","2018-07-01 14:54:43"
"77","100","100","2018-07-01 14:54:52"
"78","100","100","2018-07-01 14:55:03"
"79","100","100","2018-07-01 14:55:13"
"80","100","100","2018-07-01 14:55:23"
"81","100","100","2018-07-01 14:55:32"
"82","100","100","2018-07-01 14:55:41"
"83","100","100","2018-07-01 14:55:54"
"84","100","100","2018-07-01 14:56:08"
"85","100","100","2018-07-01 14:56:20"
"86","100","100","2018-07-01 14:56:32"
"87","100","100","2018-07-01 14:56:39"
"88","100","100","2018-07-01 14:56:49"
"89","100","100","2018-07-01 14:57:01"
"90","100","100","2018-07-01 14:57:11"
"91","100","100","2018-07-01 14:57:22"
"92","100","100","2018-07-01 14:57:35"
"93","100","100","2018-07-01 14:57:43"
"94","100","100","2018-07-01 14:57:50"
"95","100","100","2018-07-01 14:57:58"
"96","100","100","2018-07-01 14:58:06"
"97","100","100","2018-07-01 14:58:13"
"98","100","100","2018-07-01 14:58:23"
"99","100","100","2018-07-01 14:58:32"
"100","100","100","2018-07-01 14:58:42"
"101","100","100","2018-07-01 14:58:51"
"102","100","100","2018-07-01 14:59:00"
"103","100","100","2018-07-01 14:59:11"
"104","100","100","2018-07-01 14:59:23"
"105","100","100","2018-07-01 14:59:29"
"106","100","100","2018-07-01 14:59:37"
"107","100","100","2018-07-01 14:59:48"
"108","100","100","2018-07-01 14:59:58"
"109","100","100","2018-07-01 15:00:10"
"110","100","100","2018-07-01 15:00:23"
"111","100","100","2018-07-01 15:00:34"
"112","100","100","2018-07-01 15:00:44"
"113","100","100","2018-07-01 15:00:54"
"114","100","100","2018-07-01 15:01:01"
"115","100","100","2018-07-01 15:01:12"
"116","100","100","2018-07-01 15:01:22"
"117","100","100","2018-07-01 15:01:29"
"118","100","100","2018-07-01 15:01:41"
"119","100","100","2018-07-01 15:01:48"
"120","100","100","2018-07-01 15:01:56"
"121","100","100","2018-07-01 15:02:07"
"122","100","100","2018-07-01 15:02:18"
"123","100","100","2018-07-01 15:02:31"
"124","100","100","2018-07-01 15:02:45"
"125","100","100","2018-07-01 15:02:59"
"126","100","100","2018-07-01 15:03:12"
"127","100","100","2018-07-01 15:03:23"
"128","100","100","2018-07-01 15:03:34"
"129","100","100","2018-07-01 15:03:43"
"130","100","100","2018-07-01 15:03:53"
"131","100","100","2018-07-01 15:04:05"
"132","100","100","2018-07-01 15:04:16"
"133","100","100","2018-07-01 15:04:27"
"134","100","100","2018-07-01 15:04:37"
"135","100","100","2018-07-01 15:04:46"
"136","100","100","2018-07-01 15:04:58"
"137","100","100","2018-07-01 15:05:09"
"138","100","100","2018-07-01 15:05:20"
"139","100","100","2018-07-01 15:05:33"
"140","100","100","2018-07-01 15:05:41"
"141","100","100","2018-07-01 15:05:48"
"142","100","100","2018-07-01 15:06:01"
"143","100","100","2018-07-01 15:06:12"
"144","100","100","2018-07-01 15:06:23"
"145","100","100","2018-07-01 15:06:32"
"146","100","100","2018-07-01 15:06:43"
"147","100","100","2018-07-01 15:06:50"
"148","100","100","2018-07-01 15:06:55"
"149","100","100","2018-07-01 15:07:06"
"150","100","100","2018-07-01 15:07:12"
"151","100","100","2018-07-01 15:07:22"
"152","100","100","2018-07-01 15:07:31"
"153","100","100","2018-07-01 15:07:39"
"154","100","100","2018-07-01 15:07:48"
"155","100","100","2018-07-01 15:08:00"
"156","100","100","2018-07-01 15:08:12"
"157","100","100","2018-07-01 15:08:23"
"158","100","100","2018-07-01 15:08:33"
"159","100","100","2018-07-01 15:08:43"
"160","100","100","2018-07-01 15:08:55"
"161","100","100","2018-07-01 15:09:06"
"162","100","100","2018-07-01 15:09:19"
"163","100","100","2018-07-01 15:09:30"
"164","100","100","2018-07-01 15:09:43"
"165","100","100","2018-07-01 15:09:53"
"166","100","100","2018-07-01 15:10:04"
"167","100","100","2018-07-01 15:10:15"
"168","100","100","2018-07-01 15:10:28"
"169","100","100","2018-07-01 15:10:40"
"170","100","100","2018-07-01 15:10:52"
"171","100","100","2018-07-01 15:11:04"
"172","100","100","2018-07-01 15:11:16"
"173","100","100","2018-07-01 15:11:26"
"174","100","100","2018-07-01 15:11:36"
"175","100","100","2018-07-01 15:11:49"
