"id","det_int","det_int_redundant","date"
"1","30","30","2018-08-02 11:36:20"
"2","30","30","2018-08-02 11:36:30"
"3","50","50","2018-08-02 11:36:41"
"4","50","50","2018-08-02 11:36:52"
"5","40","40","2018-08-02 11:37:01"
"6","60","60","2018-08-02 11:37:12"
"7","20","20","2018-08-02 11:37:20"
"8","30","30","2018-08-02 11:37:32"
"9","30","30","2018-08-02 11:37:41"
"10","30","30","2018-08-02 11:37:55"
"11","50","50","2018-08-02 11:38:09"
"12","40","40","2018-08-02 11:38:19"
"13","50","50","2018-08-02 11:38:28"
"14","60","60","2018-08-02 11:38:34"
"15","40","40","2018-08-02 11:38:47"
"16","40","40","2018-08-02 11:38:55"
"17","40","40","2018-08-02 11:39:04"
"18","50","50","2018-08-02 11:39:13"
"19","50","50","2018-08-02 11:39:26"
"20","60","60","2018-08-02 11:39:37"
"21","50","50","2018-08-02 11:39:45"
"22","40","40","2018-08-02 11:39:55"
"23","30","30","2018-08-02 11:40:09"
"24","50","50","2018-08-02 11:40:21"
"25","50","50","2018-08-02 11:40:33"
"26","60","60","2018-08-02 11:40:45"
"27","40","40","2018-08-02 11:40:52"
"28","50","50","2018-08-02 11:41:02"
"29","50","50","2018-08-02 11:41:10"
"30","60","60","2018-08-02 11:41:20"
"31","50","50","2018-08-02 11:41:27"
"32","60","60","2018-08-02 11:41:34"
"33","40","40","2018-08-02 11:41:47"
"34","60","60","2018-08-02 11:41:54"
"35","40","40","2018-08-02 11:42:04"
"36","50","50","2018-08-02 11:42:17"
"37","40","40","2018-08-02 11:42:28"
"38","40","40","2018-08-02 11:42:40"
"39","60","60","2018-08-02 11:42:51"
"40","40","40","2018-08-02 11:43:03"
"41","50","50","2018-08-02 11:43:14"
"42","50","50","2018-08-02 11:43:22"
"43","50","50","2018-08-02 11:43:35"
"44","50","50","2018-08-02 11:43:48"
"45","50","50","2018-08-02 11:43:57"
"46","40","40","2018-08-02 11:44:07"
"47","40","40","2018-08-02 11:44:19"
"48","40","40","2018-08-02 11:44:31"
"49","40","40","2018-08-02 11:44:40"
"50","20","20","2018-08-02 11:44:53"
"51","50","50","2018-08-02 11:45:03"
"52","40","40","2018-08-02 11:45:16"
"53","30","30","2018-08-02 11:45:29"
"54","50","50","2018-08-02 11:45:41"
"55","40","40","2018-08-02 11:45:47"
"56","40","40","2018-08-02 11:46:01"
"57","40","40","2018-08-02 11:46:12"
"58","30","30","2018-08-02 11:46:22"
