"id","det_int","det_int_redundant","date"
"1","60","60","2018-08-02 16:01:04"
"2","60","60","2018-08-02 16:01:12"
"3","50","50","2018-08-02 16:01:19"
"4","60","60","2018-08-02 16:01:28"
"5","60","60","2018-08-02 16:01:38"
"6","60","60","2018-08-02 16:01:46"
"7","60","60","2018-08-02 16:01:57"
"8","60","60","2018-08-02 16:02:09"
"9","60","60","2018-08-02 16:02:19"
"10","70","70","2018-08-02 16:02:29"
"11","70","70","2018-08-02 16:02:42"
"12","60","60","2018-08-02 16:02:50"
"13","60","60","2018-08-02 16:03:00"
"14","60","60","2018-08-02 16:03:09"
"15","60","60","2018-08-02 16:03:20"
"16","60","60","2018-08-02 16:03:33"
"17","60","60","2018-08-02 16:03:44"
"18","60","60","2018-08-02 16:03:54"
"19","70","70","2018-08-02 16:04:07"
"20","70","70","2018-08-02 16:04:18"
"21","70","70","2018-08-02 16:04:29"
"22","60","60","2018-08-02 16:04:40"
"23","60","60","2018-08-02 16:04:52"
"24","70","70","2018-08-02 16:05:02"
"25","70","70","2018-08-02 16:05:14"
"26","70","70","2018-08-02 16:05:24"
"27","70","70","2018-08-02 16:05:38"
"28","60","60","2018-08-02 16:05:46"
"29","60","60","2018-08-02 16:05:58"
"30","60","60","2018-08-02 16:06:09"
"31","60","60","2018-08-02 16:06:22"
"32","60","60","2018-08-02 16:06:33"
"33","60","60","2018-08-02 16:06:45"
"34","60","60","2018-08-02 16:06:53"
"35","50","50","2018-08-02 16:07:07"
"36","60","60","2018-08-02 16:07:20"
"37","60","60","2018-08-02 16:07:30"
"38","60","60","2018-08-02 16:07:43"
"39","60","60","2018-08-02 16:07:51"
"40","60","60","2018-08-02 16:08:00"
"41","60","60","2018-08-02 16:08:12"
"42","60","60","2018-08-02 16:08:20"
"43","60","60","2018-08-02 16:08:32"
"44","60","60","2018-08-02 16:08:44"
"45","60","60","2018-08-02 16:08:54"
"46","70","70","2018-08-02 16:09:05"
"47","70","70","2018-08-02 16:09:14"
"48","60","60","2018-08-02 16:09:23"
"49","70","70","2018-08-02 16:09:36"
"50","60","60","2018-08-02 16:09:45"
"51","70","70","2018-08-02 16:09:57"
"52","60","60","2018-08-02 16:10:08"
"53","60","60","2018-08-02 16:10:18"
"54","70","70","2018-08-02 16:10:30"
"55","70","70","2018-08-02 16:10:42"
"56","60","60","2018-08-02 16:10:51"
"57","60","60","2018-08-02 16:11:01"
