"id","det_int","det_int_redundant","date"
"1","40","40","2018-08-02 11:48:23"
"2","40","40","2018-08-02 11:48:34"
"3","30","30","2018-08-02 11:48:44"
"4","40","40","2018-08-02 11:48:56"
"5","30","30","2018-08-02 11:49:07"
"6","40","40","2018-08-02 11:49:17"
"7","40","40","2018-08-02 11:49:29"
"8","40","40","2018-08-02 11:49:39"
"9","40","40","2018-08-02 11:49:42"
"10","20","20","2018-08-02 11:49:52"
"11","30","30","2018-08-02 11:50:01"
"12","40","40","2018-08-02 11:50:08"
"13","30","30","2018-08-02 11:50:17"
"14","40","40","2018-08-02 11:50:26"
"15","40","40","2018-08-02 11:50:34"
"16","20","20","2018-08-02 11:50:46"
"17","30","30","2018-08-02 11:50:56"
"18","50","50","2018-08-02 11:51:06"
"19","30","30","2018-08-02 11:51:17"
"20","20","20","2018-08-02 11:51:29"
"21","50","50","2018-08-02 11:51:41"
"22","50","50","2018-08-02 11:51:54"
"23","10","10","2018-08-02 11:52:03"
"24","40","40","2018-08-02 11:52:13"
"25","10","10","2018-08-02 11:52:21"
"26","60","60","2018-08-02 11:52:32"
"27","30","30","2018-08-02 11:52:44"
"28","40","40","2018-08-02 11:52:53"
"29","40","40","2018-08-02 11:53:01"
"30","40","40","2018-08-02 11:53:10"
"31","30","30","2018-08-02 11:53:19"
"32","40","40","2018-08-02 11:53:31"
"33","40","40","2018-08-02 11:53:43"
"34","50","50","2018-08-02 11:53:55"
"35","50","50","2018-08-02 11:54:04"
"36","50","50","2018-08-02 11:54:16"
"37","20","20","2018-08-02 11:54:29"
"38","40","40","2018-08-02 11:54:41"
"39","50","50","2018-08-02 11:54:50"
"40","40","40","2018-08-02 11:54:58"
"41","30","30","2018-08-02 11:55:12"
"42","0","0","2018-08-02 11:55:23"
"43","50","50","2018-08-02 11:55:33"
"44","40","40","2018-08-02 11:55:41"
"45","50","50","2018-08-02 11:55:53"
"46","40","40","2018-08-02 11:56:02"
"47","40","40","2018-08-02 11:56:11"
"48","60","60","2018-08-02 11:56:22"
"49","50","50","2018-08-02 11:56:33"
"50","50","50","2018-08-02 11:56:43"
"51","60","60","2018-08-02 11:56:52"
"52","50","50","2018-08-02 11:57:02"
"53","50","50","2018-08-02 11:57:12"
"54","10","10","2018-08-02 11:57:21"
"55","40","40","2018-08-02 11:57:35"
