"id","det_int","det_int_redundant","date"
"1","70","70","2018-08-03 10:41:11"
"2","80","80","2018-08-03 10:41:22"
"3","70","70","2018-08-03 10:41:34"
"4","70","70","2018-08-03 10:41:46"
"5","70","70","2018-08-03 10:41:59"
"6","70","70","2018-08-03 10:42:07"
"7","60","60","2018-08-03 10:42:18"
"8","60","60","2018-08-03 10:42:28"
"9","70","70","2018-08-03 10:42:39"
"10","70","70","2018-08-03 10:42:48"
"11","70","70","2018-08-03 10:42:58"
"12","70","70","2018-08-03 10:43:10"
"13","80","80","2018-08-03 10:43:21"
"14","80","80","2018-08-03 10:43:29"
"15","80","80","2018-08-03 10:43:37"
"16","80","80","2018-08-03 10:43:47"
"17","70","70","2018-08-03 10:43:56"
"18","70","70","2018-08-03 10:44:05"
"19","70","70","2018-08-03 10:44:16"
"20","70","70","2018-08-03 10:44:27"
"21","70","70","2018-08-03 10:44:36"
"22","70","70","2018-08-03 10:44:48"
"23","70","70","2018-08-03 10:44:56"
"24","80","80","2018-08-03 10:45:06"
"25","70","70","2018-08-03 10:45:19"
"26","70","70","2018-08-03 10:45:32"
"27","70","70","2018-08-03 10:45:44"
"28","70","70","2018-08-03 10:45:52"
"29","70","70","2018-08-03 10:46:02"
"30","80","80","2018-08-03 10:46:10"
"31","60","60","2018-08-03 10:46:18"
"32","80","80","2018-08-03 10:46:27"
"33","70","70","2018-08-03 10:46:38"
"34","70","70","2018-08-03 10:46:48"
"35","70","70","2018-08-03 10:46:59"
"36","70","70","2018-08-03 10:47:12"
"37","80","80","2018-08-03 10:47:23"
"38","80","80","2018-08-03 10:47:33"
"39","80","80","2018-08-03 10:47:45"
"40","70","70","2018-08-03 10:47:56"
"41","60","60","2018-08-03 10:48:02"
"42","70","70","2018-08-03 10:48:08"
"43","50","50","2018-08-03 10:48:13"
"44","60","60","2018-08-03 10:48:21"
"45","80","80","2018-08-03 10:48:32"
"46","70","70","2018-08-03 10:48:44"
"47","70","70","2018-08-03 10:48:53"
"48","70","70","2018-08-03 10:49:04"
"49","70","70","2018-08-03 10:49:13"
"50","70","70","2018-08-03 10:49:25"
"51","70","70","2018-08-03 10:49:35"
"52","70","70","2018-08-03 10:49:47"
"53","70","70","2018-08-03 10:49:56"
"54","70","70","2018-08-03 10:50:08"
"55","70","70","2018-08-03 10:50:21"
