"id","det_int","det_int_redundant","date"
"1","50","50","2018-08-02 15:38:05"
"2","60","60","2018-08-02 15:38:16"
"3","50","50","2018-08-02 15:38:28"
"4","50","50","2018-08-02 15:38:40"
"5","60","60","2018-08-02 15:38:50"
"6","60","60","2018-08-02 15:39:00"
"7","60","60","2018-08-02 15:39:10"
"8","50","50","2018-08-02 15:39:18"
"9","50","50","2018-08-02 15:39:31"
"10","50","50","2018-08-02 15:39:40"
"11","50","50","2018-08-02 15:39:51"
"12","50","50","2018-08-02 15:39:58"
"13","50","50","2018-08-02 15:40:03"
"14","60","60","2018-08-02 15:40:15"
"15","60","60","2018-08-02 15:40:26"
"16","60","60","2018-08-02 15:40:37"
"17","60","60","2018-08-02 15:40:49"
"18","60","60","2018-08-02 15:40:58"
"19","60","60","2018-08-02 15:41:10"
"20","60","60","2018-08-02 15:41:18"
"21","60","60","2018-08-02 15:41:26"
"22","70","70","2018-08-02 15:41:39"
"23","70","70","2018-08-02 15:41:47"
"24","70","70","2018-08-02 15:42:02"
"25","70","70","2018-08-02 15:42:11"
"26","60","60","2018-08-02 15:42:22"
"27","60","60","2018-08-02 15:42:31"
"28","60","60","2018-08-02 15:42:40"
"29","60","60","2018-08-02 15:42:51"
"30","60","60","2018-08-02 15:43:00"
"31","60","60","2018-08-02 15:43:11"
"32","60","60","2018-08-02 15:43:22"
"33","50","50","2018-08-02 15:43:30"
"34","50","50","2018-08-02 15:43:37"
"35","50","50","2018-08-02 15:43:43"
"36","60","60","2018-08-02 15:43:54"
"37","60","60","2018-08-02 15:44:07"
"38","60","60","2018-08-02 15:44:19"
"39","60","60","2018-08-02 15:44:26"
"40","60","60","2018-08-02 15:44:34"
"41","60","60","2018-08-02 15:44:47"
"42","60","60","2018-08-02 15:44:59"
"43","60","60","2018-08-02 15:45:10"
"44","60","60","2018-08-02 15:45:23"
"45","60","60","2018-08-02 15:45:38"
"46","60","60","2018-08-02 15:45:45"
"47","60","60","2018-08-02 15:45:54"
"48","60","60","2018-08-02 15:46:01"
"49","60","60","2018-08-02 15:46:10"
"50","70","70","2018-08-02 15:46:21"
"51","70","70","2018-08-02 15:46:32"
"52","70","70","2018-08-02 15:46:41"
"53","70","70","2018-08-02 15:46:52"
"54","70","70","2018-08-02 15:47:06"
"55","70","70","2018-08-02 15:47:17"
