"id","det_int","det_int_redundant","date"
"1","30","30","2018-08-01 16:20:57"
"2","30","30","2018-08-01 16:21:06"
"3","30","30","2018-08-01 16:21:17"
"4","30","30","2018-08-01 16:21:27"
"5","30","30","2018-08-01 16:21:37"
"6","30","30","2018-08-01 16:21:48"
"7","20","20","2018-08-01 16:21:54"
"8","30","30","2018-08-01 16:22:05"
"9","30","30","2018-08-01 16:22:17"
"10","40","40","2018-08-01 16:22:29"
"11","40","40","2018-08-01 16:22:43"
"12","30","30","2018-08-01 16:22:54"
"13","40","40","2018-08-01 16:23:05"
"14","30","30","2018-08-01 16:23:17"
"15","50","50","2018-08-01 16:23:29"
"16","50","50","2018-08-01 16:23:40"
"17","50","50","2018-08-01 16:23:50"
"18","50","50","2018-08-01 16:23:59"
"19","40","40","2018-08-01 16:24:09"
"20","40","40","2018-08-01 16:24:21"
"21","40","40","2018-08-01 16:24:32"
"22","30","30","2018-08-01 16:24:43"
"23","40","40","2018-08-01 16:24:50"
"24","30","30","2018-08-01 16:25:02"
"25","40","40","2018-08-01 16:25:12"
"26","50","50","2018-08-01 16:25:20"
"27","40","40","2018-08-01 16:25:32"
"28","30","30","2018-08-01 16:25:41"
"29","30","30","2018-08-01 16:25:49"
"30","40","40","2018-08-01 16:26:01"
"31","30","30","2018-08-01 16:26:14"
"32","30","30","2018-08-01 16:26:21"
"33","50","50","2018-08-01 16:26:34"
"34","50","50","2018-08-01 16:26:45"
"35","50","50","2018-08-01 16:26:56"
"36","40","40","2018-08-01 16:27:04"
"37","40","40","2018-08-01 16:27:16"
"38","40","40","2018-08-01 16:27:26"
"39","30","30","2018-08-01 16:27:36"
"40","50","50","2018-08-01 16:27:50"
"41","50","50","2018-08-01 16:27:57"
"42","60","60","2018-08-01 16:28:11"
"43","50","50","2018-08-01 16:28:22"
"44","50","50","2018-08-01 16:28:35"
"45","50","50","2018-08-01 16:28:46"
"46","50","50","2018-08-01 16:28:57"
"47","30","30","2018-08-01 16:29:06"
"48","40","40","2018-08-01 16:29:14"
"49","30","30","2018-08-01 16:29:27"
"50","20","20","2018-08-01 16:29:38"
"51","30","30","2018-08-01 16:29:47"
"52","30","30","2018-08-01 16:29:57"
"53","40","40","2018-08-01 16:30:07"
"54","30","30","2018-08-01 16:30:17"
"55","30","30","2018-08-01 16:30:29"
"56","30","30","2018-08-01 16:30:41"
"57","30","30","2018-08-01 16:30:56"
"58","30","30","2018-08-01 16:31:08"
"59","30","30","2018-08-01 16:31:17"
"60","30","30","2018-08-01 16:31:30"
"61","30","30","2018-08-01 16:32:01"
"62","30","30","2018-08-01 16:32:10"
"63","50","50","2018-08-01 16:32:22"
"64","40","40","2018-08-01 16:32:33"
"65","30","30","2018-08-01 16:32:46"
"66","30","30","2018-08-01 16:33:00"
"67","30","30","2018-08-01 16:33:34"
"68","40","40","2018-08-01 16:33:45"
"69","30","30","2018-08-01 16:33:55"
"70","30","30","2018-08-01 16:34:05"
"71","40","40","2018-08-01 16:34:15"
"72","30","30","2018-08-01 16:34:28"
"73","30","30","2018-08-01 16:34:37"
"74","30","30","2018-08-01 16:34:50"
"75","50","50","2018-08-01 16:35:03"
"76","40","40","2018-08-01 16:35:16"
"77","40","40","2018-08-01 16:35:27"
"78","40","40","2018-08-01 16:35:41"
"79","40","40","2018-08-01 16:35:47"
"80","50","50","2018-08-01 16:35:58"
"81","40","40","2018-08-01 16:36:11"
"82","40","40","2018-08-01 16:36:20"
"83","30","30","2018-08-01 16:36:28"
"84","30","30","2018-08-01 16:36:38"
"85","30","30","2018-08-01 16:36:51"
"86","40","40","2018-08-01 16:37:00"
"87","40","40","2018-08-01 16:37:11"
"88","30","30","2018-08-01 16:37:20"
