"id","det_int","det_int_redundant","date"
"1","0","0","2018-08-01 16:03:00"
"2","10","10","2018-08-01 16:03:10"
"3","10","10","2018-08-01 16:03:21"
"4","10","10","2018-08-01 16:03:26"
"5","30","30","2018-08-01 16:03:35"
"6","20","20","2018-08-01 16:03:45"
"7","30","30","2018-08-01 16:03:52"
"8","30","30","2018-08-01 16:04:03"
"9","20","20","2018-08-01 16:04:11"
"10","20","20","2018-08-01 16:04:21"
"11","30","30","2018-08-01 16:04:31"
"12","30","30","2018-08-01 16:04:40"
"13","30","30","2018-08-01 16:04:54"
"14","20","20","2018-08-01 16:05:07"
"15","20","20","2018-08-01 16:05:17"
"16","10","10","2018-08-01 16:05:30"
"17","30","30","2018-08-01 16:05:42"
"18","30","30","2018-08-01 16:05:53"
"19","30","30","2018-08-01 16:06:06"
"20","30","30","2018-08-01 16:06:14"
"21","20","20","2018-08-01 16:06:26"
"22","30","30","2018-08-01 16:06:36"
"23","30","30","2018-08-01 16:06:47"
"24","20","20","2018-08-01 16:06:56"
"25","30","30","2018-08-01 16:07:05"
"26","30","30","2018-08-01 16:07:13"
"27","30","30","2018-08-01 16:07:25"
"28","30","30","2018-08-01 16:07:36"
"29","20","20","2018-08-01 16:07:48"
"30","20","20","2018-08-01 16:07:59"
"31","20","20","2018-08-01 16:08:13"
"32","40","40","2018-08-01 16:08:24"
"33","40","40","2018-08-01 16:08:35"
"34","40","40","2018-08-01 16:08:48"
"35","40","40","2018-08-01 16:08:58"
"36","30","30","2018-08-01 16:09:09"
"37","30","30","2018-08-01 16:09:16"
"38","40","40","2018-08-01 16:09:29"
"39","30","30","2018-08-01 16:09:40"
"40","30","30","2018-08-01 16:09:51"
"41","30","30","2018-08-01 16:10:00"
"42","30","30","2018-08-01 16:10:12"
"43","30","30","2018-08-01 16:10:21"
"44","30","30","2018-08-01 16:10:32"
"45","30","30","2018-08-01 16:10:42"
"46","30","30","2018-08-01 16:10:53"
"47","20","20","2018-08-01 16:11:03"
"48","40","40","2018-08-01 16:11:15"
"49","30","30","2018-08-01 16:11:23"
"50","30","30","2018-08-01 16:11:35"
"51","40","40","2018-08-01 16:11:42"
"52","40","40","2018-08-01 16:11:54"
"53","30","30","2018-08-01 16:12:04"
"54","30","30","2018-08-01 16:12:18"
"55","40","40","2018-08-01 16:12:28"
"56","40","40","2018-08-01 16:12:38"
"57","30","30","2018-08-01 16:12:50"
"58","30","30","2018-08-01 16:13:01"
"59","30","30","2018-08-01 16:13:10"
"60","30","30","2018-08-01 16:13:23"
"61","30","30","2018-08-01 16:13:37"
"62","30","30","2018-08-01 16:13:46"
"63","30","30","2018-08-01 16:13:58"
"64","30","30","2018-08-01 16:14:10"
"65","30","30","2018-08-01 16:14:22"
"66","20","20","2018-08-01 16:14:33"
"67","20","20","2018-08-01 16:14:42"
"68","20","20","2018-08-01 16:14:53"
"69","20","20","2018-08-01 16:15:00"
"70","30","30","2018-08-01 16:15:14"
"71","30","30","2018-08-01 16:15:24"
"72","20","20","2018-08-01 16:15:32"
"73","20","20","2018-08-01 16:15:43"
"74","20","20","2018-08-01 16:15:54"
"75","30","30","2018-08-01 16:16:03"
"76","30","30","2018-08-01 16:16:15"
"77","30","30","2018-08-01 16:16:28"
"78","30","30","2018-08-01 16:16:38"
"79","30","30","2018-08-01 16:16:45"
"80","30","30","2018-08-01 16:16:54"
"81","30","30","2018-08-01 16:17:06"
"82","30","30","2018-08-01 16:17:19"
"83","30","30","2018-08-01 16:17:26"
"84","20","20","2018-08-01 16:17:39"
"85","30","30","2018-08-01 16:17:53"
"86","30","30","2018-08-01 16:18:02"
"87","20","20","2018-08-01 16:18:13"
"88","20","20","2018-08-01 16:18:23"
