"id","det_int","det_int_redundant","date"
"1","30","30","2018-08-02 10:02:23"
"2","40","40","2018-08-02 10:02:34"
"3","50","50","2018-08-02 10:02:42"
"4","50","50","2018-08-02 10:02:54"
"5","40","40","2018-08-02 10:03:02"
"6","40","40","2018-08-02 10:03:12"
"7","20","20","2018-08-02 10:03:25"
"8","40","40","2018-08-02 10:03:34"
"9","50","50","2018-08-02 10:03:42"
"10","40","40","2018-08-02 10:03:50"
"11","50","50","2018-08-02 10:04:02"
"12","40","40","2018-08-02 10:04:13"
"13","50","50","2018-08-02 10:04:25"
"14","50","50","2018-08-02 10:04:40"
"15","40","40","2018-08-02 10:04:48"
"16","20","20","2018-08-02 10:04:57"
"17","20","20","2018-08-02 10:05:10"
"18","30","30","2018-08-02 10:05:20"
"19","20","20","2018-08-02 10:05:32"
"20","50","50","2018-08-02 10:05:46"
"21","30","30","2018-08-02 10:05:57"
"22","30","30","2018-08-02 10:06:09"
"23","0","0","2018-08-02 10:06:19"
"24","40","40","2018-08-02 10:06:33"
"25","40","40","2018-08-02 10:06:43"
"26","40","40","2018-08-02 10:06:55"
"27","30","30","2018-08-02 10:07:08"
"28","30","30","2018-08-02 10:07:17"
"29","10","10","2018-08-02 10:07:32"
"30","20","20","2018-08-02 10:07:43"
"31","40","40","2018-08-02 10:07:54"
"32","30","30","2018-08-02 10:08:04"
"33","50","50","2018-08-02 10:08:15"
"34","30","30","2018-08-02 10:08:27"
"35","50","50","2018-08-02 10:08:40"
"36","10","10","2018-08-02 10:08:54"
"37","0","0","2018-08-02 10:09:02"
"38","0","0","2018-08-02 10:09:14"
"39","30","30","2018-08-02 10:09:26"
"40","30","30","2018-08-02 10:09:34"
"41","30","30","2018-08-02 10:09:47"
"42","10","10","2018-08-02 10:09:59"
"43","0","0","2018-08-02 10:10:08"
"44","40","40","2018-08-02 10:10:21"
"45","30","30","2018-08-02 10:10:28"
"46","30","30","2018-08-02 10:10:39"
"47","20","20","2018-08-02 10:10:48"
"48","40","40","2018-08-02 10:10:57"
"49","30","30","2018-08-02 10:11:06"
"50","40","40","2018-08-02 10:11:14"
"51","40","40","2018-08-02 10:11:21"
"52","40","40","2018-08-02 10:11:32"
"53","40","40","2018-08-02 10:11:42"
"54","10","10","2018-08-02 10:11:50"
"55","50","50","2018-08-02 10:11:58"
"56","30","30","2018-08-02 10:12:08"
