"id","det_int","det_int_redundant","date"
"1","50","50","2018-08-02 10:33:03"
"2","60","60","2018-08-02 10:33:17"
"3","50","50","2018-08-02 10:33:24"
"4","60","60","2018-08-02 10:33:35"
"5","60","60","2018-08-02 10:33:49"
"6","60","60","2018-08-02 10:34:00"
"7","60","60","2018-08-02 10:34:14"
"8","60","60","2018-08-02 10:34:27"
"9","60","60","2018-08-02 10:34:34"
"10","60","60","2018-08-02 10:34:43"
"11","60","60","2018-08-02 10:34:58"
"12","70","70","2018-08-02 10:35:09"
"13","60","60","2018-08-02 10:35:18"
"14","60","60","2018-08-02 10:35:34"
"15","60","60","2018-08-02 10:35:45"
"16","60","60","2018-08-02 10:35:53"
"17","60","60","2018-08-02 10:36:02"
"18","60","60","2018-08-02 10:36:14"
"19","60","60","2018-08-02 10:36:27"
"20","60","60","2018-08-02 10:36:34"
"21","60","60","2018-08-02 10:36:46"
"22","60","60","2018-08-02 10:36:58"
"23","60","60","2018-08-02 10:37:06"
"24","60","60","2018-08-02 10:37:21"
"25","60","60","2018-08-02 10:37:34"
"26","50","50","2018-08-02 10:37:45"
"27","50","50","2018-08-02 10:37:54"
"28","50","50","2018-08-02 10:38:06"
"29","50","50","2018-08-02 10:38:14"
"30","50","50","2018-08-02 10:38:25"
"31","60","60","2018-08-02 10:38:35"
"32","60","60","2018-08-02 10:38:46"
"33","60","60","2018-08-02 10:38:56"
"34","60","60","2018-08-02 10:39:06"
"35","60","60","2018-08-02 10:39:16"
"36","50","50","2018-08-02 10:39:29"
"37","50","50","2018-08-02 10:39:42"
"38","50","50","2018-08-02 10:39:53"
"39","60","60","2018-08-02 10:40:06"
"40","60","60","2018-08-02 10:40:16"
"41","60","60","2018-08-02 10:40:26"
"42","60","60","2018-08-02 10:40:37"
"43","60","60","2018-08-02 10:40:48"
"44","60","60","2018-08-02 10:40:59"
"45","70","70","2018-08-02 10:41:13"
"46","70","70","2018-08-02 10:41:24"
"47","60","60","2018-08-02 10:41:37"
"48","60","60","2018-08-02 10:41:49"
"49","50","50","2018-08-02 10:42:00"
"50","50","50","2018-08-02 10:42:11"
"51","60","60","2018-08-02 10:42:19"
"52","50","50","2018-08-02 10:42:31"
"53","50","50","2018-08-02 10:42:44"
"54","50","50","2018-08-02 10:42:52"
"55","40","40","2018-08-02 10:43:02"
"56","50","50","2018-08-02 10:43:14"
"57","50","50","2018-08-02 10:43:29"
"58","40","40","2018-08-02 10:43:40"
"59","50","50","2018-08-02 10:43:51"
"60","50","50","2018-08-02 10:44:03"
"61","50","50","2018-08-02 10:44:13"
"62","50","50","2018-08-02 10:44:26"
"63","50","50","2018-08-02 10:44:33"
"64","50","50","2018-08-02 10:44:44"
"65","50","50","2018-08-02 10:44:56"
"66","60","60","2018-08-02 10:45:08"
"67","60","60","2018-08-02 10:45:18"
"68","50","50","2018-08-02 10:45:26"
"69","50","50","2018-08-02 10:45:36"
"70","50","50","2018-08-02 10:45:48"
"71","50","50","2018-08-02 10:45:57"
"72","40","40","2018-08-02 10:46:05"
"73","40","40","2018-08-02 10:46:13"
"74","60","60","2018-08-02 10:46:24"
