"id","det_int","det_int_redundant","date"
"1","70","70","2018-08-03 17:40:00"
"2","80","80","2018-08-03 17:40:07"
"3","90","90","2018-08-03 17:40:17"
"4","90","90","2018-08-03 17:40:24"
"5","90","90","2018-08-03 17:40:34"
"6","100","100","2018-08-03 17:40:44"
"7","100","100","2018-08-03 17:40:56"
"8","100","100","2018-08-03 17:41:06"
"9","100","100","2018-08-03 17:41:16"
"10","100","100","2018-08-03 17:41:28"
"11","100","100","2018-08-03 17:41:41"
"12","100","100","2018-08-03 17:41:54"
"13","100","100","2018-08-03 17:42:07"
"14","100","100","2018-08-03 17:42:16"
"15","100","100","2018-08-03 17:42:28"
"16","100","100","2018-08-03 17:42:40"
"17","100","100","2018-08-03 17:42:49"
"18","100","100","2018-08-03 17:43:01"
"19","100","100","2018-08-03 17:43:10"
"20","100","100","2018-08-03 17:43:20"
"21","100","100","2018-08-03 17:43:33"
"22","100","100","2018-08-03 17:43:40"
"23","100","100","2018-08-03 17:43:53"
"24","100","100","2018-08-03 17:44:00"
"25","100","100","2018-08-03 17:44:13"
"26","100","100","2018-08-03 17:44:22"
"27","100","100","2018-08-03 17:44:33"
"28","100","100","2018-08-03 17:44:48"
"29","100","100","2018-08-03 17:44:58"
"30","100","100","2018-08-03 17:45:07"
"31","100","100","2018-08-03 17:45:19"
"32","100","100","2018-08-03 17:45:29"
"33","100","100","2018-08-03 17:45:43"
"34","100","100","2018-08-03 17:45:56"
"35","100","100","2018-08-03 17:46:06"
"36","100","100","2018-08-03 17:46:18"
"37","100","100","2018-08-03 17:46:30"
"38","100","100","2018-08-03 17:46:41"
"39","100","100","2018-08-03 17:46:51"
"40","100","100","2018-08-03 17:47:03"
"41","100","100","2018-08-03 17:47:16"
"42","100","100","2018-08-03 17:47:24"
"43","100","100","2018-08-03 17:47:34"
"44","100","100","2018-08-03 17:47:45"
"45","100","100","2018-08-03 17:47:54"
"46","100","100","2018-08-03 17:48:06"
"47","100","100","2018-08-03 17:48:15"
"48","100","100","2018-08-03 17:48:27"
"49","100","100","2018-08-03 17:48:37"
"50","100","100","2018-08-03 17:48:45"
"51","100","100","2018-08-03 17:48:52"
"52","100","100","2018-08-03 17:49:04"
"53","100","100","2018-08-03 17:49:09"
"54","100","100","2018-08-03 17:49:18"
"55","100","100","2018-08-03 17:49:28"
"56","100","100","2018-08-03 17:49:37"
"57","100","100","2018-08-03 17:49:48"
"58","100","100","2018-08-03 17:49:58"
