"id","det_int","det_int_redundant","date"
"1","70","70","2018-08-02 16:59:10"
"2","70","70","2018-08-02 16:59:24"
"3","70","70","2018-08-02 16:59:35"
"4","70","70","2018-08-02 16:59:49"
"5","70","70","2018-08-02 16:59:59"
"6","70","70","2018-08-02 17:00:07"
"7","70","70","2018-08-02 17:00:20"
"8","70","70","2018-08-02 17:00:29"
"9","70","70","2018-08-02 17:00:42"
"10","70","70","2018-08-02 17:00:52"
"11","90","90","2018-08-02 17:01:07"
"12","80","80","2018-08-02 17:01:17"
"13","80","80","2018-08-02 17:01:30"
"14","80","80","2018-08-02 17:01:41"
"15","80","80","2018-08-02 17:01:49"
"16","80","80","2018-08-02 17:01:58"
"17","70","70","2018-08-02 17:02:09"
"18","80","80","2018-08-02 17:02:18"
"19","60","60","2018-08-02 17:02:28"
"20","60","60","2018-08-02 17:02:37"
"21","80","80","2018-08-02 17:02:46"
"22","80","80","2018-08-02 17:02:57"
"23","70","70","2018-08-02 17:03:07"
"24","60","60","2018-08-02 17:03:20"
"25","70","70","2018-08-02 17:03:34"
"26","70","70","2018-08-02 17:03:44"
"27","70","70","2018-08-02 17:03:57"
"28","80","80","2018-08-02 17:04:11"
"29","70","70","2018-08-02 17:04:21"
"30","70","70","2018-08-02 17:04:32"
"31","50","50","2018-08-02 17:04:41"
"32","50","50","2018-08-02 17:04:51"
"33","60","60","2018-08-02 17:05:03"
"34","60","60","2018-08-02 17:05:14"
"35","60","60","2018-08-02 17:05:25"
"36","50","50","2018-08-02 17:05:32"
"37","50","50","2018-08-02 17:05:46"
"38","60","60","2018-08-02 17:06:00"
"39","60","60","2018-08-02 17:06:11"
"40","60","60","2018-08-02 17:06:20"
"41","60","60","2018-08-02 17:06:32"
"42","60","60","2018-08-02 17:06:42"
"43","60","60","2018-08-02 17:06:52"
"44","60","60","2018-08-02 17:07:01"
"45","60","60","2018-08-02 17:07:09"
"46","60","60","2018-08-02 17:07:22"
"47","70","70","2018-08-02 17:07:31"
"48","70","70","2018-08-02 17:07:42"
"49","60","60","2018-08-02 17:07:53"
"50","60","60","2018-08-02 17:08:03"
"51","60","60","2018-08-02 17:08:15"
"52","60","60","2018-08-02 17:08:25"
"53","60","60","2018-08-02 17:08:33"
"54","70","70","2018-08-02 17:08:42"
"55","60","60","2018-08-02 17:08:51"
