"id","det_int","det_int_redundant","date"
"1","70","70","2018-08-03 12:16:31"
"2","80","80","2018-08-03 12:16:41"
"3","80","80","2018-08-03 12:16:48"
"4","90","90","2018-08-03 12:17:02"
"5","90","90","2018-08-03 12:17:14"
"6","80","80","2018-08-03 12:17:21"
"7","80","80","2018-08-03 12:17:32"
"8","90","90","2018-08-03 12:17:45"
"9","90","90","2018-08-03 12:17:58"
"10","90","90","2018-08-03 12:18:13"
"11","90","90","2018-08-03 12:18:18"
"12","90","90","2018-08-03 12:18:27"
"13","90","90","2018-08-03 12:18:36"
"14","90","90","2018-08-03 12:18:46"
"15","90","90","2018-08-03 12:18:57"
"16","90","90","2018-08-03 12:19:06"
"17","80","80","2018-08-03 12:19:15"
"18","90","90","2018-08-03 12:19:28"
"19","90","90","2018-08-03 12:19:36"
"20","80","80","2018-08-03 12:19:47"
"21","80","80","2018-08-03 12:19:54"
"22","80","80","2018-08-03 12:20:04"
"23","80","80","2018-08-03 12:20:18"
"24","80","80","2018-08-03 12:20:27"
"25","80","80","2018-08-03 12:20:37"
"26","80","80","2018-08-03 12:20:48"
"27","80","80","2018-08-03 12:20:57"
"28","80","80","2018-08-03 12:21:08"
"29","80","80","2018-08-03 12:21:20"
"30","70","70","2018-08-03 12:21:30"
"31","80","80","2018-08-03 12:21:41"
"32","80","80","2018-08-03 12:21:54"
"33","70","70","2018-08-03 12:22:04"
"34","80","80","2018-08-03 12:22:14"
"35","80","80","2018-08-03 12:22:22"
"36","80","80","2018-08-03 12:22:34"
"37","80","80","2018-08-03 12:22:44"
"38","90","90","2018-08-03 12:22:54"
"39","90","90","2018-08-03 12:23:07"
"40","80","80","2018-08-03 12:23:19"
"41","80","80","2018-08-03 12:23:27"
"42","80","80","2018-08-03 12:23:36"
"43","80","80","2018-08-03 12:23:45"
"44","80","80","2018-08-03 12:23:55"
"45","90","90","2018-08-03 12:24:06"
"46","80","80","2018-08-03 12:24:17"
"47","80","80","2018-08-03 12:24:29"
"48","90","90","2018-08-03 12:24:40"
"49","80","80","2018-08-03 12:24:51"
"50","90","90","2018-08-03 12:25:04"
"51","80","80","2018-08-03 12:25:10"
"52","80","80","2018-08-03 12:25:20"
"53","80","80","2018-08-03 12:25:30"
"54","80","80","2018-08-03 12:25:40"
"55","80","80","2018-08-03 12:25:50"
