"id","det_int","det_int_redundant","date"
"1","0","0","2018-08-03 11:03:44"
"2","70","70","2018-08-03 11:03:54"
"3","70","70","2018-08-03 11:04:05"
"4","70","70","2018-08-03 11:04:15"
"5","70","70","2018-08-03 11:04:27"
"6","70","70","2018-08-03 11:04:39"
"7","70","70","2018-08-03 11:04:50"
"8","70","70","2018-08-03 11:05:00"
"9","70","70","2018-08-03 11:05:13"
"10","60","60","2018-08-03 11:05:24"
"11","60","60","2018-08-03 11:05:35"
"12","70","70","2018-08-03 11:05:47"
"13","70","70","2018-08-03 11:06:00"
"14","70","70","2018-08-03 11:06:12"
"15","80","80","2018-08-03 11:06:24"
"16","80","80","2018-08-03 11:06:35"
"17","80","80","2018-08-03 11:06:47"
"18","80","80","2018-08-03 11:07:00"
"19","80","80","2018-08-03 11:07:09"
"20","80","80","2018-08-03 11:07:17"
"21","70","70","2018-08-03 11:07:26"
"22","80","80","2018-08-03 11:07:35"
"23","70","70","2018-08-03 11:07:42"
"24","50","50","2018-08-03 11:07:47"
"25","80","80","2018-08-03 11:07:55"
"26","70","70","2018-08-03 11:08:08"
"27","70","70","2018-08-03 11:08:19"
"28","70","70","2018-08-03 11:08:29"
"29","70","70","2018-08-03 11:08:41"
"30","60","60","2018-08-03 11:08:52"
"31","70","70","2018-08-03 11:09:03"
"32","70","70","2018-08-03 11:09:15"
"33","70","70","2018-08-03 11:09:26"
"34","60","60","2018-08-03 11:09:35"
"35","60","60","2018-08-03 11:09:45"
"36","70","70","2018-08-03 11:09:58"
"37","70","70","2018-08-03 11:10:07"
"38","70","70","2018-08-03 11:10:16"
"39","70","70","2018-08-03 11:10:32"
"40","70","70","2018-08-03 11:10:41"
"41","80","80","2018-08-03 11:10:53"
"42","70","70","2018-08-03 11:11:07"
"43","70","70","2018-08-03 11:11:16"
"44","70","70","2018-08-03 11:11:26"
"45","80","80","2018-08-03 11:11:39"
"46","70","70","2018-08-03 11:11:53"
"47","70","70","2018-08-03 11:12:02"
"48","60","60","2018-08-03 11:12:12"
"49","60","60","2018-08-03 11:12:22"
"50","60","60","2018-08-03 11:12:31"
"51","70","70","2018-08-03 11:12:41"
"52","70","70","2018-08-03 11:12:49"
"53","70","70","2018-08-03 11:12:57"
"54","80","80","2018-08-03 11:13:08"
"55","70","70","2018-08-03 11:13:19"
