"id","det_int","det_int_redundant","date"
"1","10","10","2018-08-01 12:48:58"
"2","10","10","2018-08-01 12:49:09"
"3","0","0","2018-08-01 12:49:18"
"4","0","0","2018-08-01 12:49:28"
"5","10","10","2018-08-01 12:49:39"
"6","10","10","2018-08-01 12:49:51"
"7","10","10","2018-08-01 12:50:01"
"8","10","10","2018-08-01 12:50:13"
"9","0","0","2018-08-01 12:50:24"
"10","0","0","2018-08-01 12:50:34"
"11","10","10","2018-08-01 12:50:44"
"12","10","10","2018-08-01 12:50:55"
"13","0","0","2018-08-01 12:51:07"
"14","10","10","2018-08-01 12:51:18"
"15","10","10","2018-08-01 12:51:26"
"16","20","20","2018-08-01 12:51:38"
"17","10","10","2018-08-01 12:51:51"
"18","10","10","2018-08-01 12:51:58"
"19","20","20","2018-08-01 12:52:10"
"20","10","10","2018-08-01 12:52:22"
"21","0","0","2018-08-01 12:52:33"
"22","0","0","2018-08-01 12:52:41"
"23","30","30","2018-08-01 12:52:55"
"24","10","10","2018-08-01 12:53:06"
"25","0","0","2018-08-01 12:53:17"
"26","10","10","2018-08-01 12:53:26"
"27","20","20","2018-08-01 12:53:38"
"28","10","10","2018-08-01 12:53:49"
"29","10","10","2018-08-01 12:54:00"
"30","10","10","2018-08-01 12:54:09"
"31","10","10","2018-08-01 12:54:17"
"32","0","0","2018-08-01 12:54:28"
"33","0","0","2018-08-01 12:54:38"
"34","0","0","2018-08-01 12:54:49"
"35","10","10","2018-08-01 12:54:59"
"36","10","10","2018-08-01 12:55:10"
"37","20","20","2018-08-01 12:55:23"
"38","40","40","2018-08-01 12:55:34"
"39","20","20","2018-08-01 12:55:44"
"40","20","20","2018-08-01 12:55:52"
"41","10","10","2018-08-01 12:55:59"
"42","20","20","2018-08-01 12:56:11"
"43","10","10","2018-08-01 12:56:21"
"44","10","10","2018-08-01 12:56:32"
"45","10","10","2018-08-01 12:56:44"
"46","0","0","2018-08-01 12:56:55"
"47","10","10","2018-08-01 12:57:05"
"48","20","20","2018-08-01 12:57:15"
"49","20","20","2018-08-01 12:57:26"
"50","10","10","2018-08-01 12:57:37"
"51","20","20","2018-08-01 12:57:47"
"52","0","0","2018-08-01 12:57:56"
"53","10","10","2018-08-01 12:58:05"
"54","20","20","2018-08-01 12:58:15"
"55","10","10","2018-08-01 12:58:25"
"56","0","0","2018-08-01 12:58:34"
"57","30","30","2018-08-01 12:58:43"
"58","20","20","2018-08-01 12:58:55"
"59","10","10","2018-08-01 12:59:08"
"60","10","10","2018-08-01 12:59:19"
"61","0","0","2018-08-01 12:59:31"
"62","10","10","2018-08-01 12:59:45"
"63","0","0","2018-08-01 12:59:54"
"64","40","40","2018-08-01 13:00:05"
"65","20","20","2018-08-01 13:00:14"
"66","20","20","2018-08-01 13:00:26"
"67","20","20","2018-08-01 13:00:39"
"68","20","20","2018-08-01 13:00:50"
"69","10","10","2018-08-01 13:00:58"
"70","20","20","2018-08-01 13:01:09"
"71","20","20","2018-08-01 13:01:20"
"72","0","0","2018-08-01 13:01:33"
"73","10","10","2018-08-01 13:01:46"
"74","0","0","2018-08-01 13:01:57"
"75","0","0","2018-08-01 13:02:06"
"76","10","10","2018-08-01 13:02:14"
"77","10","10","2018-08-01 13:02:21"
"78","0","0","2018-08-01 13:02:28"
"79","10","10","2018-08-01 13:02:40"
"80","20","20","2018-08-01 13:02:49"
"81","10","10","2018-08-01 13:03:03"
"82","20","20","2018-08-01 13:03:14"
"83","40","40","2018-08-01 13:03:27"
"84","20","20","2018-08-01 13:03:39"
"85","20","20","2018-08-01 13:03:46"
"86","10","10","2018-08-01 13:03:56"
"87","10","10","2018-08-01 13:04:06"
"88","40","40","2018-08-01 13:04:13"
"89","40","40","2018-08-01 13:04:23"
"90","40","40","2018-08-01 13:04:29"
"91","20","20","2018-08-01 13:04:41"
"92","10","10","2018-08-01 13:04:50"
"93","20","20","2018-08-01 13:05:03"
"94","20","20","2018-08-01 13:05:14"
"95","10","10","2018-08-01 13:05:24"
"96","20","20","2018-08-01 13:05:34"
"97","10","10","2018-08-01 13:05:47"
"98","0","0","2018-08-01 13:05:56"
"99","0","0","2018-08-01 13:06:07"
"100","0","0","2018-08-01 13:06:20"
"101","10","10","2018-08-01 13:06:30"
"102","0","0","2018-08-01 13:06:41"
"103","10","10","2018-08-01 13:06:50"
"104","0","0","2018-08-01 13:07:03"
"105","40","40","2018-08-01 13:07:12"
"106","20","20","2018-08-01 13:07:23"
"107","10","10","2018-08-01 13:07:33"
"108","20","20","2018-08-01 13:07:47"
"109","0","0","2018-08-01 13:08:01"
"110","10","10","2018-08-01 13:08:12"
"111","0","0","2018-08-01 13:08:22"
"112","0","0","2018-08-01 13:08:36"
"113","20","20","2018-08-01 13:08:46"
"114","10","10","2018-08-01 13:08:57"
"115","20","20","2018-08-01 13:09:09"
"116","20","20","2018-08-01 13:09:17"
"117","20","20","2018-08-01 13:09:29"
"118","10","10","2018-08-01 13:09:41"
"119","10","10","2018-08-01 13:09:49"
"120","10","10","2018-08-01 13:09:59"
"121","0","0","2018-08-01 13:10:08"
"122","10","10","2018-08-01 13:10:20"
"123","20","20","2018-08-01 13:10:35"
"124","10","10","2018-08-01 13:10:45"
"125","20","20","2018-08-01 13:10:54"
"126","10","10","2018-08-01 13:11:05"
"127","20","20","2018-08-01 13:11:16"
"128","0","0","2018-08-01 13:11:26"
"129","10","10","2018-08-01 13:11:37"
"130","10","10","2018-08-01 13:11:50"
"131","0","0","2018-08-01 13:12:00"
"132","20","20","2018-08-01 13:12:12"
"133","20","20","2018-08-01 13:12:22"
"134","30","30","2018-08-01 13:12:28"
"135","10","10","2018-08-01 13:12:38"
"136","0","0","2018-08-01 13:12:51"
"137","10","10","2018-08-01 13:13:01"
"138","0","0","2018-08-01 13:13:11"
"139","10","10","2018-08-01 13:13:18"
"140","20","20","2018-08-01 13:13:30"
"141","0","0","2018-08-01 13:13:42"
"142","10","10","2018-08-01 13:13:52"
"143","10","10","2018-08-01 13:14:03"
