"id","det_int","det_int_redundant","date"
"1","0","0","2018-07-31 16:25:42"
"2","10","10","2018-07-31 16:25:52"
"3","0","0","2018-07-31 16:26:03"
"4","0","0","2018-07-31 16:26:13"
"5","0","0","2018-07-31 16:26:24"
"6","10","10","2018-07-31 16:26:34"
"7","10","10","2018-07-31 16:26:44"
"8","0","0","2018-07-31 16:26:55"
"9","0","0","2018-07-31 16:27:06"
"10","10","10","2018-07-31 16:27:18"
"11","0","0","2018-07-31 16:27:29"
"12","0","0","2018-07-31 16:27:40"
"13","0","0","2018-07-31 16:27:53"
"14","0","0","2018-07-31 16:28:02"
"15","0","0","2018-07-31 16:28:15"
"16","0","0","2018-07-31 16:28:26"
"17","30","30","2018-07-31 16:28:38"
"18","10","10","2018-07-31 16:28:51"
"19","0","0","2018-07-31 16:29:04"
"20","0","0","2018-07-31 16:29:15"
"21","0","0","2018-07-31 16:29:27"
"22","0","0","2018-07-31 16:29:38"
"23","0","0","2018-07-31 16:29:45"
"24","0","0","2018-07-31 16:29:54"
"25","0","0","2018-07-31 16:30:08"
"26","0","0","2018-07-31 16:30:18"
"27","0","0","2018-07-31 16:30:30"
"28","0","0","2018-07-31 16:30:42"
"29","0","0","2018-07-31 16:30:51"
"30","0","0","2018-07-31 16:30:59"
"31","0","0","2018-07-31 16:31:08"
"32","0","0","2018-07-31 16:31:20"
"33","0","0","2018-07-31 16:31:33"
"34","0","0","2018-07-31 16:31:41"
"35","0","0","2018-07-31 16:31:53"
"36","0","0","2018-07-31 16:32:01"
"37","0","0","2018-07-31 16:32:11"
"38","0","0","2018-07-31 16:32:22"
"39","0","0","2018-07-31 16:32:32"
"40","0","0","2018-07-31 16:32:42"
"41","0","0","2018-07-31 16:32:53"
"42","0","0","2018-07-31 16:33:07"
"43","20","20","2018-07-31 16:33:18"
"44","0","0","2018-07-31 16:33:29"
"45","0","0","2018-07-31 16:33:41"
"46","0","0","2018-07-31 16:33:53"
"47","0","0","2018-07-31 16:34:05"
"48","0","0","2018-07-31 16:34:15"
"49","0","0","2018-07-31 16:34:23"
"50","0","0","2018-07-31 16:34:34"
"51","0","0","2018-07-31 16:34:44"
"52","0","0","2018-07-31 16:34:54"
"53","0","0","2018-07-31 16:35:04"
"54","0","0","2018-07-31 16:35:11"
"55","0","0","2018-07-31 16:35:25"
"56","0","0","2018-07-31 16:35:35"
"57","0","0","2018-07-31 16:35:46"
"58","0","0","2018-07-31 16:35:56"
"59","0","0","2018-07-31 16:36:10"
"60","0","0","2018-07-31 16:36:20"
"61","0","0","2018-07-31 16:36:29"
"62","0","0","2018-07-31 16:36:40"
"63","0","0","2018-07-31 16:36:51"
"64","0","0","2018-07-31 16:37:03"
"65","0","0","2018-07-31 16:37:16"
"66","0","0","2018-07-31 16:37:27"
"67","0","0","2018-07-31 16:37:37"
"68","0","0","2018-07-31 16:37:51"
"69","0","0","2018-07-31 16:38:04"
"70","0","0","2018-07-31 16:38:16"
"71","0","0","2018-07-31 16:38:28"
"72","0","0","2018-07-31 16:38:39"
"73","0","0","2018-07-31 16:38:52"
"74","0","0","2018-07-31 16:39:03"
"75","0","0","2018-07-31 16:39:13"
"76","0","0","2018-07-31 16:39:21"
"77","0","0","2018-07-31 16:39:29"
"78","0","0","2018-07-31 16:39:40"
"79","0","0","2018-07-31 16:39:49"
"80","0","0","2018-07-31 16:39:59"
"81","0","0","2018-07-31 16:40:08"
"82","0","0","2018-07-31 16:40:18"
"83","0","0","2018-07-31 16:40:26"
"84","0","0","2018-07-31 16:40:39"
"85","0","0","2018-07-31 16:40:49"
"86","0","0","2018-07-31 16:40:58"
"87","0","0","2018-07-31 16:41:09"
"88","0","0","2018-07-31 16:41:18"
"89","0","0","2018-07-31 16:41:28"
"90","0","0","2018-07-31 16:41:40"
