"id","det_int","det_int_redundant","date"
"1","30","30","2018-08-02 09:00:43"
"2","20","20","2018-08-02 09:00:55"
"3","30","30","2018-08-02 09:01:05"
"4","20","20","2018-08-02 09:01:15"
"5","30","30","2018-08-02 09:01:25"
"6","40","40","2018-08-02 09:01:34"
"7","40","40","2018-08-02 09:01:44"
"8","30","30","2018-08-02 09:01:54"
"9","30","30","2018-08-02 09:02:05"
"10","40","40","2018-08-02 09:02:19"
"11","40","40","2018-08-02 09:02:31"
"12","30","30","2018-08-02 09:02:42"
"13","30","30","2018-08-02 09:02:48"
"14","40","40","2018-08-02 09:03:00"
"15","40","40","2018-08-02 09:03:10"
"16","40","40","2018-08-02 09:03:19"
"17","30","30","2018-08-02 09:03:29"
"18","40","40","2018-08-02 09:03:38"
"19","40","40","2018-08-02 09:03:45"
"20","50","50","2018-08-02 09:03:56"
"21","40","40","2018-08-02 09:04:05"
"22","40","40","2018-08-02 09:04:15"
"23","40","40","2018-08-02 09:04:24"
"24","40","40","2018-08-02 09:04:34"
"25","50","50","2018-08-02 09:04:45"
"26","50","50","2018-08-02 09:04:58"
"27","50","50","2018-08-02 09:05:09"
"28","50","50","2018-08-02 09:05:22"
"29","50","50","2018-08-02 09:05:29"
"30","40","40","2018-08-02 09:05:37"
"31","50","50","2018-08-02 09:05:46"
"32","40","40","2018-08-02 09:05:56"
"33","50","50","2018-08-02 09:06:06"
"34","60","60","2018-08-02 09:06:15"
"35","50","50","2018-08-02 09:06:23"
"36","50","50","2018-08-02 09:06:34"
"37","50","50","2018-08-02 09:06:45"
"38","50","50","2018-08-02 09:06:57"
"39","50","50","2018-08-02 09:07:04"
"40","60","60","2018-08-02 09:07:14"
"41","60","60","2018-08-02 09:07:24"
"42","60","60","2018-08-02 09:07:36"
"43","50","50","2018-08-02 09:07:49"
"44","50","50","2018-08-02 09:08:03"
"45","50","50","2018-08-02 09:08:14"
"46","50","50","2018-08-02 09:08:26"
"47","40","40","2018-08-02 09:08:37"
"48","30","30","2018-08-02 09:08:46"
"49","30","30","2018-08-02 09:08:56"
"50","40","40","2018-08-02 09:09:05"
"51","50","50","2018-08-02 09:09:16"
"52","60","60","2018-08-02 09:09:26"
"53","50","50","2018-08-02 09:09:38"
"54","50","50","2018-08-02 09:09:47"
"55","40","40","2018-08-02 09:09:58"
"56","50","50","2018-08-02 09:10:05"
