"id","det_int","det_int_redundant","date"
"1","70","70","2018-08-02 16:15:32"
"2","70","70","2018-08-02 16:15:43"
"3","70","70","2018-08-02 16:15:54"
"4","60","60","2018-08-02 16:16:04"
"5","60","60","2018-08-02 16:16:18"
"6","70","70","2018-08-02 16:16:28"
"7","70","70","2018-08-02 16:16:40"
"8","70","70","2018-08-02 16:16:52"
"9","70","70","2018-08-02 16:17:03"
"10","80","80","2018-08-02 16:17:17"
"11","70","70","2018-08-02 16:17:26"
"12","70","70","2018-08-02 16:17:34"
"13","70","70","2018-08-02 16:17:45"
"14","70","70","2018-08-02 16:17:56"
"15","70","70","2018-08-02 16:18:06"
"16","70","70","2018-08-02 16:18:19"
"17","70","70","2018-08-02 16:18:30"
"18","80","80","2018-08-02 16:18:41"
"19","80","80","2018-08-02 16:18:51"
"20","70","70","2018-08-02 16:19:02"
"21","70","70","2018-08-02 16:19:11"
"22","70","70","2018-08-02 16:19:23"
"23","70","70","2018-08-02 16:19:34"
"24","60","60","2018-08-02 16:19:46"
"25","70","70","2018-08-02 16:19:58"
"26","80","80","2018-08-02 16:20:10"
"27","70","70","2018-08-02 16:20:20"
"28","70","70","2018-08-02 16:20:28"
"29","70","70","2018-08-02 16:20:38"
"30","70","70","2018-08-02 16:20:48"
"31","70","70","2018-08-02 16:21:00"
"32","70","70","2018-08-02 16:21:10"
"33","70","70","2018-08-02 16:21:20"
"34","70","70","2018-08-02 16:21:30"
"35","60","60","2018-08-02 16:21:44"
"36","60","60","2018-08-02 16:21:55"
"37","60","60","2018-08-02 16:22:08"
"38","60","60","2018-08-02 16:22:19"
"39","60","60","2018-08-02 16:22:30"
"40","60","60","2018-08-02 16:22:44"
"41","50","50","2018-08-02 16:22:52"
"42","60","60","2018-08-02 16:23:07"
"43","60","60","2018-08-02 16:23:14"
"44","60","60","2018-08-02 16:23:26"
"45","60","60","2018-08-02 16:23:36"
"46","60","60","2018-08-02 16:23:46"
"47","60","60","2018-08-02 16:23:59"
"48","60","60","2018-08-02 16:24:11"
"49","60","60","2018-08-02 16:24:22"
"50","70","70","2018-08-02 16:24:35"
"51","70","70","2018-08-02 16:24:46"
"52","70","70","2018-08-02 16:24:55"
"53","70","70","2018-08-02 16:25:04"
"54","70","70","2018-08-02 16:25:13"
"55","70","70","2018-08-02 16:25:25"
